"";"X";"protein.acs";"protein.g";"ID";"Description";"Gene";"global.peptide.count";"global.spectra.count";"global.dNSAF";"peptide.count.P5772.3.id.csv";"peptide.count.P5772.4.id.csv";"spectra.count.P5772.3.id.csv";"spectra.count.P5772.4.id.csv";"dNSAF.P5772.3.id.csv";"dNSAF.P5772.4.id.csv";"Go.Cc";"norm.sc"
"35";35;"P04908";"P04908,P0C0S8,P20671,Q16777,Q6FI13,Q7L7L0,Q93077,Q96KK5,Q99878,Q9BTM1-1";"H2A1_HUMAN, H2A1B_HUMAN, H2A1C_HUMAN, H2A1D_HUMAN, H2A1H_HUMAN, H2A1J_HUMAN, H2A2A_HUMAN, H2A2C_HUMAN, H2A3_HUMAN, H2AJ_HUMAN";"Histone H2A type 1, Histone H2A type 1-B/E, Histone H2A type 1-C, Histone H2A type 1-D, Histone H2A type 1-H, Histone H2A type 1-J, Histone H2A type 2-A, Histone H2A type 2-C, Histone H2A type 3, Histone H2A.J";"H2AFJ, HIST1H2AC, HIST1H2AD, HIST1H2AE,HIST1H2AB, HIST1H2AH, HIST1H2AJ, HIST1H2AK,HIST1H2AI,HIST1H2AG,HIST1H2AL,HIST1H2AM, HIST2H2AA4,HIST2H2AA3, HIST2H2AC, HIST3H2A";2;6;0,000539165185665289;2;2;3;3;0,000736066388360205;0,000689140499883599;"nucleus, nucleosome, extracellular vesicular exosome";0,00143712574850299
"36";36;"P05023";"P05023-1,P05023-3";"AT1A1_HUMAN";"Sodium/potassium-transporting ATPase subunit alpha-1";"ATP1A1";3;3;0,00013260992320398;NA;3;NA;3;NA;NA;"protein complex, Golgi apparatus, sodium:potassium-exchanging ATPase complex, extracellular vesicular exosome, T-tubule, membrane, integral component of membrane, plasma membrane, caveola, melanosome, basolateral plasma membrane, endoplasmic reticulum, endosome";0,000718562874251497
"37";37;"P05109";"P05109";"S10A8_HUMAN";"Protein S100-A8";"S100A8";5;10;0,00972472770162523;5;4;5;5;0,0115257707317156;0,0115103753743999;"extracellular region, nucleus, plasma membrane, cytosol, cytoskeleton, extracellular space, extracellular vesicular exosome";0,00239520958083832
"38";38;"P05141";"P05141";"ADT2_HUMAN";"ADP/ATP translocase 2";"SLC25A5";7;12;0,00364187789094421;5;7;5;7;0,00359696871828707;0,00502902977767405;"MMXD complex, mitochondrion, extracellular vesicular exosome, mitochondrial nucleoid, integral component of plasma membrane, mitochondrial inner membrane, nucleus";0,00287425149700599
"41";41;"P05198";"P05198";"IF2A_HUMAN";"Eukaryotic translation initiation factor 2 subunit 1";"EIF2S1";2;4;0,00114844403333479;2;2;2;2;0,00136113863879308;0,00135932052040532;"nucleus, eukaryotic translation initiation factor 2 complex, cytosol, extracellular vesicular exosome, polysome, cytoplasmic stress granule";0,000958083832335329
"42";42;"P05387";"P05387";"RLA2_HUMAN";"60S acidic ribosomal protein P2";"RPLP2";2;3;0,00235930350326386;1;2;1;2;0,00186416813573834;0,00372335620806675;"cytosolic large ribosomal subunit, cytosol, extracellular vesicular exosome";0,000718562874251497
"43";43;"P05388";"P05388,Q8NHW5";"RLA0_HUMAN, RLA0L_HUMAN";"60S acidic ribosomal protein P0, 60S acidic ribosomal protein P0-like";"RPLP0, RPLP0P6";3;4;0,000570599164827222;2;2;2;2;0,000676275506655866;0,000675372182851224;"extracellular vesicular exosome, ribonucleoprotein complex, cytoplasm, cytosol, nucleus, cytosolic large ribosomal subunit";0,000958083832335329
"45";45;"P05787";"P05787";"K2C8_HUMAN";"Keratin, type II cytoskeletal 8";"KRT8";0;0;0;0;0;0;0;0;0;"nucleoplasm, extracellular vesicular exosome, intermediate filament, Z disc, costamere, nuclear matrix, cytoplasm, keratin filament, nucleus, dystrophin-associated glycoprotein complex, sarcolemma";0
"46";46;"P06454";"P06454-1,P06454-2";"PTMA_HUMAN";"Prothymosin alpha";"PTMA";4;7;0,00285171069088199;3;4;3;4;NA;NA;"extracellular vesicular exosome, nucleus";0,00167664670658683
"47";47;"P06576";"P06576";"ATPB_HUMAN";"ATP synthase subunit beta, mitochondrial";"ATP5B";9;14;0,00239349630765899;9;5;9;5;0,00364728548296633;0,00202356315655802;"mitochondrial nucleoid, mitochondrion, mitochondrial membrane, mitochondrial proton-transporting ATP synthase, catalytic core, plasma membrane, extracellular vesicular exosome, nucleus, cell surface, membrane, mitochondrial proton-transporting ATP synthase complex, mitochondrial matrix";0,00335329341317365
"48";48;"P06702";"P06702";"S10A9_HUMAN";"Protein S100-A9";"S100A9";3;4;0,00317333219737244;NA;3;NA;4;NA;0,00751203445487151;"nucleus, cytosol, extracellular space, plasma membrane, extracellular vesicular exosome, cytoskeleton, extracellular region";0,000958083832335329
"49";49;"P06733";"P06733-1";"ENOA_HUMAN";"Alpha-enolase";"ENO1";23;49;0,0102109640867065;20;21;23;26;NA;NA;"M band, cytoplasm, extracellular vesicular exosome, plasma membrane, extracellular space, phosphopyruvate hydratase complex, cytosol, nucleus";0,0117365269461078
"50";50;"P06744";"P06744-1,P06744-2";"G6PI_HUMAN";"Glucose-6-phosphate isomerase";"GPI";5;7;0,000567275782594805;3;4;3;4;NA;NA;"cytoplasm, cytosol, neuron projection, extracellular vesicular exosome, plasma membrane, nucleus, extracellular space";0,00167664670658683
"52";52;"P06753";"P06753-2,P06753-3";"TPM3_HUMAN";"Tropomyosin alpha-3 chain";"TPM3";3;5;0,00103133296414604;3;2;3;2;NA;NA;"podosome, growth cone, stress fiber, filamentous actin, cortical cytoskeleton, extracellular vesicular exosome, cleavage furrow, muscle thin filament tropomyosin, cytosol, cytoskeleton";0,00119760479041916
"53";53;"P06899";"P06899,P23527,P33778,Q16778,Q8N257";"H2B1B_HUMAN, H2B1J_HUMAN, H2B1O_HUMAN, H2B2E_HUMAN, H2B3B_HUMAN";"Histone H2B type 1-B, Histone H2B type 1-J, Histone H2B type 1-O, Histone H2B type 2-E, Histone H2B type 3-B";"HIST1H2BB, HIST1H2BJ, HIST1H2BO, HIST2H2BE, HIST3H2BB";1;2;0,000645999768750819;1;1;1;1;0,000680569319396538;0,000849575325253326;"extracellular space, nucleus, nucleosome, nucleoplasm";0,000479041916167665
"54";54;"P07195";"P07195";"LDHB_HUMAN";"L-lactate dehydrogenase B chain";"LDHB";5;10;0,00287701992819414;5;3;6;4;0,00407766260054072;0,00273492032848017;"cytosol, extracellular vesicular exosome, mitochondrion, cytoplasm";0,00239520958083832
"55";55;"P07237";"P07237";"PDIA1_HUMAN";"Protein disulfide-isomerase";"P4HB";6;9;0,00160228289099613;5;4;5;4;0,0021100328308062;0,00168577151152628;"procollagen-proline 4-dioxygenase complex, endoplasmic reticulum lumen, endoplasmic reticulum-Golgi intermediate compartment, melanosome, extracellular vesicular exosome, extracellular region, plasma membrane, endoplasmic reticulum";0,00215568862275449
"56";56;"P07437";"P07437";"TBB5_HUMAN";"Tubulin beta chain";"TUBB";3;6;0,00864242933869339;3;3;3;3;0,0107431085975687;0,00988492371679883;"nucleus, nuclear envelope lumen, cytoskeleton, microtubule, cell body, cytosol, extracellular vesicular exosome";0,00143712574850299
"57";57;"P07737";"P07737";"PROF1_HUMAN";"Profilin-1";"PFN1";7;12;0,00775199722500983;5;6;5;7;0,00765640484321106;0,0107046490981919;"neuron projection, blood microparticle, cytoskeleton, synapse, nucleus, extracellular vesicular exosome, cytosol";0,00287425149700599
"59";59;"P07900";"P07900-1,P07900-2";"HS90A_HUMAN";"Heat shock protein HSP 90-alpha";"HSP90AA1";8;13;0,00132818258465845;6;7;6;7;NA;NA;"plasma membrane, cytosol, endocytic vesicle lumen, mitochondrion, extracellular region, nucleus, extracellular vesicular exosome, cytoplasm, melanosome";0,00311377245508982
"60";60;"P07910";"P07910-1,P07910-2,P07910-3,P07910-4";"HNRPC_HUMAN";"Heterogeneous nuclear ribonucleoproteins C1/C2";"HNRNPC";1;1;0,000110833293658229;1;NA;1;NA;NA;NA;"catalytic step 2 spliceosome, spliceosomal complex, nuclear chromatin, cytosol, nucleoplasm, extracellular vesicular exosome, nucleus, membrane, protein complex";0,000239520958083832
"61";61;"P08107";"P08107-1,P08107-2";"HSP71_HUMAN";"Heat shock 70 kDa protein 1A/1B";"HSPA1A,HSPA1B";1;2;0,000277236604770951;1;1;1;1;NA;NA;"blood microparticle, nucleus, endoplasmic reticulum, centriole, mitochondrion, aggresome, perinuclear region of cytoplasm, cytoplasm, cytosol, nuclear speck, extracellular vesicular exosome, inclusion body, ribonucleoprotein complex";0,000479041916167665
"62";62;"P08238";"P08238";"HS90B_HUMAN";"Heat shock protein HSP 90-beta";"HSP90AB1";8;13;0,0028887075294624;4;8;4;9;0,00234729759733603;0,00436312262037173;"extracellular vesicular exosome, cytoplasm, brush border membrane, basolateral plasma membrane, cell surface, apical plasma membrane, cytosol, inclusion body, mitochondrion, melanosome";0,00311377245508982
"64";64;"P08708";"P08708,P0CW22";"RS17_HUMAN, RS17L_HUMAN";"40S ribosomal protein S17, 40S ribosomal protein S17-like";"RPS17, RPS17L";3;5;0,0016748142152799;3;2;3;2;0,00238199261788788;0,00158587394047288;"extracellular vesicular exosome, cytosolic small ribosomal subunit, ribosome, cytosol";0,00119760479041916
"65";65;"P08727";"P08727";"K1C19_HUMAN";"Keratin, type I cytoskeletal 19";"KRT19";0;0;NA;0;0;0;0;0;NA;"cell periphery, Z disc, costamere, extracellular vesicular exosome, dystrophin-associated glycoprotein complex, intermediate filament, sarcolemma";0
"67";67;"P08779";"P08779";"K1C16_HUMAN";"Keratin, type I cytoskeletal 16";"KRT16";13;25;0,00705860018204136;8;13;10;15;0,00671760775372594;0,0100087435983084;"intermediate filament, extracellular vesicular exosome, cytoskeleton, nucleus";0,00598802395209581
"68";68;"P09211";"P09211";"GSTP1_HUMAN";"Glutathione S-transferase P";"GSTP1";4;6;0,00258399907500328;4;2;4;2;0,00408341591637923;0,00203898078060798;"cytoplasm, mitochondrion, intracellular, cytosol, nucleus, extracellular space, extracellular vesicular exosome, plasma membrane, TRAF2-GSTP1 complex";0,00143712574850299
"69";69;"P09429";"P09429";"HMGB1_HUMAN";"High mobility group protein B1";"HMGB1";7;21;0,00907905101352895;7;6;11;10;0,0109682450777163;0,010511024954297;"condensed chromosome, nucleoplasm, nucleus, extracellular region, extracellular space, cell surface";0,00502994011976048
"70";70;"P09651";"P09651-1,P09651-2,P09651-3";"ROA1_HUMAN";"Heterogeneous nuclear ribonucleoprotein A1";"HNRNPA1";7;15;0,00121559096270315;7;7;8;7;NA;NA;"nucleus, extracellular vesicular exosome, ribonucleoprotein complex, cytoplasm, spliceosomal complex, intermediate filament cytoskeleton, nucleoplasm, catalytic step 2 spliceosome";0,00359281437125748
"72";72;"P09972";"P09972";"ALDOC_HUMAN";"Fructose-bisphosphate aldolase C";"ALDOC";1;2;0,000590095942608921;1;1;1;1;0,000692887316127698;0,000705801039441225;"axon, mitochondrion, cytosol, extracellular vesicular exosome, cytoskeleton";0,000479041916167665
"73";73;"P10599";"P10599";"THIO_HUMAN";"Thioredoxin";"TXN";3;4;0,00344533210000437;2;2;2;2;0,00408341591637923;0,00407796156121596;"nucleus, mitochondrion, nucleoplasm, cytoplasm, cytosol, extracellular vesicular exosome";0,000958083832335329
"74";74;"P10768";"P10768";"ESTD_HUMAN";"S-formylglutathione hydrolase";"ESD";5;8;0,00256567284042878;4;4;4;4;0,00304084163985687;0,00303677988601189;"cytoplasmic membrane-bounded vesicle, Golgi apparatus, extracellular vesicular exosome, cytoplasm, plasma membrane, nucleus";0,00191616766467066
"75";75;"P10809";"P10809";"CH60_HUMAN";"60 kDa heat shock protein, mitochondrial";"HSPD1";20;38;0,0059977639960809;18;15;22;16;0,00823096925552882;0,00597816354523806;"protein complex, mitochondrial matrix, cytoplasm, coated vesicle, mitochondrion, lipopolysaccharide receptor complex, cell surface, mitochondrial inner membrane, plasma membrane, early endosome, coated pit, cytosol, secretory granule, extracellular vesicular exosome, extracellular space";0,00910179640718563
"76";76;"P11021";"P11021";"GRP78_HUMAN";"78 kDa glucose-regulated protein";"HSPA5";5;8;0,00126200068087146;4;4;4;4;0,0015141106417767;0,00147857283670235;"endoplasmic reticulum, melanosome, endoplasmic reticulum membrane, nucleus, extracellular vesicular exosome, endoplasmic reticulum-Golgi intermediate compartment, cell surface, integral component of endoplasmic reticulum membrane, endoplasmic reticulum lumen, midbody, endoplasmic reticulum chaperone complex";0,00191616766467066
"77";77;"P11142";"P11142-1";"HSP7C_HUMAN";"Heat shock cognate 71 kDa protein";"HSPA8";13;19;0,00391642957446278;8;11;8;11;NA;NA;"cytosol, nucleolus, extracellular vesicular exosome, ribonucleoprotein complex, plasma membrane, extracellular space, melanosome, spliceosomal complex, nucleus, intracellular, blood microparticle, clathrin-sculpted gamma-aminobutyric acid transport vesicle membrane, Prp19 complex";0,00455089820359281
"79";79;"P11586";"P11586";"C1TC_HUMAN";"C-1-tetrahydrofolate synthase, cytoplasmic";"MTHFD1";5;8;0,000773817904813815;3;5;3;5;0,000687848135646769;0,00114488225649111;"cytosol, mitochondrion, extracellular vesicular exosome";0,00191616766467066
"81";81;"P12004";"P12004";"PCNA_HUMAN";"Proliferating cell nuclear antigen";"PCNA";2;3;0,00103953985775994;1;2;1;2;0,000821376764788926;0,00164055924876504;"nucleoplasm, DNA replication factor C complex, centrosome, extracellular vesicular exosome, PCNA complex, nuclear replication fork, nucleus, cytoplasm, PCNA-p21 complex";0,000718562874251497
"84";84;"P13073";"P13073";"COX41_HUMAN";"Cytochrome c oxidase subunit 4 isoform 1, mitochondrial";"COX4I1";2;2;0,00107029547485343;NA;2;NA;2;NA;0,0025336447569685;"extracellular vesicular exosome, mitochondrion, mitochondrial inner membrane, nucleus";0,000479041916167665
"85";85;"P13164";"P13164,Q01628,Q01629";"IFM1_HUMAN, IFM2_HUMAN, IFM3_HUMAN";"Interferon-induced transmembrane protein 1, Interferon-induced transmembrane protein 2, Interferon-induced transmembrane protein 3";"IFITM1, IFITM2, IFITM3";1;1;0,000231897352884909;1;NA;1;NA;0,000549690604127973;NA;"plasma membrane, integral component of membrane";0,000239520958083832
"86";86;"P13639";"P13639";"EF2_HUMAN";"Elongation factor 2";"EEF2";21;38;0,00400549973164843;17;19;18;20;0,00449746857922887;0,00499051240008947;"ribonucleoprotein complex, extracellular vesicular exosome, polysome, cytosol, nucleus";0,00910179640718563
"87";87;"P13645";"P13645";"K1C10_HUMAN";"Keratin, type I cytoskeletal 10";"KRT10";30;112;0,0211236814202599;30;25;64;48;0,0282285786187966;0,0217803842202673;"extracellular vesicular exosome, cytoplasm, keratin filament, nucleus, intermediate filament, extracellular space";0,0268263473053892
"88";88;"P13646";"P13646-1,P13646-3";"K1C13_HUMAN";"Keratin, type I cytoskeletal 13";"KRT13";0;0;NA;0;0;0;0;NA;NA;"extracellular vesicular exosome, nucleus, keratin filament, intermediate filament cytoskeleton";0
"89";89;"P13647";"P13647";"K2C5_HUMAN";"Keratin, type II cytoskeletal 5";"KRT5";13;24;0,00712834334988528;11;13;11;13;0,00865002225858597;0,00821768018480364;"nucleus, plasma membrane, intermediate filament, cytoplasm, cytosol, extracellular vesicular exosome, keratin filament, mitochondrion";0,00574850299401198
"90";90;"P13796";"P13796";"PLSL_HUMAN";"Plastin-2";"LCP1";12;20;0,00288484745215677;11;9;11;9;0,00376104097561245;0,00307310500426562;"focal adhesion, filopodium, extracellular vesicular exosome, actin filament, plasma membrane, ruffle membrane, cytoplasm, phagocytic cup, cytosol, extracellular space, actin cytoskeleton, ruffle, actin filament bundle";0,00479041916167665
"91";91;"P14550";"P14550";"AK1A1_HUMAN";"Alcohol dehydrogenase [NADP(+)]";"AKR1A1";2;2;0,000556553646923782;2;NA;2;NA;0,00131925744990714;NA;"cytosol, extracellular space, apical plasma membrane, extracellular vesicular exosome";0,000479041916167665
"92";92;"P14618";"P14618-1";"KPYM_HUMAN";"Pyruvate kinase PKM";"PKM";26;56;0,00953792502261096;24;21;32;24;NA;NA;"cytoplasm, extracellular vesicular exosome, nucleus, cytosol, plasma membrane, cilium, mitochondrion";0,0134131736526946
"93";93;"P14625";"P14625";"ENPL_HUMAN";"Endoplasmin";"HSP90B1";7;11;0,00139376662435964;7;4;7;4;0,00220859498930168;0,00114850148385621;"cytosol, midbody, nucleus, perinuclear region of cytoplasm, endocytic vesicle lumen, plasma membrane, endoplasmic reticulum lumen, melanosome, endoplasmic reticulum, endoplasmic reticulum membrane, extracellular region, extracellular vesicular exosome";0,00263473053892216
"94";94;"P14868";"P14868";"SYDC_HUMAN";"Aspartate--tRNA ligase, cytoplasmic";"DARS";2;2;0,000361037794910637;NA;2;NA;2;NA;0,000854662602650052;"cytosol, cytoplasm, extracellular vesicular exosome";0,000479041916167665
"95";95;"P15311";"P15311";"EZRI_HUMAN";"Ezrin";"EZR";1;1;0,000200063131518077;0;1;0;1;0;0,00047359716652347;"ruffle membrane, microspike, cell body, actin cytoskeleton, plasma membrane, extrinsic component of membrane, cytosol, T-tubule, microvillus membrane, extracellular vesicular exosome, ruffle, extracellular space, apical plasma membrane, astrocyte projection, nucleolus, Schwann cell microvillus, filopodium, cortical cytoskeleton, apical part of cell, actin filament, basolateral plasma membrane, uropod, microvillus, cell tip, membrane raft";0,000239520958083832
"96";96;"P15531";"P15531-1,P15531-2";"NDKA_HUMAN";"Nucleoside diphosphate kinase A";"NME1";1;2;0,00257833241036511;1;1;1;1;NA;NA;"cytoplasm, extracellular vesicular exosome, nucleus, ruffle membrane, cytosol, mitochondrion, perinuclear region of cytoplasm, centrosome";0,000479041916167665
"97";97;"P15880";"P15880";"RS2_HUMAN";"40S ribosomal protein S2";"RPS2";9;15;0,00463003247227549;6;7;7;8;0,00512169061184084;0,00584554216966111;"extracellular vesicular exosome, cytosol, cytosolic small ribosomal subunit, nucleus, nucleoplasm";0,00359281437125748
"98";98;"P15924";"P15924-1,P15924-2";"DESP_HUMAN";"Desmoplakin";"DSP";7;11;0,00017325664295999;4;6;4;7;NA;NA;"mitochondrion, nucleus, cornified envelope, intercalated disc, fascia adherens, intermediate filament, plasma membrane, extracellular vesicular exosome, desmosome, basolateral plasma membrane";0,00263473053892216
"99";99;"P16152";"O75828,P16152";"CBR1_HUMAN, CBR3_HUMAN";"Carbonyl reductase [NADPH] 1, Carbonyl reductase [NADPH] 3";"CBR1, CBR3";1;1;0,000163249039034503;1;NA;1;NA;0,00038696630976518;NA;"cytosol, extracellular vesicular exosome";0,000239520958083832
"101";101;"P16949";"P16949-1,P16949-2";"STMN1_HUMAN";"Stathmin";"STMN1";3;6;0,00182093894547211;3;2;4;2;NA;NA;"intracellular, membrane, extracellular vesicular exosome, cytosol, microtubule";0,00143712574850299
"102";102;"P17066";"P17066";"HSP76_HUMAN";"Heat shock 70 kDa protein 6";"HSPA6";1;1;0,000277044059363422;1;0;1;0;0,000427604984504201;0;"extracellular vesicular exosome, cytosol, blood microparticle, cytoplasm, centriole";0,000239520958083832
"103";103;"P17844";"P17844";"DDX5_HUMAN";"Probable ATP-dependent RNA helicase DDX5";"DDX5";5;8;0,00166935879438322;4;4;4;4;0,00223457287932153;0,00179324042594187;"extracellular vesicular exosome, nucleus, nucleolus, ribonucleoprotein complex, catalytic step 2 spliceosome";0,00191616766467066
"104";104;"P17987";"P17987";"TCPA_HUMAN";"T-complex protein 1 subunit alpha";"TCP1";6;8;0,00130129449820309;5;3;5;3;0,0019278717231107;0,00115517796023654;"microtubule, zona pellucida receptor complex, cell body, centrosome, extracellular vesicular exosome, acrosomal vesicle, nuclear heterochromatin, pericentriolar material, cytosol, Golgi apparatus, chaperonin-containing T-complex";0,00191616766467066
"105";105;"P18077";"P18077";"RL35A_HUMAN";"60S ribosomal protein L35a";"RPL35A";3;3;0,00246654457159404;3;NA;3;NA;0,00584670915299753;NA;"extracellular vesicular exosome, cytosol, cytosolic large ribosomal subunit";0,000718562874251497
"106";106;"P18124";"P18124";"RL7_HUMAN";"60S ribosomal protein L7";"RPL7";8;14;0,00510548204335325;6;7;7;7;0,00605102963415067;0,00604294707155995;"cytosolic large ribosomal subunit, cytosol, ribonucleoprotein complex, nucleus, extracellular vesicular exosome";0,00335329341317365
"108";108;"P18669";"P18669";"PGAM1_HUMAN";"Phosphoglycerate mutase 1";"PGAM1";6;11;0,00391669151132386;5;4;6;5;0,00506407879393487;0,00421442877881571;"extracellular vesicular exosome, cytoplasm, cytosol";0,00263473053892216
"110";110;"P19012";"P19012";"K1C15_HUMAN";"Keratin, type I cytoskeletal 15";"KRT15";0;0;NA;0;0;0;0;0;NA;"nucleus, extracellular vesicular exosome, intermediate filament";0
