"";"X";"protein.acs";"protein.g";"ID";"Description";"Gene";"global.peptide.count";"global.spectra.count";"global.dNSAF";"peptide.count.P5838.1.id.csv";"peptide.count.P5838.2.id.csv";"spectra.count.P5838.1.id.csv";"spectra.count.P5838.2.id.csv";"dNSAF.P5838.1.id.csv";"dNSAF.P5838.2.id.csv";"Go.Cc";"norm.sc"
"83";83;"O43314";"O43314-1,O43314-2";"VIP2_HUMAN";"Inositol hexakisphosphate and diphosphoinositol-pentakisphosphate kinase 2";"PPIP5K2";1;1;7,40441248645566e-06;NA;1;NA;1;NA;1,4822821143309e-05;"cytosol";4,7614512903533e-05
"84";84;"O43324";"O43324";"MCA3_HUMAN";"Eukaryotic translation elongation factor 1 epsilon-1";"EEF1E1";3;6;0,000634736877287199;3;3;3;3;0,000634131299290537;0,000635336782108038;"cytosol, extracellular vesicular exosome, cytoplasm, nucleus";0,000285687077421198
"85";85;"O43390";"O43390-1";"HNRPR_HUMAN";"Heterogeneous nuclear ribonucleoprotein R";"HNRNPR";11;30;0,00105288107606881;10;11;14;16;0,000976141450282305;0,00113101704745389;"spliceosomal complex, cytoplasm, nucleoplasm, catalytic step 2 spliceosome, nucleus, ribonucleoprotein complex";0,00142843538710599
"86";86;"O43396";"O43396";"TXNL1_HUMAN";"Thioredoxin-like protein 1";"TXNL1";5;10;0,000636933198661895;5;5;5;5;0,000636325525239639;0,000637535179277962;"cytoplasm, nucleus, extracellular vesicular exosome, proteasome complex";0,00047614512903533
"87";87;"O43399";"O43399-2,O43399-3,O43399-4";"TPD54_HUMAN";"Tumor protein D54";"TPD52L2";4;7;0,000208497712118611;3;3;4;3;0,000238055762840461;0,000178881229913914;"perinuclear region of cytoplasm, cytoplasm";0,000333301590324731
"88";88;"O43447";"O43447";"PPIH_HUMAN";"Peptidyl-prolyl cis-trans isomerase H";"PPIH";4;10;0,00108948648832185;4;4;5;5;0,00110600264884462;0,00107347687231178;"nuclear speck, U4/U6 snRNP, U4/U6 x U5 tri-snRNP complex, spliceosomal complex, cytoplasm";0,00047614512903533
"89";89;"O43488";"O43488";"ARK72_HUMAN";"Aflatoxin B1 aldehyde reductase member 2";"AKR7A2";2;3;0,000153822028757622;2;1;2;1;0,000204900364116162;0,000102644939727761;"Golgi apparatus, extracellular vesicular exosome";0,000142843538710599
"92";92;"O43592";"O43592";"XPOT_HUMAN";"Exportin-T";"XPOT";8;13;0,000248748235693632;6;7;6;7;0,000229394690387845;0,000268135897646428;"nucleoplasm, cytoplasm, nucleus";0,000618988667745929
"95";95;"O43670";"O43670-1,O43670-2";"ZN207_HUMAN";"Zinc finger protein 207";"ZNF207";2;6;0,000115527423271938;2;2;3;3;0,000115417203008947;0,000115636610969455;"microtubule, condensed chromosome kinetochore, nucleus, kinetochore";0,000285687077421198
"98";98;"O43681";"O43681";"ASNA_HUMAN";"ATPase ASNA1";"ASNA1";5;14;0,000740526356835066;4;4;7;7;0,000739819849172293;0,000741226245792711;"cytoplasm, nucleolus, endoplasmic reticulum, nucleus, extracellular vesicular exosome";0,000666603180649462
"99";99;"O43684";"O43684-1,O43684-2";"BUB3_HUMAN";"Mitotic checkpoint protein BUB3";"BUB3";5;9;0,000252540129530425;4;5;4;5;0,000224265947310068;0,00028086534574898;"kinetochore, condensed chromosome kinetochore, nucleus, cytosol";0,000428530616131797
"100";100;"O43707";"O43707";"ACTN4_HUMAN";"Alpha-actinin-4";"ACTN4";22;48;0,00130874344512959;20;20;24;24;0,00128385485006747;0,00133201284662826;"ribonucleoprotein complex, nucleus, extracellular region, cortical cytoskeleton, extracellular space, Z disc, platelet alpha granule lumen, perinuclear region of cytoplasm, stress fiber, neuron projection, extracellular vesicular exosome, protein complex, cell-cell junction, pseudopodium, cytoplasm";0,00228549661936958
"101";101;"O43719";"O43719";"HTSF1_HUMAN";"HIV Tat-specific factor 1";"HTATSF1";3;6;0,000146283730659566;3;3;3;3;0,000146144166988813;0,000146421986869932;"nucleus";0,000285687077421198
"104";104;"O43765";"O43765";"SGTA_HUMAN";"Small glutamine-rich tetratricopeptide repeat-containing protein alpha";"SGTA";4;8;0,000470475896263994;4;4;4;4;0,000470027033339951;0,000470920554150367;"cytoplasm";0,000380916103228264
"105";105;"O43768";"O43768-1,O43768-2,O43768-3,O43768-4,O43768-5,O43768-6,O43768-7,O43768-9,P56211-1,P56211-2";"ARP19_HUMAN, ENSA_HUMAN";"Alpha-endosulfine, cAMP-regulated phosphoprotein 19";"ARPP19, ENSA";1;2;3,08848480559208e-05;1;1;1;1;3,0855382012459e-05;3,09140380555925e-05;"cytoplasm, nucleoplasm";9,5229025807066e-05
"106";106;"O43776";"O43776";"SYNC_HUMAN";"Asparagine--tRNA ligase, cytoplasmic";"NARS";13;28;0,00094052252619928;12;12;13;15;0,000872509123476396;0,00100865511028101;"extracellular vesicular exosome, cytosol, mitochondrion, cytoplasm";0,00133320636129892
"107";107;"O43809";"O43809";"CPSF5_HUMAN";"Cleavage and polyadenylation specificity factor subunit 5";"NUDT21";4;9;0,000729807598995414;4;4;4;5;0,000648098949054646;0,000811663730446393;"nucleus, centrosome, mRNA cleavage factor complex, nucleoplasm, paraspeckles";0,000428530616131797
"109";109;"O43837";"O43837-1";"IDH3B_HUMAN";"Isocitrate dehydrogenase [NAD] subunit beta, mitochondrial";"IDH3B";3;7;0,000334679444387796;3;3;3;4;0,000286594405393645;0,000382852294672896;"mitochondrion, mitochondrial matrix, nucleus";0,000333301590324731
"110";110;"O43847";"O43847-1,O43847-2";"NRDC_HUMAN";"Nardilysin";"NRD1";4;5;4,00160205246278e-05;3;2;3;2;4,79734113376319e-05;3,20430724889272e-05;"cell surface, cytosol";0,000238072564517665
"112";112;"O43865";"O43865-1,O43865-2,Q96HN2-1,Q96HN2-2,Q96HN2-3";"SAHH2_HUMAN, SAHH3_HUMAN";"Putative adenosylhomocysteinase 2, Putative adenosylhomocysteinase 3";"AHCYL1, AHCYL2";1;2;1,33952149044545e-05;1;1;1;1;1,33489789584493e-05;1,34451191359039e-05;"extracellular vesicular exosome, endoplasmic reticulum";9,5229025807066e-05
"114";114;"O60234";"O60234";"GMFG_HUMAN";"Glia maturation factor gamma";"GMFG";3;6;0,000999997937456493;3;3;3;3;0,00097129265912459;0,00103801502428919;"intracellular";0,000285687077421198
"115";115;"O60282";"O60282-1";"KIF5C_HUMAN";"Kinesin heavy chain isoform 5C";"KIF5C";1;1;2,56459344358464e-05;0;1;0;1;0;5,3907363330379e-05;"kinesin complex, cytoplasm, microtubule";4,7614512903533e-05
"122";122;"O60547";"O60547";"GMDS_HUMAN";"GDP-mannose 4,6 dehydratase";"GMDS";2;2;9,8964351835101e-05;NA;2;NA;2;NA;0,000198115770764872;"cytoplasm, extracellular vesicular exosome";9,5229025807066e-05
"123";123;"O60566";"O60566-1,O60566-2,O60566-3";"BUB1B_HUMAN";"Mitotic checkpoint serine/threonine-protein kinase BUB1 beta";"BUB1B";2;4;2,33744373858143e-05;2;2;2;2;2,33521367357785e-05;2,33965291188992e-05;"condensed nuclear chromosome kinetochore, condensed chromosome outer kinetochore, cytoplasm, cytosol, spindle midzone, perinuclear region of cytoplasm, microtubule organizing center, anaphase-promoting complex, kinetochore, condensed chromosome kinetochore";0,000190458051614132
"130";130;"O60832";"O60832-1";"DKC1_HUMAN";"H/ACA ribonucleoprotein complex subunit 4";"DKC1";2;2;7,16240056082832e-05;NA;2;NA;2;NA;0,000143383398296756;"cytoplasm, telomerase holoenzyme complex, nucleoplasm, nucleolus, Cajal body, nucleus";9,5229025807066e-05
"131";131;"O60841";"O60841";"IF2P_HUMAN";"Eukaryotic translation initiation factor 5B";"EIF5B";9;16;0,000241408123820705;8;8;8;8;0,000241177805631811;0,000241636284342729;"cytosol";0,000761832206456528
"132";132;"O60869";"O60869-1";"EDF1_HUMAN";"Endothelial differentiation-related factor 1";"EDF1";5;10;0,00124374117846816;5;4;5;5;0,00124255457293416;0,00124491666764413;"intracellular, nucleus, cytoplasm, extracellular vesicular exosome, nucleolus";0,00047614512903533
"135";135;"O60907";"O60907-1";"TBL1X_HUMAN";"F-box-like/WD repeat-containing protein TBL1X";"TBL1X";2;2;0,000111656487079117;0;2;0;2;0;0,000170304024782282;"transcriptional repressor complex, nucleoplasm, nucleus, spindle microtubule";9,5229025807066e-05
"136";136;"O60925";"O60925";"PFD1_HUMAN";"Prefoldin subunit 1";"PFDN1";1;1;0,000150880077387941;NA;1;NA;1;NA;0,000302045355428412;"prefoldin complex";4,7614512903533e-05
"138";138;"O75083";"O75083-1";"WDR1_HUMAN";"WD repeat-containing protein 1";"WDR1";11;22;0,00066825433615385;9;11;10;12;0,000606924345855629;0,000729693729945866;"podosome, cell projection, extracellular region, cytosol, extracellular vesicular exosome, cytoplasm, cell junction";0,00104751928387773
"140";140;"O75131";"O75131";"CPNE3_HUMAN";"Copine-3";"CPNE3";9;15;0,000514172330763374;7;7;8;7;0,000547927230671898;0,000480347734703657;"cytoplasm, extracellular vesicular exosome, cytosol";0,000714217693552995
"141";141;"O75223";"O75223-1";"GGCT_HUMAN";"Gamma-glutamylcyclotransferase";"GGCT";3;8;0,000783292316652288;3;3;4;4;0,000782545007635131;0,000784032624729069;"extracellular vesicular exosome, cytosol";0,000380916103228264
"145";145;"O75347";"O75347";"TBCA_HUMAN";"Tubulin-specific chaperone A";"TBCA";6;12;0,00204526327125875;5;5;7;5;0,00238386395844406;0,00170599691491973;"microtubule, nucleolus, cytoplasm, extracellular vesicular exosome, microtubule cytoskeleton";0,000571374154842396
"148";148;"O75368";"O75368";"SH3L1_HUMAN";"SH3 domain-binding glutamic acid-rich-like protein";"SH3BGRL";8;16;0,00258349044790579;7;6;8;8;0,00258102563921762;0,00258593216577307;"nucleus, cytoplasm, extracellular vesicular exosome, extracellular space";0,000761832206456528
"151";151;"O75390";"O75390";"CISY_HUMAN";"Citrate synthase, mitochondrial";"CS";11;20;0,00079001585585102;11;9;11;9;0,000868188345380607;0,00071168626665321;"extracellular vesicular exosome, mitochondrial matrix, mitochondrion, nucleus";0,00095229025807066
"160";160;"O75494";"O75494-1,O75494-2,O75494-3,O75494-4,O75494-5";"SRS10_HUMAN";"Serine/arginine-rich splicing factor 10";"SRSF10";1;1;1,40514270544494e-05;1;NA;1;NA;2,8076042258665e-05;NA;"nucleus, nucleoplasm, cytoplasm, nuclear speck";4,7614512903533e-05
"162";162;"O75531";"O75531";"BAF_HUMAN";"Barrier-to-autointegration factor";"BANF1";3;7;0,00144777063021687;2;3;3;4;0,00123976231546689;0,00165615880279848;"nucleus, chromosome, cytoplasm, cytosol, extracellular vesicular exosome, nucleoplasm";0,000333301590324731
"165";165;"O75608";"O75608-1,O75608-2";"LYPA1_HUMAN";"Acyl-protein thioesterase 1";"LYPLA1";5;10;0,000400160205246278;5;5;5;5;0,000399778427813599;0,000400538406111589;"mitochondrion, extracellular vesicular exosome, cytosol";0,00047614512903533
"169";169;"O75717";"O75717";"WDHD1_HUMAN";"WD repeat and HMG-box DNA-binding protein 1";"WDHD1";2;4;6,52165436362401e-05;2;2;2;2;6,5154323044909e-05;6,5278181332624e-05;"nucleus, chromosome, centromeric region, nucleoplasm, cytoplasm";0,000190458051614132
"170";170;"O75821";"O75821";"EIF3G_HUMAN";"Eukaryotic translation initiation factor 3 subunit G";"EIF3G";7;15;0,000862845442562286;7;6;8;7;0,000919490383971279;0,000806083542299574;"nucleus, eukaryotic 48S preinitiation complex, perinuclear region of cytoplasm, eukaryotic translation initiation factor 3 complex, cytosol, eukaryotic 43S preinitiation complex";0,000714217693552995
"171";171;"O75822";"O75822";"EIF3J_HUMAN";"Eukaryotic translation initiation factor 3 subunit J";"EIF3J";4;9;0,000642117538651004;4;3;5;4;0,000712783243388588;0,000571310594763817;"eukaryotic 43S preinitiation complex, eukaryotic 48S preinitiation complex, eukaryotic translation initiation factor 3 complex, cytosol";0,000428530616131797
"172";172;"O75832";"O75832-1";"PSD10_HUMAN";"26S proteasome non-ATPase regulatory subunit 10";"PSMD10";2;4;0,000325794149404049;2;2;2;2;0,000325483321759745;0,000326102065152798;"proteasome regulatory particle, intermediate filament cytoskeleton, cytoplasm, nucleus, cytosol, nucleoplasm, proteasome complex";0,000190458051614132
"174";174;"O75874";"O75874";"IDHC_HUMAN";"Isocitrate dehydrogenase [NADP] cytoplasmic";"IDH1";4;6;0,000290312305766907;2;4;2;4;0,000188784257578644;0,000395593487517619;"cytoplasm, peroxisome, cytosol, extracellular vesicular exosome, peroxisomal matrix, mitochondrion";0,000285687077421198
"175";175;"O75909";"O75909-1,O75909-3,O75909-4";"CCNK_HUMAN";"Cyclin-K";"CCNK";1;1;1,05789479547867e-05;1;NA;1;NA;2,11377099763512e-05;NA;"cyclin K-CDK12 complex, nucleus, cyclin K-CDK13 complex";4,7614512903533e-05
"177";177;"O75925";"O75925";"PIAS1_HUMAN";"E3 SUMO-protein ligase PIAS1";"PIAS1";1;1;2,82755290957431e-05;1;NA;1;NA;5,64971050059157e-05;NA;"nucleoplasm, nucleus, nuclear speck, PML body";4,7614512903533e-05
"178";178;"O75937";"O75937";"DNJC8_HUMAN";"DnaJ homolog subfamily C member 8";"DNAJC8";6;12;0,000873076811446424;5;5;6;6;0,000872243842502399;0,00087390197697074;"nucleoplasm";0,000571374154842396
"179";179;"O75940";"O75940";"SPF30_HUMAN";"Survival of motor neuron-related-splicing factor 30";"SMNDC1";3;5;0,000386709442044722;2;2;2;3;0,000309072397973539;0,000464489916331087;"nuclear speck, intermediate filament cytoskeleton, Cajal body, spliceosomal complex, cytoplasm, nucleus";0,000238072564517665
"182";182;"O75995";"O75995";"SASH3_HUMAN";"SAM and SH3 domain-containing protein 3";"SASH3";5;10;0,000484404458982336;5;4;6;4;0,000580730768823966;0,00038788982486596;"nucleus, cytoplasm";0,00047614512903533
"183";183;"O76003";"O76003";"GLRX3_HUMAN";"Glutaredoxin-3";"GLRX3";4;6;0,000329684228799918;3;2;4;2;0,000439159586374342;0,000219997214103082;"extracellular vesicular exosome, cell cortex, Z disc";0,000285687077421198
"185";185;"O76041";"O76041-2";"NEBL_HUMAN";"Nebulette";"NEBL";1;1;2,59331775730188e-05;0;1;0;1;NA;4,54259533558509e-05;"stress fiber, I band, extracellular vesicular exosome, Z disc";4,7614512903533e-05
"186";186;"O76094";"O76094";"SRP72_HUMAN";"Signal recognition particle subunit SRP72";"SRP72";6;14;0,000384058378805667;6;5;8;6;0,000438505101148747;0,000329504024103722;"cytosol, endoplasmic reticulum, signal recognition particle, endoplasmic reticulum targeting";0,000666603180649462
"190";190;"O94903";"O94903";"PROSC_HUMAN";"Proline synthase co-transcribed bacterial homolog protein";"PROSC";2;3;0,000200807666632678;1;2;1;2;0,000133744055850368;0,000267996606271027;"extracellular vesicular exosome, cytoplasm, mitochondrion, intracellular";0,000142843538710599
"198";198;"O95218";"O95218-1,O95218-2";"ZRAB2_HUMAN";"Zinc finger Ran-binding domain-containing protein 2";"ZRANB2";2;4;0,000111559814795932;2;2;2;2;0,000111453379875307;0,000111665252612928;"nucleus";0,000190458051614132
"202";202;"O95319";"O95319-1,O95319-2,O95319-3,O95319-4,O95319-5";"CELF2_HUMAN";"CUGBP Elav-like family member 2";"CELF2";3;7;5,07289709012998e-05;2;3;3;4;4,34404905813203e-05;5,80307612004193e-05;"cytoplasm, nucleus";0,000333301590324731
"203";203;"O95336";"O95336";"6PGL_HUMAN";"6-phosphogluconolactonase";"PGLS";6;9;0,000642117538651004;5;4;5;4;0,000712783243388588;0,000571310594763817;"cytosol, extracellular vesicular exosome";0,000428530616131797
"204";204;"O95347";"O95347-1,O95347-2";"SMC2_HUMAN";"Structural maintenance of chromosomes protein 2";"SMC2";7;10;7,68895966638629e-05;4;6;4;6;6,14529914099434e-05;9,2354720206181e-05;"nuclear chromosome, nucleoplasm, nucleus, cytosol, condensin complex, cytoplasm, extracellular vesicular exosome, condensed chromosome";0,00047614512903533
"205";205;"O95372";"O95372";"LYPA2_HUMAN";"Acyl-protein thioesterase 2";"LYPLA2";1;1;7,96855819970943e-05;NA;1;NA;1;NA;0,00015952178944704;"cytoplasm, extracellular vesicular exosome";4,7614512903533e-05
"207";207;"O95379";"O95379-1,O95379-2,O95379-3";"TFIP8_HUMAN";"Tumor necrosis factor alpha-induced protein 8";"TNFAIP8";1;2;6,19776748866289e-05;1;1;1;1;6,19185443751703e-05;6,20362514516266e-05;"cytoplasm";9,5229025807066e-05
