"";"X";"protein.acs";"protein.g";"ID";"Description";"Gene";"global.peptide.count";"global.spectra.count";"global.dNSAF";"peptide.count.P5831.1.id.csv";"peptide.count.P5831.2.id.csv";"spectra.count.P5831.1.id.csv";"spectra.count.P5831.2.id.csv";"dNSAF.P5831.1.id.csv";"dNSAF.P5831.2.id.csv";"Go.Cc";"norm.sc"
"148";148;"P30049";"P30049";"ATPD_HUMAN";"ATP synthase subunit delta, mitochondrial";"ATP5D";1;2;0,00123980826218967;1;1;1;1;0,00135481523238526;0,00171614088665595;"mitochondrial proton-transporting ATP synthase complex, catalytic core F(1), mitochondrion, mitochondrial inner membrane, mitochondrial proton-transporting ATP synthase complex, mitochondrial matrix";0,000644122383252818
"166";166;"P36873";"P36873-1,P36873-2,P62136-1,P62136-2,P62140";"PP1A_HUMAN, PP1B_HUMAN, PP1G_HUMAN";"Serine/threonine-protein phosphatase PP1-alpha catalytic subunit, Serine/threonine-protein phosphatase PP1-beta catalytic subunit, Serine/threonine-protein phosphatase PP1-gamma catalytic subunit";"PPP1CA, PPP1CB, PPP1CC";1;1;6,37745829907729e-05;1;NA;1;NA;0,000696051862509856;NA;"midbody, nucleus, nucleolus, mitochondrion, cleavage furrow, condensed chromosome kinetochore, mitochondrial outer membrane, PTW/PP1 phosphatase complex, cytoplasm, protein complex, nuclear speck, cytosol, MLL5-L complex";0,000322061191626409
"179";179;"P42166";"P42166-1,P42167-1,P42167-2";"LAP2A_HUMAN, LAP2B_HUMAN";"Lamina-associated polypeptide 2, isoform alpha, Lamina-associated polypeptide 2, isoforms beta/gamma";"TMPO";3;5;0,000325043364619014;3;2;3;2;NA;NA;"nucleus, nuclear inner membrane, nuclear envelope, chromatin";0,00161030595813205
"182";182;"P43243";"P43243-1";"MATR3_HUMAN";"Matrin-3";"MATR3";8;15;0,00184434286937306;7;6;9;6;NA;NA;"nuclear matrix, nucleus, nuclear inner membrane";0,00483091787439614
"251";251;"P62424";"P62424";"RL7A_HUMAN";"60S ribosomal protein L7a";"RPL7A";5;9;0,0035236655872759;5;2;6;3;0,0051340366700915;0,00325163536419022;"cytosol, cytosolic large ribosomal subunit, polysomal ribosome, membrane";0,00289855072463768
"270";270;"P62942";"P62942";"FKB1A_HUMAN";"Peptidyl-prolyl cis-trans isomerase FKBP1A";"FKBP1A";1;1;0,000964295315036409;1;NA;1;NA;0,00210749036148818;NA;"membrane, cytosol, axon, terminal cisterna, sarcoplasmic reticulum membrane, Z disc, cytoplasm";0,000322061191626409
"287";287;"P82970";"P82970";"HMGN5_HUMAN";"High mobility group nucleosome-binding domain-containing protein 5";"HMGN5";2;4;0,00147721835494939;2;2;2;2;0,00161424793645903;0,00204476360963262;"nucleoplasm, nucleolus, intracellular membrane-bounded organelle, nucleus, chromatin";0,00128824476650564
"288";288;"P82979";"P82979";"SARNP_HUMAN";"SAP domain-containing ribonucleoprotein";"SARNP";2;4;0,00198369321950347;2;2;2;2;0,00216770437181641;0,00274582541864952;"nuclear speck, nucleus, intracellular membrane-bounded organelle, transcription export complex";0,00128824476650564
"297";297;"Q00688";"Q00688";"FKBP3_HUMAN";"Peptidyl-prolyl cis-trans isomerase FKBP3";"FKBP3";7;10;0,00464928098321126;7;3;7;3;0,0071127799700226;0,00386131699497589;"membrane, nucleus";0,00322061191626409
"324";324;"Q13185";"Q13185";"CBX3_HUMAN";"Chromobox protein homolog 3";"CBX3";2;2;0,00113818463414133;2;NA;2;NA;0,00248752960700244;NA;"chromatin, nuclear euchromatin, condensed chromosome, centromeric region, nuclear centromeric heterochromatin, nucleus, spindle, nuclear inner membrane, nuclear envelope, nuclear heterochromatin";0,000644122383252818
"334";334;"Q14151";"Q14151";"SAFB2_HUMAN";"Scaffold attachment factor B2";"SAFB2";1;3;0,000450780233839161;1;1;2;1;0,00055727971783318;0,000605061215022455;"intracellular membrane-bounded organelle, nucleus, cytoplasm";0,000966183574879227
"355";355;"Q2LD37";"Q2LD37-7";"K1109_HUMAN";"Uncharacterized protein KIAA1109";"KIAA1109";2;2;4,16159416679049e-05;NA;2;NA;2;NA;NA;"nucleus, membrane, integral component of membrane";0,000644122383252818
"379";379;"Q96IX5";"Q96IX5";"USMG5_HUMAN";"Up-regulated during skeletal muscle growth protein 5";"USMG5";1;2;0,00359116875944594;1;1;1;1;0,00392429239725385;0,00497089084410689;"mitochondrial proton-transporting ATP synthase complex, integral component of membrane";0,000644122383252818
"394";394;"Q9UKD2";"Q9UKD2";"MRT4_HUMAN";"mRNA turnover protein 4 homolog";"MRTO4";2;2;0,000871497021120771;NA;2;NA;2;NA;0,002412649949441;"nucleolus, nucleus, nuclear membrane";0,000644122383252818
"403";403;"Q9Y3C1";"Q9Y3C1";"NOP16_HUMAN";"Nucleolar protein 16";"NOP16";2;2;0,00117015611262845;2;NA;2;NA;0,00255740403416543;NA;"nucleus, nucleolus, intracellular membrane-bounded organelle";0,000644122383252818
