"";"X";"protein.acs";"protein.g";"ID";"Description";"Gene";"global.peptide.count";"global.spectra.count";"global.dNSAF";"peptide.count.P5831.1.id.csv";"peptide.count.P5831.2.id.csv";"spectra.count.P5831.1.id.csv";"spectra.count.P5831.2.id.csv";"dNSAF.P5831.1.id.csv";"dNSAF.P5831.2.id.csv";"Go.Cc";"norm.sc"
"64";64;"P08107";"P08107-1,P08107-2";"HSP71_HUMAN";"Heat shock 70 kDa protein 1A/1B";"HSPA1A,HSPA1B";1;2;0,000344225118131703;1;1;1;1;NA;NA;"nucleus, cytosol, blood microparticle, nuclear speck, inclusion body, perinuclear region of cytoplasm, extracellular vesicular exosome, ribonucleoprotein complex, aggresome, endoplasmic reticulum, mitochondrion, cytoplasm";0,000644122383252818
"65";65;"P08238";"P08238";"HS90B_HUMAN";"Heat shock protein HSP 90-beta";"HSP90AB1";5;11;0,0023595653027134;5;5;5;6;0,00270713540909393;0,00310612019043364;"brush border membrane, inclusion body, cytosol, basolateral plasma membrane, apical plasma membrane, extracellular vesicular exosome, cell surface, mitochondrion, cytoplasm, melanosome";0,0035426731078905
"66";66;"P08575";"P08575-1,P08575-2";"PTPRC_HUMAN";"Receptor-type tyrosine-protein phosphatase C";"PTPRC";2;2;7,98649494048559e-05;NA;2;NA;2;NA;NA;"external side of plasma membrane, membrane raft, plasma membrane, integral component of plasma membrane, extracellular vesicular exosome, focal adhesion";0,000644122383252818
"69";69;"P08670";"P08670";"VIME_HUMAN";"Vimentin";"VIM";3;4;0,000893939004497272;3;NA;4;NA;0,00195372497030664;NA;"cell leading edge, cell projection, intermediate filament, intermediate filament cytoskeleton, peroxisome, cytoplasm, extracellular vesicular exosome, cytoskeleton, cytosol";0,00128824476650564
"71";71;"P08779";"P08779";"K1C16_HUMAN";"Keratin, type I cytoskeletal 16";"KRT16";1;3;0,00114344806876215;1;1;1;2;0,000791864498294821;0,00222837518661367;"intermediate filament, extracellular vesicular exosome";0,000966183574879227
"72";72;"P08865";"P08865";"RSSA_HUMAN";"40S ribosomal protein SA";"RPSA";4;12;0,00423636179080402;4;4;6;6;0,0046293347601503;0,00586396614830237;"plasma membrane, cytoplasm, nucleus, 90S preribosome, cytosol, cytosolic small ribosomal subunit, extracellular vesicular exosome";0,00386473429951691
"73";73;"P09429";"P09429";"HMGB1_HUMAN";"High mobility group protein B1";"HMGB1";3;4;0,0019375608190499;2;2;2;2;0,00211729264223928;0,00268196901356465;"nucleoplasm, condensed chromosome, cell surface, nucleus, extracellular region, extracellular space";0,00128824476650564
"74";74;"P09496";"P09496-2";"CLCA_HUMAN";"Clathrin light chain A";"CLTA";1;2;0,000839870113096227;1;1;1;1;NA;NA;"clathrin complex, clathrin-coated endocytic vesicle membrane, cytoplasmic membrane-bounded vesicle, trans-Golgi network membrane, plasma membrane, clathrin coat of trans-Golgi network vesicle, clathrin coat, cytosol, intracellular membrane-bounded organelle, clathrin coat of coated pit";0,000644122383252818
"76";76;"P09651";"P09651-1,P09651-2,P09651-3";"ROA1_HUMAN";"Heterogeneous nuclear ribonucleoprotein A1";"HNRNPA1";10;28;0,00265251907772478;9;8;15;13;NA;NA;"spliceosomal complex, extracellular vesicular exosome, intermediate filament cytoskeleton, cytoplasm, ribonucleoprotein complex, nucleus, nucleoplasm, catalytic step 2 spliceosome";0,00901771336553945
"79";79;"P09972";"P09972";"ALDOC_HUMAN";"Fructose-bisphosphate aldolase C";"ALDOC";4;8;0,00238839317398411;4;2;4;4;0,00260994506305655;0,00330601053750444;"axon, mitochondrion, cytosol, cytoskeleton, extracellular vesicular exosome";0,00257648953301127
"80";80;"P10599";"P10599";"THIO_HUMAN";"Thioredoxin";"TXN";2;3;0,0029755398292552;2;1;2;1;0,00433540874363282;0,00274582541864952;"mitochondrion, extracellular vesicular exosome, cytoplasm, nucleus, nucleoplasm, cytosol";0,000966183574879227
"81";81;"P10809";"P10809";"CH60_HUMAN";"60 kDa heat shock protein, mitochondrial";"HSPD1";6;14;0,00254452795171911;6;5;8;6;0,00317778651365756;0,00301897035558324;"mitochondrion, coated pit, secretory granule, mitochondrial matrix, extracellular space, protein complex, mitochondrial inner membrane, plasma membrane, extracellular vesicular exosome, early endosome, cytoplasm, cell surface, coated vesicle, cytosol, lipopolysaccharide receptor complex";0,00450885668276973
"82";82;"P11021";"P11021";"GRP78_HUMAN";"78 kDa glucose-regulated protein";"HSPA5";7;14;0,00235687721629784;7;5;9;5;0,00313223338129435;0,0025312169746725;"endoplasmic reticulum chaperone complex, endoplasmic reticulum, cell surface, nucleus, midbody, melanosome, integral component of endoplasmic reticulum membrane, extracellular vesicular exosome, endoplasmic reticulum-Golgi intermediate compartment, endoplasmic reticulum lumen, endoplasmic reticulum membrane";0,00450885668276973
"83";83;"P11142";"P11142-1";"HSP7C_HUMAN";"Heat shock cognate 71 kDa protein";"HSPA8";11;20;0,00370177902182898;9;6;12;8;NA;NA;"extracellular vesicular exosome, intracellular, plasma membrane, ribonucleoprotein complex, nucleolus, blood microparticle, Prp19 complex, cytosol, melanosome, spliceosomal complex, clathrin-sculpted gamma-aminobutyric acid transport vesicle membrane, nucleus";0,00644122383252818
"85";85;"P11586";"P11586";"C1TC_HUMAN";"C-1-tetrahydrofolate synthase, cytoplasmic";"MTHFD1";16;27;0,00300736378464831;15;11;16;11;0,00389491266807654;0,00339190198774353;"extracellular vesicular exosome, mitochondrion, cytosol";0,00869565217391304
"91";91;"P13639";"P13639";"EF2_HUMAN";"Elongation factor 2";"EEF2";17;30;0,00364139489594168;15;12;17;13;0,00450973461968799;0,00436835862057878;"polysome, cytosol, extracellular vesicular exosome, ribonucleoprotein complex";0,00966183574879227
"92";92;"P13645";"P13645";"K1C10_HUMAN";"Keratin, type I cytoskeletal 10";"KRT10";19;42;0,00941524461916736;16;16;21;21;0,0101556745029389;0,0132239897335645;"extracellular vesicular exosome, cytoplasm, extracellular space, intermediate filament, keratin filament";0,0135265700483092
"93";93;"P13646";"P13646-1,P13646-3";"K1C13_HUMAN";"Keratin, type I cytoskeletal 13";"KRT13";0;0;0;0;0;0;0;NA;NA;"intermediate filament cytoskeleton, keratin filament, extracellular vesicular exosome";0
"94";94;"P13647";"P13647";"K2C5_HUMAN";"Keratin, type II cytoskeletal 5";"KRT5";8;14;0,00355660569953448;6;7;6;8;0,00339925438102465;0,00552566040897723;"plasma membrane, cytosol, extracellular vesicular exosome, intermediate filament, cytoplasm, mitochondrion, keratin filament";0,00450885668276973
"95";95;"P14174";"P14174";"MIF_HUMAN";"Macrophage migration inhibitory factor";"MIF";1;3;0,00271679723540692;1;1;1;2;0,00197920833948455;0,00501411598188174;"extracellular space, cell surface, extracellular region, extracellular vesicular exosome, cytoplasm";0,000966183574879227
"97";97;"P14618";"P14618-1";"KPYM_HUMAN";"Pyruvate kinase PKM";"PKM";15;24;0,00470706865644891;13;11;13;11;NA;NA;"cilium, cytosol, mitochondrion, plasma membrane, extracellular vesicular exosome, nucleus, cytoplasm";0,00772946859903382
"99";99;"P14866";"P14866-1";"HNRPL_HUMAN";"Heterogeneous nuclear ribonucleoprotein L";"HNRNPL";7;16;0,0028290361704294;5;7;5;11;NA;NA;"nucleoplasm, ribonucleoprotein complex, extracellular vesicular exosome, cytoplasm, nucleus";0,00515297906602254
"100";100;"P14868";"P14868";"SYDC_HUMAN";"Aspartate--tRNA ligase, cytoplasmic";"DARS";1;1;0,000207872043959944;NA;1;NA;1;NA;0,000575472393130139;"cytoplasm, extracellular vesicular exosome, cytosol";0,000322061191626409
"101";101;"P15311";"P15311";"EZRI_HUMAN";"Ezrin";"EZR";1;2;0,000479430578092552;0;1;0;2;0;0,0012970894197623;"Schwann cell microvillus, nucleolus, plasma membrane, actin filament, filopodium, cell tip, uropod, microspike, apical plasma membrane, microvillus membrane, extrinsic component of membrane, ruffle, apical part of cell, basolateral plasma membrane, microvillus, cell body, actin cytoskeleton, cytosol, cortical cytoskeleton, membrane raft, ruffle membrane, T-tubule, extracellular vesicular exosome, astrocyte projection";0,000644122383252818
"102";102;"P15880";"P15880";"RS2_HUMAN";"40S ribosomal protein S2";"RPS2";6;12;0,00426527893613374;5;5;5;7;0,00388411192902258;0,00688799209115153;"extracellular vesicular exosome, cytosol, nucleoplasm, cytosolic small ribosomal subunit";0,00386473429951691
"103";103;"P16150";"P16150";"LEUK_HUMAN";"Leukosialin";"SPN";2;2;0,000520719470119661;2;NA;2;NA;0,00113804479520362;NA;"extracellular vesicular exosome, plasma membrane, uropod, basement membrane, integral component of plasma membrane, external side of plasma membrane, extracellular space, cell surface";0,000644122383252818
"105";105;"P17844";"P17844";"DDX5_HUMAN";"Probable ATP-dependent RNA helicase DDX5";"DDX5";5;7;0,0021074721225527;4;3;4;3;0,00240954109733664;0,0027335273406344;"catalytic step 2 spliceosome, nucleus, ribonucleoprotein complex, nucleolus, extracellular vesicular exosome";0,00225442834138486
"106";106;"P17987";"P17987";"TCPA_HUMAN";"T-complex protein 1 subunit alpha";"TCP1";8;15;0,0028096374287032;8;4;10;5;0,00409368631368207;0,00259273083595503;"extracellular vesicular exosome, microtubule, pericentriolar material, acrosomal vesicle, nuclear heterochromatin, chaperonin-containing T-complex, centrosome, zona pellucida receptor complex, cell body, Golgi apparatus, cytosol";0,00483091787439614
"107";107;"P18077";"P18077";"RL35A_HUMAN";"60S ribosomal protein L35a";"RPL35A";3;3;0,00284028801883451;3;NA;3;NA;0,00620751706474699;NA;"cytosol, extracellular vesicular exosome, cytosolic large ribosomal subunit";0,000966183574879227
"110";110;"P18669";"P18669";"PGAM1_HUMAN";"Phosphoglycerate mutase 1";"PGAM1";1;1;0,000410015330802882;1;NA;1;NA;0,000896098263939855;NA;"cytoplasm, cytosol, extracellular vesicular exosome";0,000322061191626409
"111";111;"P19338";"P19338";"NUCL_HUMAN";"Nucleolin";"NCL";18;32;0,00469380930812088;17;14;18;14;0,0057703679756803;0,00568501882452788;"nucleolus, extracellular vesicular exosome, nucleus, nucleoplasm, ribonucleoprotein complex, cell cortex";0,0103059581320451
"113";113;"P20231";"P20231,Q15661-1,Q15661-2";"TRYB1_HUMAN, TRYB2_HUMAN";"Tryptase alpha/beta-1, Tryptase beta-2";"TPSAB1, TPSB2";3;8;0,00100988018447449;3;3;4;4;0,00331067576786506;0,00419362427575563;"extracellular region";0,00257648953301127
"115";115;"P20618";"P20618";"PSB1_HUMAN";"Proteasome subunit beta type-1";"PSMB1";2;3;0,0012963970210448;2;1;2;1;0,00188887102938359;0,00119631397907967;"proteasome core complex, cytosol, proteasome complex, nucleoplasm, extracellular vesicular exosome";0,000966183574879227
"117";117;"P21333";"P21333-1,P21333-2";"FLNA_HUMAN";"Filamin-A";"FLNA";4;5;9,83603079183341e-05;3;2;3;2;NA;NA;"cytosol, neuronal cell body, cytoplasm, cortical cytoskeleton, extracellular region, dendritic shaft, apical dendrite, nucleus, actin filament, trans-Golgi network, extracellular vesicular exosome, perinuclear region of cytoplasm, actin cytoskeleton, Myb complex, plasma membrane";0,00161030595813205
"122";122;"P23284";"P23284";"PPIB_HUMAN";"Peptidyl-prolyl cis-trans isomerase B";"PPIB";7;15;0,00723221486277306;7;6;8;7;0,00842996144595271;0,00934343371623796;"macromolecular complex, extracellular vesicular exosome, melanosome, endoplasmic reticulum, endoplasmic reticulum lumen";0,00483091787439614
"123";123;"P23396";"P23396";"RS3_HUMAN";"40S ribosomal protein S3";"RPS3";8;18;0,00771436252029127;5;8;8;10;0,00749329906306907;0,0118646777349053;"cytoplasm, nucleus, cytosol, extracellular vesicular exosome, ruffle membrane, cytosolic small ribosomal subunit, ribonucleoprotein complex";0,00579710144927536
"124";124;"P23528";"P23528";"COF1_HUMAN";"Cofilin-1";"CFL1";3;8;0,00501898284452685;3;2;4;4;0,00548455322989694;0,00694726913152289;"cortical actin cytoskeleton, cytoplasm, lamellipodium membrane, extracellular vesicular exosome, nucleus, nuclear matrix, extracellular space, ruffle membrane";0,00257648953301127
"126";126;"P24752";"P24752";"THIL_HUMAN";"Acetyl-CoA acetyltransferase, mitochondrial";"ACAT1";4;7;0,001707276951212;4;3;4;3;0,00213216823457352;0,00202560891539719;"mitochondrion, mitochondrial inner membrane, extracellular vesicular exosome, mitochondrial matrix";0,00225442834138486
"129";129;"P25705";"P25705";"ATPA_HUMAN";"ATP synthase subunit alpha, mitochondrial";"ATP5A1";13;24;0,00451980733557752;12;10;14;10;0,00576225212761324;0,00521359256705605;"mitochondrial matrix, mitochondrial proton-transporting ATP synthase complex, extracellular vesicular exosome, plasma membrane, mitochondrial inner membrane, proton-transporting ATP synthase complex, catalytic core F(1), mitochondrion";0,00772946859903382
"130";130;"P25786";"P25786-1,P25786-2";"PSA1_HUMAN";"Proteasome subunit alpha type-1";"PSMA1";3;5;0,000989960969809241;3;2;3;2;NA;NA;"polysome, extracellular vesicular exosome, proteasome core complex, alpha-subunit complex, cytosol, nucleoplasm, proteasome complex, proteasome core complex, centrosome, nucleus";0,00161030595813205
"131";131;"P25788";"P25788-1,P25788-2";"PSA3_HUMAN";"Proteasome subunit alpha type-3";"PSMA3";3;4;0,000816814855089664;2;2;2;2;NA;NA;"nucleoplasm, cytoplasm, extracellular vesicular exosome, proteasome complex, proteasome core complex, alpha-subunit complex, nucleus, cytosol, proteasome core complex";0,00128824476650564
"132";132;"P26038";"P26038";"MOES_HUMAN";"Moesin";"MSN";23;41;0,00998162830957683;19;17;21;20;0,0114396183919947;0,0131732131712428;"microvillus, blood microparticle, plasma membrane, basolateral plasma membrane, extracellular vesicular exosome, apical part of cell, cytoskeleton, filopodium, uropod, apical plasma membrane, microvillus membrane, cytoplasm, extrinsic component of membrane";0,0132045088566828
"134";134;"P26583";"P26583";"HMGB2_HUMAN";"High mobility group protein B2";"HMGB2";2;4;0,00199318457462071;2;2;2;2;0,00217807616306912;0,00275896333931292;"extracellular space, cytoplasm, nucleoplasm, protein complex, condensed chromosome, perinuclear region of cytoplasm, nucleus";0,00128824476650564
"135";135;"P26599";"P26599-1,P26599-2,P26599-3";"PTBP1_HUMAN";"Polypyrimidine tract-binding protein 1";"PTBP1";2;4;0,000261503814247162;2;2;2;2;NA;NA;"extracellular vesicular exosome, nucleolus, nucleoplasm";0,00128824476650564
"138";138;"P27708";"P27708";"PYR1_HUMAN";"CAD protein";"CAD";2;3;0,000140418733515414;2;NA;3;NA;0,000306888484099851;NA;"terminal bouton, nuclear matrix, nucleus, protein complex, extracellular vesicular exosome, cytosol, cell projection, neuronal cell body";0,000966183574879227
"139";139;"P27797";"P27797";"CALR_HUMAN";"Calreticulin";"CALR";2;4;0,000998982196872251;2;2;2;2;0,00109164968364855;0,00138278977917602;"external side of plasma membrane, MHC class I peptide loading complex, cytoplasm, extracellular space, cell surface, Golgi apparatus, extracellular vesicular exosome, intracellular, integral component of lumenal side of endoplasmic reticulum membrane, polysome, sarcoplasmic reticulum lumen, endoplasmic reticulum lumen, extracellular region, endoplasmic reticulum, proteinaceous extracellular matrix, perinuclear region of cytoplasm, nucleus, cytosol, endocytic vesicle lumen, acrosomal vesicle";0,00128824476650564
"140";140;"P27816";"P27816-1,P27816-6";"MAP4_HUMAN";"Microtubule-associated protein 4";"MAP4";4;6;0,00027120805735399;4;2;4;2;NA;NA;"microtubule cytoskeleton, microtubule, microtubule associated complex, mitotic spindle, plasma membrane, cytoplasm";0,00193236714975845
"141";141;"P28062";"P28062-2";"PSB8_HUMAN";"Proteasome subunit beta type-8";"PSMB8";2;3;0,00113199884808622;2;NA;3;NA;NA;NA;"nucleoplasm, spermatoproteasome complex, proteasome core complex, cytosol, proteasome complex, extracellular vesicular exosome";0,000966183574879227
"142";142;"P28072";"P28072";"PSB6_HUMAN";"Proteasome subunit beta type-6";"PSMB6";3;8;0,00348598808448308;3;3;4;4;0,00380935496302465;0,004825299898882;"nucleoplasm, extracellular vesicular exosome, proteasome core complex, cytosol";0,00257648953301127
"143";143;"P28074";"P28074-1";"PSB5_HUMAN";"Proteasome subunit beta type-5";"PSMB5";2;4;0,00158393755169479;2;2;2;2;NA;NA;"nucleoplasm, nucleus, proteasome complex, proteasome core complex, cytosol, extracellular vesicular exosome";0,00128824476650564
"145";145;"P29401";"P29401";"TKT_HUMAN";"Transketolase";"TKT";2;2;0,000334330317893843;2;NA;2;NA;0,000730686866904408;NA;"extracellular vesicular exosome, nucleus, peroxisome, cytosol";0,000644122383252818
"149";149;"P30050";"P30050-1";"RL12_HUMAN";"60S ribosomal protein L12";"RPL12";7;20;0,0126235023059312;7;5;10;10;NA;NA;"cytosolic large ribosomal subunit, extracellular vesicular exosome, cytosol";0,00644122383252818
"150";150;"P30086";"P30086";"PEBP1_HUMAN";"Phosphatidylethanolamine-binding protein 1";"PEBP1";2;2;0,00111383843875863;NA;2;NA;2;NA;0,00308354726158502;"extracellular vesicular exosome, cytoplasm";0,000644122383252818
"151";151;"P30101";"P30101";"PDIA3_HUMAN";"Protein disulfide-isomerase A3";"PDIA3";2;2;0,000412451065441315;2;NA;2;NA;0,00090142161996326;NA;"melanosome, cell surface, endoplasmic reticulum lumen, extracellular vesicular exosome, endoplasmic reticulum";0,000644122383252818
"154";154;"P31946";"P31946-1,P31946-2";"1433B_HUMAN";"14-3-3 protein beta/alpha";"YWHAB";1;1;0,000241913807256521;0;1;0;1;NA;NA;"cytoplasmic vesicle membrane, cytoplasm, cytosol, perinuclear region of cytoplasm, transcriptional repressor complex, extracellular vesicular exosome, melanosome";0,000322061191626409
"155";155;"P32119";"P32119-1";"PRDX2_HUMAN";"Peroxiredoxin-2";"PRDX2";3;6;0,00331771534963576;3;3;3;3;NA;NA;"cytoplasm, extracellular vesicular exosome, cytosol";0,00193236714975845
