"","X","protein.acs","X.1","protein.g","ID","Description","Gene","global.peptide.count","global.spectra.count","global.dNSAF","peptide.count.P5824.1.id.csv","peptide.count.P5824.2.id.csv","spectra.count.P5824.1.id.csv","spectra.count.P5824.2.id.csv","dNSAF.P5824.1.id.csv","dNSAF.P5824.2.id.csv","Go.Cc","norm.sc"
"85",85,"P01912","P01912,Q5Y7A7","P01912,Q5Y7A7","2B13_HUMAN, 2B1D_HUMAN","HLA class II histocompatibility antigen, DRB1-13 beta chain, HLA class II histocompatibility antigen, DRB1-3 chain","HLA-DRB1",3,6,0.000507376849808796,3,3,3,3,0.000634151516508159,0.00062109158624918,"clathrin-coated endocytic vesicle membrane, integral component of lumenal side of endoplasmic reticulum membrane, late endosome membrane, plasma membrane, Golgi membrane, transport vesicle membrane, MHC class II protein complex, ER to Golgi transport vesicle membrane, trans-Golgi network membrane, lysosomal membrane, endocytic vesicle membrane",0.000750093761720215
"88",88,"P02786","P02786","P02786","TFR1_HUMAN","Transferrin receptor protein 1","TFRC",14,32,0.00189420690595284,14,12,17,15,0.00251546768214903,0.00217382055187213,"coated pit, extracellular region, cell surface, endosome, blood microparticle, external side of plasma membrane, perinuclear region of cytoplasm, cytoplasmic membrane-bounded vesicle, extracellular space, extracellular vesicular exosome, melanosome, integral component of plasma membrane, intracellular membrane-bounded organelle, membrane, plasma membrane",0.00400050006250781
"91",91,"P03989","P03989,P30461,P30485,Q04826","P03989,P30461,P30485,Q04826","1B13_HUMAN, 1B27_HUMAN, 1B40_HUMAN, 1B47_HUMAN","HLA class I histocompatibility antigen, B-13 alpha chain, HLA class I histocompatibility antigen, B-27 alpha chain, HLA class I histocompatibility antigen, B-40 alpha chain, HLA class I histocompatibility antigen, B-47 alpha chain","HLA-B",0,0,NA,0,0,0,0,NA,NA,"early endosome membrane, cell surface, integral component of lumenal side of endoplasmic reticulum membrane, plasma membrane, phagocytic vesicle membrane, extracellular vesicular exosome, ER to Golgi transport vesicle membrane, MHC class I protein complex, membrane, Golgi membrane",0
"92",92,"P04040","P04040","P04040","CATA_HUMAN","Catalase","CAT",13,24,0.00204876268765298,11,11,12,12,0.00256067253724737,0.00250793718318454,"lysosome, Golgi apparatus, peroxisomal membrane, endoplasmic reticulum, intracellular membrane-bounded organelle, plasma membrane, mitochondrial intermembrane space, peroxisome, peroxisomal matrix, cytosol",0.00300037504688086
"97",97,"P04222","P04222","P04222","1C03_HUMAN","HLA class I histocompatibility antigen, Cw-3 alpha chain","HLA-C",0,0,NA,0,0,0,0,NA,NA,"phagocytic vesicle membrane, MHC class I protein complex, early endosome membrane, integral component of lumenal side of endoplasmic reticulum membrane, plasma membrane, cell surface, ER to Golgi transport vesicle membrane, Golgi membrane",0
"98",98,"P04233","P04233-2","P04233-2","HG2A_HUMAN","HLA class II histocompatibility antigen gamma chain","CD74",5,8,0.00121587605449676,3,5,3,5,NA,NA,"trans-Golgi network membrane, Golgi membrane, endocytic vesicle membrane, MHC class II protein complex, lysosomal lumen, cell surface, macrophage migration inhibitory factor receptor complex, extracellular vesicular exosome, multivesicular body, plasma membrane, ER to Golgi transport vesicle membrane, integral component of membrane, integral component of lumenal side of endoplasmic reticulum membrane, vacuole, NOS2-CD74 complex, transport vesicle membrane, lysosomal membrane, external side of plasma membrane, clathrin-coated endocytic vesicle membrane, intracellular",0.00100012501562695
"100",100,"P04264","P04264","P04264","K2C1_HUMAN","Keratin, type II cytoskeletal 1","KRT1",19,66,0.00551170289801405,18,18,32,34,0.00698152011052151,0.00665682777056813,"extracellular vesicular exosome, cytoskeleton, plasma membrane, blood microparticle, membrane, extracellular space, keratin filament",0.00825103137892236
"101",101,"P04406","P04406","P04406","G3P_HUMAN","Glyceraldehyde-3-phosphate dehydrogenase","GAPDH",10,44,0.00590879467677826,10,8,26,18,0.00872794405606055,0.00591798311435039,"perinuclear region of cytoplasm, nucleus, extracellular vesicular exosome, cytosol, microtubule cytoskeleton, plasma membrane, ribonucleoprotein complex, lipid particle, cytoplasm, GAIT complex",0.00550068758594824
"104",104,"P04899","P04899-1,P04899-2,P04899-3,P04899-4","P04899-1,P04899-2,P04899-3,P04899-4","GNAI2_HUMAN","Guanine nucleotide-binding protein G(i) subunit alpha-2","GNAI2",4,8,0.000405520351696946,4,3,5,3,NA,NA,"heterotrimeric G-protein complex, extrinsic component of cytoplasmic side of plasma membrane, plasma membrane, cytoplasm, centrosome, extracellular vesicular exosome, nucleus, membrane raft, midbody, cytosol",0.00100012501562695
"105",105,"P05023","P05023-1","P05023-1","AT1A1_HUMAN","Sodium/potassium-transporting ATPase subunit alpha-1","ATP1A1",12,21,0.00163608147806837,10,10,10,11,NA,NA,"basolateral plasma membrane, integral component of membrane, endosome, Golgi apparatus, endoplasmic reticulum, caveola, melanosome, T-tubule, sodium:potassium-exchanging ATPase complex, extracellular vesicular exosome, plasma membrane, membrane",0.00262532816602075
"106",106,"P05141","P05141","P05141","ADT2_HUMAN","ADP/ATP translocase 2","SLC25A5",6,17,0.00540293916127488,6,6,8,9,0.00637335672768031,0.0069854045653448,"mitochondrion, integral component of plasma membrane, mitochondrial nucleoid, mitochondrial inner membrane, MMXD complex",0.00212526565820728
"112",112,"P05556","P05556-1,P05556-2,P05556-3,P05556-4,P05556-5","P05556-1,P05556-2,P05556-3,P05556-4,P05556-5","ITB1_HUMAN","Integrin beta-1","ITGB1",1,3,3.38251233205864e-05,1,1,2,1,NA,NA,"integrin complex, filopodium, plasma membrane, sarcolemma, cell surface, alpha3-beta1 integrin complex, myelin sheath abaxonal region, alpha7-beta1 integrin complex, alpha8-beta1 integrin complex, alpha9-beta1 integrin complex, hemidesmosome, cytoplasm, recycling endosome, focal adhesion, intercalated disc, lamellipodium, neuromuscular junction, basement membrane, ruffle, external side of plasma membrane, extracellular vesicular exosome, cleavage furrow, receptor complex, acrosomal vesicle, membrane raft, melanosome",0.000375046880860108
"114",114,"P06576","P06576","P06576","ATPB_HUMAN","ATP synthase subunit beta, mitochondrial","ATP5B",25,88,0.00748372860763977,21,21,44,44,0.0093536349706509,0.00916100305666087,"plasma membrane, mitochondrial nucleoid, mitochondrial proton-transporting ATP synthase complex, extracellular vesicular exosome, mitochondrion, mitochondrial membrane, cell surface, mitochondrial matrix, mitochondrial proton-transporting ATP synthase, catalytic core",0.0110013751718965
"115",115,"P06733","P06733-1","P06733-1","ENOA_HUMAN","Alpha-enolase","ENO1",12,46,0.00476825125519234,11,11,22,24,NA,NA,"extracellular space, M band, extracellular vesicular exosome, phosphopyruvate hydratase complex, cytosol, nucleus, plasma membrane, cytoplasm",0.00575071883985498
"125",125,"P07237","P07237","P07237","PDIA1_HUMAN","Protein disulfide-isomerase","P4HB",30,79,0.00699607422695672,28,28,40,39,0.00885481907565198,0.00845564844586482,"procollagen-proline 4-dioxygenase complex, extracellular vesicular exosome, endoplasmic reticulum lumen, extracellular region, endoplasmic reticulum-Golgi intermediate compartment, endoplasmic reticulum, plasma membrane, melanosome",0.00987623452931616
"132",132,"P07900","P07900-1,P07900-2","P07900-1,P07900-2","HS90A_HUMAN","Heat shock protein HSP 90-alpha","HSP90AA1",8,15,0.000684291550268172,6,7,7,8,NA,NA,"perinuclear region of cytoplasm, extracellular matrix, neuron projection, neuronal cell body, melanosome, extracellular vesicular exosome, nucleus, cytosol, extracellular region, protein complex, endocytic vesicle lumen, mitochondrion, apical plasma membrane, brush border membrane, cell surface, plasma membrane, cytoplasm, basolateral plasma membrane",0.00187523440430054
"138",138,"P08195","P08195-1,P08195-2,P08195-3,P08195-4","P08195-1,P08195-2,P08195-3,P08195-4","4F2_HUMAN","4F2 cell-surface antigen heavy chain","SLC3A2",14,28,0.000499860155737555,11,14,12,16,NA,NA,"extracellular vesicular exosome, nucleus, cytoplasm, cell junction, plasma membrane, integral component of membrane, apical plasma membrane, melanosome",0.00350043755469434
"139",139,"P08238","P08238","P08238","HS90B_HUMAN","Heat shock protein HSP 90-beta","HSP90AB1",13,31,0.00329336815855018,13,12,16,15,0.00452602596326233,0.00364800781438344,"apical plasma membrane, brush border membrane, mitochondrion, cell surface, extracellular vesicular exosome, cytosol, cytoplasm, melanosome, inclusion body, basolateral plasma membrane",0.00387548443555444
"141",141,"P08575","P08575-1,P08575-2","P08575-1,P08575-2","PTPRC_HUMAN","Receptor-type tyrosine-protein phosphatase C","PTPRC",12,23,0.00039674483219967,10,10,11,12,NA,NA,"external side of plasma membrane, extracellular vesicular exosome, plasma membrane, focal adhesion, membrane raft, integral component of plasma membrane",0.00287535941992749
"144",144,"P08754","P08754","P08754","GNAI3_HUMAN","Guanine nucleotide-binding protein G(k) subunit alpha","GNAI3",4,6,0.00121999766824081,3,3,3,3,0.0015486553277438,0.00146675866131162,"zymogen granule, heterotrimeric G-protein complex, extrinsic component of cytoplasmic side of plasma membrane, cytoplasm, Golgi apparatus, lysosomal membrane, midbody, extracellular vesicular exosome, centrosome, membrane raft, plasma membrane",0.000750093761720215
"146",146,"P08865","P08865","P08865","RSSA_HUMAN","40S ribosomal protein SA","RPSA",6,12,0.00182999650236122,5,6,6,6,0.00228724479174468,0.00224014050091229,"cytosolic small ribosomal subunit, 90S preribosome, nucleus, extracellular vesicular exosome, plasma membrane, cytosol, cytoplasm",0.00150018752344043
"147",147,"P09211","P09211","P09211","GSTP1_HUMAN","Glutathione S-transferase P","GSTP1",1,1,0.000214225781030381,NA,1,NA,1,NA,0.000524477339499307,"extracellular space, cytosol, plasma membrane, mitochondrion, cytoplasm, nucleus, intracellular, TRAF2-GSTP1 complex, extracellular vesicular exosome",0.000125015626953369
"148",148,"P09496","P09496-2","P09496-2","CLCA_HUMAN","Clathrin light chain A","CLTA",1,2,0.000362801725938548,1,1,1,1,NA,NA,"clathrin coat of trans-Golgi network vesicle, plasma membrane, clathrin coat of coated pit, clathrin coat, clathrin-coated endocytic vesicle membrane, intracellular membrane-bounded organelle, clathrin complex, cytoplasmic membrane-bounded vesicle, cytosol, trans-Golgi network membrane",0.000250031253906738
"154",154,"P0CG47","P0CG47,P0CG48,P62979,P62987","P0CG47,P0CG48,P62979,P62987","RL40_HUMAN, RS27A_HUMAN, UBB_HUMAN, UBC_HUMAN","Polyubiquitin-B, Polyubiquitin-C, Ubiquitin-40S ribosomal protein S27a, Ubiquitin-60S ribosomal protein L40","RPS27A, UBA52, UBB, UBC",4,7,0.00026286468957818,3,4,3,4,0.000281609855410969,0.000367747049398513,"endosome membrane, cytosol, nucleoplasm, plasma membrane, endocytic vesicle membrane",0.000875109388673584
"155",155,"P10316","P10316","P10316","1A69_HUMAN","HLA class I histocompatibility antigen, A-69 alpha chain","HLA-A",0,0,NA,0,0,0,0,NA,NA,"early endosome membrane, ER to Golgi transport vesicle membrane, phagocytic vesicle membrane, Golgi membrane, MHC class I protein complex, plasma membrane, extracellular vesicular exosome, integral component of lumenal side of endoplasmic reticulum membrane",0
"156",156,"P10319","P10319","P10319","1B58_HUMAN","HLA class I histocompatibility antigen, B-58 alpha chain","HLA-B",0,0,NA,0,0,0,0,NA,NA,"integral component of lumenal side of endoplasmic reticulum membrane, plasma membrane, Golgi membrane, phagocytic vesicle membrane, ER to Golgi transport vesicle membrane, cell surface, MHC class I protein complex, early endosome membrane",0
"157",157,"P10321","P10321","P10321","1C07_HUMAN","HLA class I histocompatibility antigen, Cw-7 alpha chain","HLA-C",0,0,NA,0,0,0,0,NA,NA,"plasma membrane, ER to Golgi transport vesicle membrane, cell surface, early endosome membrane, MHC class I protein complex, phagocytic vesicle membrane, Golgi membrane, extracellular vesicular exosome, integral component of lumenal side of endoplasmic reticulum membrane",0
"162",162,"P10809","P10809","P10809","CH60_HUMAN","60 kDa heat shock protein, mitochondrial","HSPD1",54,337,0.0264585663586737,52,51,160,177,0.0314013828302353,0.0340223782010284,"secretory granule, early endosome, mitochondrial inner membrane, protein complex, extracellular vesicular exosome, extracellular space, mitochondrion, coated vesicle, cytosol, cell surface, lipopolysaccharide receptor complex, coated pit, plasma membrane, mitochondrial matrix, cytoplasm",0.0421302662832854
"163",163,"P11021","P11021","P11021","GRP78_HUMAN","78 kDa glucose-regulated protein","HSPA5",39,149,0.0107398748591019,36,38,69,80,0.0124602988084454,0.0140886469758763,"nucleus, midbody, endoplasmic reticulum-Golgi intermediate compartment, cell surface, integral component of endoplasmic reticulum membrane, melanosome, endoplasmic reticulum chaperone complex, extracellular vesicular exosome, endoplasmic reticulum lumen, endoplasmic reticulum membrane, endoplasmic reticulum",0.018627328416052
"164",164,"P11142","P11142-1","P11142-1","HSP7C_HUMAN","Heat shock cognate 71 kDa protein","HSPA8",21,56,0.00460361251686338,20,19,29,27,NA,NA,"nucleus, Prp19 complex, plasma membrane, spliceosomal complex, ribonucleoprotein complex, blood microparticle, melanosome, cytosol, intracellular, extracellular vesicular exosome, clathrin-sculpted gamma-aminobutyric acid transport vesicle membrane, nucleolus",0.00700087510938867
"165",165,"P11169","P11169,Q8TDB8-1,Q8TDB8-2","P11169,Q8TDB8-1,Q8TDB8-2","GTR14_HUMAN, GTR3_HUMAN","Solute carrier family 2, facilitated glucose transporter member 14, Solute carrier family 2, facilitated glucose transporter member 3","SLC2A14, SLC2A3",3,3,8.78660430007421e-05,3,NA,3,NA,0.000680178642706332,NA,"integral component of membrane, plasma membrane, extracellular vesicular exosome",0.000375046880860108
"167",167,"P11233","P11233","P11233","RALA_HUMAN","Ras-related protein Ral-A","RALA",3,3,0.00065515651480165,3,NA,3,NA,0.00163771168340942,NA,"cleavage furrow, extracellular vesicular exosome, plasma membrane, midbody, cytoplasmic vesicle membrane, cell surface",0.000375046880860108
"168",168,"P11279","P11279","P11279","LAMP1_HUMAN","Lysosome-associated membrane glycoprotein 1","LAMP1",3,5,0.00053941743424916,3,2,3,2,0.000809037426336548,0.000528250557769086,"neuronal cell body, dendrite, cytolytic granule, multivesicular body, endosome membrane, melanosome, alveolar lamellar body, late endosome, integral component of plasma membrane, external side of plasma membrane, cytoplasm, membrane, lysosomal membrane, extracellular vesicular exosome, lysosome, sarcolemma",0.000625078134766846
"171",171,"P11413","P11413-1,P11413-2,P11413-3","P11413-1,P11413-2,P11413-3","G6PD_HUMAN","Glucose-6-phosphate 1-dehydrogenase","G6PD",1,1,2.91180673245178e-05,NA,1,NA,1,NA,NA,"extracellular vesicular exosome, cytosol, cytoplasm, cytoplasmic side of plasma membrane, nucleus",0.000125015626953369
"172",172,"P11717","P11717","P11717","MPRI_HUMAN","Cation-independent mannose-6-phosphate receptor","IGF2R",10,16,0.000288959704641541,8,6,9,7,0.000406305026233248,0.000309506900467275,"integral component of plasma membrane, extracellular space, extracellular vesicular exosome, perinuclear region of cytoplasm, cell surface, nuclear envelope lumen, lysosomal membrane, late endosome, clathrin coat, trans-Golgi network transport vesicle, endocytic vesicle, endosome",0.00200025003125391
"182",182,"P13164","P13164","P13164","IFM1_HUMAN","Interferon-induced transmembrane protein 1","IFITM1",2,5,0.0017994965606552,1,2,2,3,0.00179929923617248,0.00264336579107651,"integral component of membrane, plasma membrane",0.000625078134766846
"183",183,"P13473","P13473-1,P13473-2,P13473-3","P13473-1,P13473-2,P13473-3","LAMP2_HUMAN","Lysosome-associated membrane glycoprotein 2","LAMP2",2,7,0.000256025933426553,2,2,3,4,NA,NA,"lysosomal membrane, lysosome, late endosome membrane, phagocytic vesicle membrane, integral component of membrane, late endosome, platelet dense granule membrane, membrane, plasma membrane, extracellular vesicular exosome",0.000875109388673584
"187",187,"P13647","P13647","P13647","K2C5_HUMAN","Keratin, type II cytoskeletal 5","KRT5",8,19,0.00201852684182119,7,8,9,10,0.00243992360429353,0.00255311670218681,"plasma membrane, cytosol, intermediate filament, extracellular vesicular exosome, mitochondrion, cytoplasm, keratin filament",0.00237529691211401
"188",188,"P13667","P13667","P13667","PDIA4_HUMAN","Protein disulfide-isomerase A4","PDIA4",32,75,0.00523109465306744,30,29,40,35,0.00697402804718017,0.00597660224080606,"cell surface, melanosome, endoplasmic reticulum lumen",0.00937617202150269
"190",190,"P13796","P13796","P13796","PLSL_HUMAN","Plastin-2","LCP1",6,9,0.000645752354302105,4,5,4,5,0.000717423937867816,0.000878311334089749,"plasma membrane, focal adhesion, actin cytoskeleton, actin filament, actin filament bundle, extracellular vesicular exosome, ruffle, cytosol, filopodium, cytoplasm, phagocytic cup, extracellular space, ruffle membrane",0.00112514064258032
"192",192,"P13987","P13987","P13987","CD59_HUMAN","CD59 glycoprotein","CD59",1,2,0.000702928344005937,1,1,1,1,0.000878564080162345,0.000860470635116051,"extracellular vesicular exosome, extracellular region, extracellular space, compact myelin, sarcolemma, plasma membrane, anchored component of external side of plasma membrane, cell surface, membrane",0.000250031253906738
"193",193,"P14174","P14174","P14174","MIF_HUMAN","Macrophage migration inhibitory factor","MIF",2,3,0.00117358471347078,2,NA,3,NA,0.00293364005897687,NA,"extracellular space, cytoplasm, extracellular region, extracellular vesicular exosome, cell surface",0.000375046880860108
"194",194,"P14209","P14209-1","P14209-1","CD99_HUMAN","CD99 antigen","CD99",1,2,0.000486350421798702,1,1,1,1,NA,NA,"cytoplasm, plasma membrane, integral component of plasma membrane",0.000250031253906738
"197",197,"P14618","P14618-1","P14618-1","KPYM_HUMAN","Pyruvate kinase isozymes M1/M2","PKM",13,27,0.00228749562795152,11,11,14,13,NA,NA,"cytosol, mitochondrion, nucleus, cytoplasm, extracellular vesicular exosome, cilium, plasma membrane",0.00337542192774097
"198",198,"P14625","P14625","P14625","ENPL_HUMAN","Endoplasmin","HSP90B1",63,208,0.012091845769895,59,60,102,106,0.0148898781430203,0.0150196905937118,"extracellular region, endoplasmic reticulum membrane, cytosol, endoplasmic reticulum, perinuclear region of cytoplasm, endocytic vesicle lumen, midbody, extracellular vesicular exosome, melanosome, plasma membrane, endoplasmic reticulum lumen",0.0260032504063008
"203",203,"P15144","P15144","P15144","AMPN_HUMAN","Aminopeptidase N","ANPEP",2,3,0.000139567985573051,2,1,2,1,0.000232587801987136,0.00011389890516531,"cytosol, extracellular vesicular exosome, endoplasmic reticulum-Golgi intermediate compartment, integral component of plasma membrane, external side of plasma membrane, lysosomal membrane",0.000375046880860108
"204",204,"P15153","P15153,P60763,P63000-1,P63000-2","P15153,P60763,P63000-1,P63000-2","RAC1_HUMAN, RAC2_HUMAN, RAC3_HUMAN","Ras-related C3 botulinum toxin substrate 1, Ras-related C3 botulinum toxin substrate 2, Ras-related C3 botulinum toxin substrate 3","RAC1, RAC2, RAC3",2,5,0.000341701278336219,2,2,2,3,0.000585709386774897,0.00110631938800635,"extracellular vesicular exosome, plasma membrane, cytosol, nuclear envelope",0.000625078134766846
"206",206,"P16070","P16070-1,P16070-10,P16070-11,P16070-12,P16070-13,P16070-14,P16070-16,P16070-17,P16070-18,P16070-3,P16070-4,P16070-5,P16070-6,P16070-7,P16070-8","P16070-1,P16070-10,P16070-11,P16070-12,P16070-13,P16070-14,P16070-16,P16070-17,P16070-18,P16070-3,P16070-4,P16070-5,P16070-6,P16070-7,P16070-8","CD44_HUMAN","CD44 antigen","CD44",3,7,2.82939710794842e-05,3,3,3,4,NA,NA,"extracellular vesicular exosome, plasma membrane, integral component of plasma membrane, cytoplasm, Golgi apparatus, external side of plasma membrane, cell surface, basolateral plasma membrane",0.000875109388673584
"208",208,"P16188","P16188","P16188","1A30_HUMAN","HLA class I histocompatibility antigen, A-30 alpha chain","HLA-A",0,0,NA,0,0,0,0,NA,NA,"Golgi membrane, plasma membrane, MHC class I protein complex, early endosome membrane, extracellular vesicular exosome, integral component of lumenal side of endoplasmic reticulum membrane, phagocytic vesicle membrane, integral component of plasma membrane, ER to Golgi transport vesicle membrane",0
"209",209,"P16190","P16190","P16190","1A33_HUMAN","HLA class I histocompatibility antigen, A-33 alpha chain","HLA-A",0,0,NA,0,0,0,0,NA,NA,"integral component of lumenal side of endoplasmic reticulum membrane, MHC class I protein complex, Golgi membrane, plasma membrane, early endosome membrane, phagocytic vesicle membrane, ER to Golgi transport vesicle membrane",0
"212",212,"P16615","P16615-1,P16615-2,P16615-3,P16615-4,P16615-5","P16615-1,P16615-2,P16615-3,P16615-4,P16615-5","AT2A2_HUMAN","Sarcoplasmic/endoplasmic reticulum calcium ATPase 2","ATP2A2",6,11,9.49830238349673e-05,5,4,6,5,NA,NA,"sarcoplasmic reticulum, sarcoplasmic reticulum membrane, endoplasmic reticulum membrane, membrane, integral component of plasma membrane, intracellular membrane-bounded organelle, platelet dense tubular network membrane",0.00137517189648706
"216",216,"P17813","P17813-1,P17813-2","P17813-1,P17813-2","EGLN_HUMAN","Endoglin","ENG",2,3,0.000102554895174118,1,2,1,2,NA,NA,"endothelial microparticle, external side of plasma membrane, cell surface, cytoplasm, transforming growth factor beta receptor homodimeric complex, extracellular space, nucleus",0.000375046880860108
"223",223,"P18465","P18465","P18465","1B57_HUMAN","HLA class I histocompatibility antigen, B-57 alpha chain","HLA-B",0,0,NA,0,0,0,0,NA,NA,"ER to Golgi transport vesicle membrane, early endosome membrane, integral component of lumenal side of endoplasmic reticulum membrane, MHC class I protein complex, Golgi membrane, plasma membrane, phagocytic vesicle membrane, cell surface",0
"230",230,"P20645","P20645","P20645","MPRD_HUMAN","Cation-dependent mannose-6-phosphate receptor","M6PR",6,13,0.0021113226794691,5,5,6,7,0.00243587441720101,0.00278332739734289,"lysosomal membrane, integral component of plasma membrane, late endosome, endosome",0.0016252031503938
"233",233,"P21281","P21281","P21281","VATB2_HUMAN","V-type proton ATPase subunit B, brain isoform","ATP6V1B2",9,17,0.00149664586747252,8,8,9,8,0.00198063761320357,0.00172430906136759,"plasma membrane, endomembrane system, microvillus, extracellular vesicular exosome, melanosome, lysosomal membrane, intracellular membrane-bounded organelle, proton-transporting V-type ATPase, V1 domain, integral component of membrane, cytosol",0.00212526565820728
"234",234,"P21283","P21283","P21283","VATC1_HUMAN","V-type proton ATPase subunit C 1","ATP6V1C1",1,1,0.000117768099519319,1,NA,1,NA,0.000294387964033456,NA,"cytosol, lysosomal membrane, proton-transporting V-type ATPase, V1 domain, plasma membrane, cytoplasmic vesicle, proton-transporting two-sector ATPase complex, apical part of cell, extracellular vesicular exosome",0.000125015626953369
"258",258,"P25705","P25705","P25705","ATPA_HUMAN","ATP synthase subunit alpha, mitochondrial","ATP5A1",25,96,0.00780974999199363,24,23,40,56,0.00813426417799495,0.011153442156441,"mitochondrion, mitochondrial proton-transporting ATP synthase complex, mitochondrial matrix, mitochondrial inner membrane, extracellular vesicular exosome, plasma membrane, proton-transporting ATP synthase complex, catalytic core F(1)",0.0120015001875234
"259",259,"P26038","P26038","P26038","MOES_HUMAN","Moesin","MSN",13,24,0.00187122692615792,13,10,14,10,0.00272857336507959,0.00190884300337703,"blood microparticle, microvillus membrane, extrinsic component of membrane, cytoskeleton, filopodium, uropod, extracellular vesicular exosome, apical part of cell, cytoplasm, plasma membrane, microvillus, basolateral plasma membrane, apical plasma membrane",0.00300037504688086
"264",264,"P27105","P27105-1","P27105-1","STOM_HUMAN","Erythrocyte band 7 integral membrane protein","STOM",9,19,0.00296791967469173,8,8,11,8,NA,NA,"extracellular vesicular exosome, blood microparticle, melanosome, integral component of plasma membrane, cytoskeleton, cytoplasm, membrane raft",0.00237529691211401
"267",267,"P27487","P27487","P27487","DPP4_HUMAN","Dipeptidyl peptidase 4","DPP4",4,8,0.0004698424440353,4,3,5,3,0.000734048317629113,0.000431358647368882,"membrane raft, endocytic vesicle, lamellipodium membrane, plasma membrane, integral component of membrane, lamellipodium, intercellular canaliculus, invadopodium membrane, cell surface, lysosomal membrane, extracellular vesicular exosome, apical plasma membrane",0.00100012501562695
