"";"X";"protein.acs";"protein.g";"ID";"Description";"Gene";"global.peptide.count";"global.spectra.count";"global.dNSAF";"peptide.count.P6285.1.id.csv";"peptide.count.P6285.2.id.csv";"spectra.count.P6285.1.id.csv";"spectra.count.P6285.2.id.csv";"dNSAF.P6285.1.id.csv";"dNSAF.P6285.2.id.csv";"Go.Cc";"norm.sc"
"348";348;"Q13492";"Q13492-1,Q13492-2,Q13492-3,Q13492-5";"PICAL_HUMAN";"Phosphatidylinositol-binding clathrin assembly protein";"PICALM";1;2;8,65741107398876e-05;1;1;1;1;NA;NA;"presynaptic membrane, postsynaptic membrane, perinuclear region of cytoplasm, vesicle, neurofibrillary tangle, intracellular membrane-bounded organelle, Golgi apparatus, coated pit, neuronal cell body, clathrin-coated vesicle, nucleus, clathrin coat";0,00063351282863478
"367";367;"Q15363";"Q15363";"TMED2_HUMAN";"Transmembrane emp24 domain-containing protein 2";"TMED2";1;1;0,000561654927387132;1;NA;1;NA;0,00139117158087502;NA;"endoplasmic reticulum-Golgi intermediate compartment membrane, endoplasmic reticulum, endoplasmic reticulum membrane, Golgi cisterna membrane, COPI-coated vesicle, COPI-coated vesicle membrane, integral component of membrane, Golgi apparatus, endoplasmic reticulum-Golgi intermediate compartment, intracellular membrane-bounded organelle, zymogen granule membrane";0,00031675641431739
"371";371;"Q15437";"Q15437";"SC23B_HUMAN";"Protein transport protein Sec23B";"SEC23B";1;2;0,000294374551251143;1;1;1;1;0,000364570388208448;0,000420776199629042;"Golgi membrane, intracellular membrane-bounded organelle, endoplasmic reticulum-Golgi intermediate compartment membrane, perinuclear region of cytoplasm, membrane, COPII vesicle coat, endoplasmic reticulum membrane";0,00063351282863478
"374";374;"Q15691";"Q15691";"MARE1_HUMAN";"Microtubule-associated protein RP/EB family member 1";"MAPRE1";4;6;0,00252744717324209;3;2;3;3;0,0031301360569688;0,00361270908711353;"cytoplasm, cortical microtubule cytoskeleton, cytosol, cytoplasmic microtubule, microtubule plus-end, cell projection membrane, microtubule, Golgi apparatus, centrosome";0,00190053848590434
"384";384;"Q16891";"Q16891-1,Q16891-2,Q16891-3,Q16891-4";"IMMT_HUMAN";"Mitochondrial inner membrane protein";"IMMT";3;4;0,000148934881800545;2;2;2;2;NA;NA;"mitochondrion, mitochondrial inner membrane, integral component of membrane";0,00126702565726956
"413";413;"Q9BTT0";"Q9BTT0-1,Q9BTT0-3";"AN32E_HUMAN";"Acidic leucine-rich nuclear phosphoprotein 32 family member E";"ANP32E";1;1;0,000210620597770174;1;NA;1;NA;NA;NA;"cytoplasmic membrane-bounded vesicle, nucleus, Swr1 complex";0,00031675641431739
"420";420;"Q9H3N1";"Q9H3N1";"TMX1_HUMAN";"Thioredoxin-related transmembrane protein 1";"TMX1";1;1;0,000403188001445762;1;NA;1;NA;0,000998662456270999;NA;"endoplasmic reticulum, endoplasmic reticulum membrane, integral component of membrane, nucleolus";0,00031675641431739
"421";421;"Q9H9B4";"Q9H9B4";"SFXN1_HUMAN";"Sideroflexin-1";"SFXN1";2;5;0,00175299131063375;2;2;3;2;0,00260520640766347;0,00200456736096568;"mitochondrial inner membrane, integral component of membrane";0,00158378207158695
"434";434;"Q9Y314";"Q9Y314";"NOSIP_HUMAN";"Nitric oxide synthase-interacting protein";"NOSIP";2;2;0,000750117211992116;2;NA;2;NA;0,00185797666282976;NA;"cytoplasm, cytosol, Golgi membrane, nucleus";0,00063351282863478
"437";437;"Q9Y639";"Q9Y639-1,Q9Y639-2,Q9Y639-3,Q9Y639-4,Q9Y639-5";"NPTN_HUMAN";"Neuroplastin";"NPTN";1;2;0,00011345994010534;1;1;1;1;NA;NA;"presynaptic membrane, integral component of membrane";0,00063351282863478
