"";"X";"protein.acs";"X.1";"protein.g";"ID";"Description";"Gene";"global.peptide.count";"global.spectra.count";"global.dNSAF";"peptide.count.P5745.3.id.csv";"peptide.count.P5745.4.id.csv";"spectra.count.P5745.3.id.csv";"spectra.count.P5745.4.id.csv";"dNSAF.P5745.3.id.csv";"dNSAF.P5745.4.id.csv";"Go.Cc";"norm.sc"
"17";17;"P04406";"P04406";"P04406";"G3P_HUMAN";"Glyceraldehyde-3-phosphate dehydrogenase";"GAPDH";7;14;0,00812351755196724;6;6;7;7;0,0090197521089193;0,00850746409713368;"perinuclear region of cytoplasm, extracellular vesicular exosome, lipid particle, nucleus, GAIT complex, cytosol, ribonucleoprotein complex, microtubule cytoskeleton, plasma membrane";0,00873907615480649
"18";18;"P04439";"P04439,P05534,P13746-1,P13746-2,P16188,P30447";"P04439,P05534,P13746-1,P13746-2,P16188,P30447";"1A03_HUMAN, 1A11_HUMAN, 1A23_HUMAN, 1A24_HUMAN, 1A30_HUMAN";"HLA class I histocompatibility antigen, A-11 alpha chain, HLA class I histocompatibility antigen, A-23 alpha chain, HLA class I histocompatibility antigen, A-24 alpha chain, HLA class I histocompatibility antigen, A-3 alpha chain, HLA class I histocompatibility antigen, A-30 alpha chain";"HLA-A";1;1;0,00032545294823874;0;1;0;1;NA;0,000697162542206405;"MHC class I protein complex, integral component of lumenal side of endoplasmic reticulum membrane, phagocytic vesicle membrane, early endosome membrane, integral component of plasma membrane, ER to Golgi transport vesicle membrane, Golgi membrane";0,000624219725343321
"20";20;"P05109";"P05109";"P05109";"S10A8_HUMAN";"Protein S100-A8";"S100A8";1;1;0,00209015236552153;NA;1;NA;1;NA;0,00437788091019936;"extracellular space, cytoskeleton, plasma membrane, cytosol, extracellular vesicular exosome";0,000624219725343321
"21";21;"P05141";"P05141";"P05141";"ADT2_HUMAN";"ADP/ATP translocase 2";"SLC25A5";8;12;0,00782755046953699;5;7;5;7;0,00724261015457326;0,00956375997496572;"MMXD complex, mitochondrial nucleoid, integral component of plasma membrane, mitochondrial inner membrane";0,00749063670411985
"22";22;"P05387";"P05387";"P05387";"RLA2_HUMAN";"60S acidic ribosomal protein P2";"RPLP2";3;5;0,00845148565189139;3;2;3;2;0,011260684309893;0,00708074651562679;"extracellular vesicular exosome, cytosolic large ribosomal subunit";0,0031210986267166
"23";23;"P05388";"P05388,Q8NHW5";"P05388,Q8NHW5";"RLA0_HUMAN, RLA0L_HUMAN";"60S acidic ribosomal protein P0, 60S acidic ribosomal protein P0-like";"RPLP0, RPLP0P6";2;2;0,000613199274427451;NA;2;NA;2;NA;0,00128436253832347;"extracellular vesicular exosome, nucleus, cytosolic large ribosomal subunit";0,00124843945068664
"25";25;"P05787";"P05787";"P05787";"K2C8_HUMAN";"Keratin, type II cytoskeletal 8";"KRT8";0;0;0;0;0;0;0;0;0;"intermediate filament, nucleoplasm, keratin filament, Z disc, cytoplasm, nuclear matrix, sarcolemma, extracellular vesicular exosome, costamere, dystrophin-associated glycoprotein complex";0
"26";26;"P06576";"P06576";"P06576";"ATPB_HUMAN";"ATP synthase subunit beta, mitochondrial";"ATP5B";9;17;0,00624675026444146;8;8;9;8;0,00734392454993024;0,00615717088315373;"mitochondrial nucleoid, cell surface, mitochondrial proton-transporting ATP synthase, catalytic core, extracellular vesicular exosome, plasma membrane";0,0106117353308365
"27";27;"P06702";"P06702";"P06702";"S10A9_HUMAN";"Protein S100-A9";"S100A9";2;2;0,00341024859637723;NA;2;NA;2;NA;0,00714285832716738;"extracellular vesicular exosome, plasma membrane, nucleus, cytoskeleton, cytosol, extracellular space";0,00124843945068664
"28";28;"P06733";"P06733-1";"P06733-1";"ENOA_HUMAN";"Alpha-enolase";"ENO1";8;11;0,00492678771872931;6;5;6;5;NA;NA;"M band, cytosol, phosphopyruvate hydratase complex, plasma membrane, nucleus, extracellular vesicular exosome, extracellular space";0,00686641697877653
"30";30;"P06753";"P06753-2,P06753-3";"P06753-2,P06753-3";"TPM3_HUMAN";"Tropomyosin alpha-3 chain";"TPM3";3;3;0,00102667695419103;NA;3;NA;3;NA;NA;"cytosol, stress fiber, extracellular vesicular exosome, muscle thin filament tropomyosin";0,00187265917602996
"31";31;"P07195";"P07195";"P07195";"LDHB_HUMAN";"L-lactate dehydrogenase B chain";"LDHB";4;6;0,00419031743698567;2;4;2;4;0,00323098476955514;0,0056886236976842;"extracellular vesicular exosome, cytosol, mitochondrion";0,00374531835205993
"32";32;"P07237";"P07237";"P07237";"PDIA1_HUMAN";"Protein disulfide-isomerase";"P4HB";1;2;0,000765292007848433;1;1;1;1;0,000849723553568044;0,000801462450095552;"procollagen-proline 4-dioxygenase complex, plasma membrane, melanosome, endoplasmic reticulum-Golgi intermediate compartment, endoplasmic reticulum lumen, extracellular vesicular exosome";0,00124843945068664
"33";33;"P07355";"P07355-1,P07355-2";"P07355-1,P07355-2";"ANXA2_HUMAN";"Annexin A2";"ANXA2";2;2;0,000573404631249268;2;NA;2;NA;NA;NA;"extracellular vesicular exosome, cell surface, myelin sheath adaxonal region, melanosome, midbody, lipid particle, extracellular space, Schmidt-Lanterman incisure, protein complex, extrinsic component of plasma membrane, macropinosome, basement membrane, ruffle, perinuclear region of cytoplasm, sarcolemma, early endosome, cell cortex";0,00124843945068664
"34";34;"P07437";"P07437";"P07437";"TBB5_HUMAN";"Tubulin beta chain";"TUBB";2;3;0,00722373604705581;1;2;1;2;0,00486103113978115;0,0110038628283389;"extracellular vesicular exosome, cytosol, cell body, plasma membrane, microtubule, nuclear envelope lumen";0,00187265917602996
"35";35;"P07900";"P07900-1,P07900-2";"P07900-1,P07900-2";"HS90A_HUMAN";"Heat shock protein HSP 90-alpha";"HSP90AA1";4;7;0,00172608894119913;4;3;4;3;NA;NA;"extracellular vesicular exosome, mitochondrion, apical plasma membrane, basolateral plasma membrane, neuron projection, cell surface, extracellular matrix, perinuclear region of cytoplasm, neuronal cell body, brush border membrane, cytosol, protein complex, endocytic vesicle lumen, melanosome, plasma membrane";0,00436953807740325
"36";36;"P07910";"P07910-1,P07910-2";"P07910-1,P07910-2";"HNRPC_HUMAN";"Heterogeneous nuclear ribonucleoproteins C1/C2";"HNRNPC";9;13;0,00412907550639792;8;4;9;4;NA;NA;"catalytic step 2 spliceosome, nucleoplasm, extracellular vesicular exosome";0,00811485642946317
"37";37;"P08107";"P08107-1,P08107-2";"P08107-1,P08107-2";"HSP71_HUMAN";"Heat shock 70 kDa protein 1A/1B";"HSPA1B,HSPA1A";0;0;NA;0;0;0;0;NA;NA;"blood microparticle, mitochondrion, ribonucleoprotein complex, perinuclear region of cytoplasm, endoplasmic reticulum, extracellular vesicular exosome, aggresome, cytosol, nuclear speck";0
"38";38;"P08195";"P08195-1,P08195-2,P08195-3,P08195-4";"P08195-1,P08195-2,P08195-3,P08195-4";"4F2_HUMAN";"4F2 cell-surface antigen heavy chain";"SLC3A2";3;3;0,00023140972618274;NA;3;NA;3;NA;NA;"apical plasma membrane, melanosome, extracellular vesicular exosome, integral component of membrane, plasma membrane";0,00187265917602996
"39";39;"P08238";"P08238";"P08238";"HS90B_HUMAN";"Heat shock protein HSP 90-beta";"HSP90AB1";8;14;0,00747092654310841;6;7;6;8;0,00712205761789694;0,00892946980227001;"basolateral plasma membrane, extracellular vesicular exosome, brush border membrane, apical plasma membrane, mitochondrion, melanosome, cell surface, cytosol, inclusion body";0,00873907615480649
"40";40;"P08670";"P08670";"P08670";"VIME_HUMAN";"Vimentin";"VIM";2;2;0,000848406939667572;2;NA;2;NA;0,00190710487029031;NA;"cell projection, peroxisome, cytosol, extracellular vesicular exosome, intermediate filament, cell leading edge";0,00124843945068664
"42";42;"P08779";"P08779";"P08779";"K1C16_HUMAN";"Keratin, type I cytoskeletal 16";"KRT16";1;1;0,000770745085050124;1;0;1;0;0,00153134550428283;0;"intermediate filament, extracellular vesicular exosome";0,000624219725343321
"43";43;"P08865";"P08865";"P08865";"RSSA_HUMAN";"40S ribosomal protein SA";"RPSA";1;3;0,00197678816942544;NA;1;NA;3;NA;0,00414043652184956;"cytosolic small ribosomal subunit, 90S preribosome, nucleus, plasma membrane, extracellular vesicular exosome";0,00187265917602996
"44";44;"P09429";"P09429";"P09429";"HMGB1_HUMAN";"High mobility group protein B1";"HMGB1";4;7;0,00805481972911763;4;3;4;3;0,00917814357927052;0,00852159609729503;"nucleoplasm, condensed chromosome, cell surface, extracellular space";0,00436953807740325
"45";45;"P09651";"P09651-1,P09651-2,P09651-3";"P09651-1,P09651-2,P09651-3";"ROA1_HUMAN";"Heterogeneous nuclear ribonucleoprotein A1";"HNRNPA1";4;8;0,00152011081128838;4;4;4;4;NA;NA;"extracellular vesicular exosome, intermediate filament cytoskeleton, nucleolus, catalytic step 2 spliceosome, cytoplasm, nucleoplasm";0,00499375780274657
"49";49;"P10809";"P10809";"P10809";"CH60_HUMAN";"60 kDa heat shock protein, mitochondrial";"HSPD1";11;18;0,00610630900503147;9;9;9;9;0,00677999317087801;0,00639491504683571;"coated vesicle, mitochondrial matrix, extracellular vesicular exosome, mitochondrial inner membrane, cell surface, early endosome, plasma membrane, secretory granule, lipopolysaccharide receptor complex, coated pit, extracellular space, cytosol";0,0112359550561798
"50";50;"P11021";"P11021";"P11021";"GRP78_HUMAN";"78 kDa glucose-regulated protein";"HSPA5";5;8;0,00260789652945805;4;4;4;4;0,002795420821668;0,00284590947766564;"extracellular vesicular exosome, cell surface, endoplasmic reticulum lumen, midbody, integral component of endoplasmic reticulum membrane, melanosome, endoplasmic reticulum-Golgi intermediate compartment, endoplasmic reticulum chaperone complex, nucleus";0,00499375780274657
"51";51;"P11142";"P11142-1";"P11142-1";"HSP7C_HUMAN";"Heat shock cognate 71 kDa protein";"HSPA8";13;23;0,00909507476699847;12;10;13;10;NA;NA;"clathrin-sculpted gamma-aminobutyric acid transport vesicle membrane, nucleolus, ribonucleoprotein complex, extracellular vesicular exosome, Prp19 complex, cytosol, melanosome, spliceosomal complex, plasma membrane, blood microparticle";0,0143570536828964
"55";55;"P13639";"P13639";"P13639";"EF2_HUMAN";"Elongation factor 2";"EEF2";5;8;0,00181243981345923;4;4;4;4;0,00201239890541989;0,00189810221281371;"polysome, ribonucleoprotein complex, extracellular vesicular exosome, cytosol";0,00499375780274657
"56";56;"P13645";"P13645";"P13645";"K1C10_HUMAN";"Keratin, type I cytoskeletal 10";"KRT10";29;141;0,0572209744030455;26;28;70;71;0,0624282260184755;0,060966169139626;"cytoplasm, extracellular space, keratin filament, intermediate filament, extracellular vesicular exosome";0,0880149812734082
"57";57;"P13646";"P13646-1,P13646-3";"P13646-1,P13646-3";"K1C13_HUMAN";"Keratin, type I cytoskeletal 13";"KRT13";0;0;0;0;0;0;0;NA;NA;"extracellular vesicular exosome, keratin filament";0
"58";58;"P13647";"P13647";"P13647";"K2C5_HUMAN";"Keratin, type II cytoskeletal 5";"KRT5";17;42;0,0205396812496841;17;14;25;17;0,0258248126198473;0,0186541596708086;"keratin filament, cytosol, plasma membrane, extracellular vesicular exosome, mitochondrion";0,0262172284644195
"60";60;"P14618";"P14618-1,P14618-2";"P14618-1,P14618-2";"KPYM_HUMAN";"Pyruvate kinase isozymes M1/M2";"PKM";8;13;0,00237946724097507;5;8;5;8;NA;NA;"cytosol, mitochondrion, plasma membrane, nucleus, extracellular vesicular exosome, cilium";0,00811485642946317
"61";61;"P14625";"P14625";"P14625";"ENPL_HUMAN";"Endoplasmin";"HSP90B1";7;9;0,0024628239633158;5;4;5;4;0,00293213788211865;0,00236612741597325;"cytosol, melanosome, midbody, extracellular vesicular exosome, perinuclear region of cytoplasm, endoplasmic reticulum membrane, endocytic vesicle lumen, endoplasmic reticulum lumen, plasma membrane";0,00561797752808989
"62";62;"P14866";"P14866-1,P14866-2";"P14866-1,P14866-2";"HNRPL_HUMAN";"Heterogeneous nuclear ribonucleoprotein L";"HNRNPL";3;3;0,000495036086570888;NA;3;NA;3;NA;NA;"extracellular vesicular exosome, pronucleus, ribonucleoprotein complex, cytoplasm, nucleoplasm";0,00187265917602996
"63";63;"P14923";"P14923";"P14923";"PLAK_HUMAN";"Junction plakoglobin";"JUP";8;8;0,00208734679187653;NA;8;NA;8;NA;0,00437200455998433;"cytosol, gamma-catenin-TCF7L2 complex, cytoplasmic side of plasma membrane, intermediate filament, fascia adherens, apicolateral plasma membrane, actin cytoskeleton, lateral plasma membrane, extracellular vesicular exosome, zonula adherens, desmosome, protein-DNA complex, catenin complex, basolateral plasma membrane, Z disc";0,00499375780274657
"64";64;"P15880";"P15880";"P15880";"RS2_HUMAN";"40S ribosomal protein S2";"RPS2";2;2;0,00132685440268602;2;NA;2;NA;0,00294648167380592;NA;"cytosolic small ribosomal subunit, extracellular vesicular exosome, nucleoplasm";0,00124843945068664
"65";65;"P15924";"P15924-1";"P15924-1";"DESP_HUMAN";"Desmoplakin";"DSP";14;18;0,00121870952973982;11;7;11;7;NA;NA;"desmosome, plasma membrane, fascia adherens, extracellular vesicular exosome, mitochondrion, cornified envelope, intercalated disc, intermediate filament, basolateral plasma membrane";0,0112359550561798
"68";68;"P16949";"P16949-1,P16949-2";"P16949-1,P16949-2";"STMN1_HUMAN";"Stathmin";"STMN1";3;3;0,00195688761738425;3;NA;3;NA;NA;NA;"membrane, microtubule, intracellular, cytosol, extracellular vesicular exosome";0,00187265917602996
"69";69;"P17066";"P17066";"P17066";"HSP76_HUMAN";"Heat shock 70 kDa protein 6";"HSPA6";0;0;NA;0;0;0;0;NA;0;"blood microparticle, extracellular vesicular exosome";0
"70";70;"P17844";"P17844";"P17844";"DDX5_HUMAN";"Probable ATP-dependent RNA helicase DDX5";"DDX5";1;1;0,000712319841181399;NA;1;NA;1;NA;0,0014919732580769;"catalytic step 2 spliceosome, extracellular vesicular exosome, nucleolus";0,000624219725343321
"72";72;"P19012";"P19012";"P19012";"K1C15_HUMAN";"Keratin, type I cytoskeletal 15";"KRT15";0;0;0;0;0;0;0;0;0;"extracellular vesicular exosome, intermediate filament";0
"74";74;"P19338";"P19338";"P19338";"NUCL_HUMAN";"Nucleolin";"NCL";10;18;0,00492804938011695;8;10;8;10;0,00486376974887399;0,00573440738941606;"ribonucleoprotein complex, nucleoplasm, extracellular vesicular exosome, nucleolus, cell cortex";0,0112359550561798
"75";75;"P20231";"P20231,Q15661-1,Q15661-2";"P20231,Q15661-1,Q15661-2";"TRYB1_HUMAN, TRYB2_HUMAN";"Tryptase alpha/beta-1, Tryptase beta-2";"TPSAB1, TPSB2";2;3;0,000706851527249098;2;1;2;1;0,00313934229245503;0,00148051972599469;"extracellular region";0,00187265917602996
"76";76;"P20645";"P20645";"P20645";"MPRD_HUMAN";"Cation-dependent mannose-6-phosphate receptor";"M6PR";1;1;0,000701747906113725;1;NA;1;NA;0,00155833778055078;NA;"lysosomal membrane, endosome, late endosome, integral component of plasma membrane";0,000624219725343321
"79";79;"P21796";"P21796";"P21796";"VDAC1_HUMAN";"Voltage-dependent anion-selective channel protein 1";"VDAC1";3;6;0,00412121915180569;3;3;3;3;0,00457589645101661;0,00431600273479018;"mitochondrial outer membrane, mitochondrial inner membrane, pore complex, extracellular vesicular exosome, mitochondrial nucleoid, plasma membrane";0,00374531835205993
"80";80;"P22314";"P22314";"P22314";"UBA1_HUMAN";"Ubiquitin-like modifier-activating enzyme 1";"UBA1";6;8;0,00146982359163328;4;4;4;4;0,00163198323331783;0,00153929272078843;"extracellular vesicular exosome";0,00499375780274657
"84";84;"P23396";"P23396";"P23396";"RS3_HUMAN";"40S ribosomal protein S3";"RPS3";6;9;0,00719941370346303;3;5;3;6;0,00532913043472304;0,010052911719717;"ruffle membrane, nucleus, extracellular vesicular exosome, cytosolic small ribosomal subunit";0,00561797752808989
"86";86;"P23528";"P23528";"P23528";"COF1_HUMAN";"Cofilin-1";"CFL1";2;4;0,00468395590345788;2;2;2;2;0,00520071765316345;0,00490533644154868;"ruffle membrane, extracellular space, cytoplasm, extracellular vesicular exosome, nucleus, cortical actin cytoskeleton, lamellipodium membrane, nuclear matrix";0,00249687890137328
"89";89;"P25705";"P25705";"P25705";"ATPA_HUMAN";"ATP synthase subunit alpha, mitochondrial";"ATP5A1";9;15;0,00527262667251813;7;8;7;8;0,00546404512927299;0,00588995189364977;"mitochondrial matrix, plasma membrane, mitochondrial proton-transporting ATP synthase complex, proton-transporting ATP synthase complex, catalytic core F(1), extracellular vesicular exosome";0,00936329588014981
"90";90;"P26038";"P26038";"P26038";"MOES_HUMAN";"Moesin";"MSN";11;18;0,00606397757345413;9;9;9;9;0,00673299148511802;0,00635058288013321;"apical plasma membrane, apical part of cell, basolateral plasma membrane, filopodium, microvillus membrane, extracellular vesicular exosome, cytoskeleton, cytoplasm, nucleolus, uropod, extrinsic component of membrane, plasma membrane, microvillus, blood microparticle";0,0112359550561798
"92";92;"P26583";"P26583";"P26583";"HMGB2_HUMAN";"High mobility group protein B2";"HMGB2";3;4;0,00473489061315185;3;1;3;1;0,00708122321606398;0,00292207840656847;"extracellular space, nucleoplasm, condensed chromosome, perinuclear region of cytoplasm, protein complex";0,00249687890137328
"93";93;"P27348";"P27348";"P27348";"1433T_HUMAN";"14-3-3 protein theta";"YWHAQ";1;2;0,00183093409727003;1;1;1;1;0,00205552173910746;0,00189920897795238;"cytosol, protein complex, extracellular vesicular exosome, cytoplasmic vesicle membrane";0,00124843945068664
"95";95;"P27797";"P27797";"P27797";"CALR_HUMAN";"Calreticulin";"CALR";5;6;0,0027968945322806;2;4;2;4;0,00207030966528809;0,00390544771845123;"endocytic vesicle lumen, acrosomal vesicle, nucleus, cytosol, extracellular space, endoplasmic reticulum lumen, perinuclear region of cytoplasm, Golgi apparatus, external side of plasma membrane, sarcoplasmic reticulum lumen, proteinaceous extracellular matrix, polysome, MHC class I peptide loading complex, extracellular vesicular exosome, cell surface, integral component of lumenal side of endoplasmic reticulum membrane";0,00374531835205993
"97";97;"P29401";"P29401";"P29401";"TKT_HUMAN";"Transketolase";"TKT";2;2;0,000624026227908513;2;NA;2;NA;0,00138574499265671;NA;"extracellular vesicular exosome, cytosol, nucleus, peroxisome";0,00124843945068664
"100";100;"P30101";"P30101";"P30101";"PDIA3_HUMAN";"Protein disulfide-isomerase A3";"PDIA3";3;3;0,00115475744550595;3;NA;3;NA;0,00256431424878752;NA;"endoplasmic reticulum lumen, cell surface, melanosome, extracellular vesicular exosome";0,00187265917602996
"101";101;"P31146";"P31146";"P31146";"COR1A_HUMAN";"Coronin-1A";"CORO1A";2;2;0,000843315271121483;2;NA;2;NA;0,00187270961046667;NA;"phagocytic cup, immunological synapse, phagocytic vesicle, extracellular vesicular exosome, phagocytic vesicle membrane, cortical actin cytoskeleton, lamellipodium, actin filament";0,00124843945068664
"104";104;"P31946";"P31946-1,P31946-2";"P31946-1,P31946-2";"1433B_HUMAN";"14-3-3 protein beta/alpha";"YWHAB";1;2;0,000911745637868208;1;1;1;1;NA;NA;"melanosome, perinuclear region of cytoplasm, extracellular vesicular exosome, cytosol, cytoplasmic vesicle membrane, transcriptional repressor complex";0,00124843945068664
"106";106;"P35527";"P35527";"P35527";"K1C9_HUMAN";"Keratin, type I cytoskeletal 9";"KRT9";34;106;0,0334492240573234;30;29;49;57;0,0344771205731141;0,0375265674083049;"intermediate filament, extracellular vesicular exosome, extracellular space";0,066167290886392
"107";107;"P35579";"P35579-1";"P35579-1";"MYH9_HUMAN";"Myosin-9";"MYH9";11;13;0,00128928276016098;8;5;8;5;NA;NA;"uropod, nucleus, ruffle, plasma membrane, cleavage furrow, protein complex, actomyosin contractile ring, myosin II complex, spindle, stress fiber, cortical cytoskeleton, cytosol, cell-cell adherens junction, immunological synapse, extracellular vesicular exosome, neuromuscular junction";0,00811485642946317
"108";108;"P35908";"P35908";"P35908";"K22E_HUMAN";"Keratin, type II cytoskeletal 2 epidermal";"KRT2";31;113;0,04523060455283;29;26;59;54;0,0520426075003381;0,0456238776909314;"keratin filament, intermediate filament, extracellular vesicular exosome, extracellular space, Golgi apparatus";0,0705368289637953
"109";109;"P36578";"P36578";"P36578";"RL4_HUMAN";"60S ribosomal protein L4";"RPL4";2;2;0,000910464496456683;2;NA;2;NA;0,00202182466141717;NA;"cytosolic large ribosomal subunit, extracellular vesicular exosome, nucleolus";0,00124843945068664
"110";110;"P38159";"P38159-1,P38159-2";"P38159-1,P38159-2";"RBMX_HUMAN";"RNA-binding motif protein, X chromosome";"RBMX";3;3;0,000745719322225711;3;NA;3;NA;NA;NA;"nucleoplasm, extracellular vesicular exosome, extracellular space, catalytic step 2 spliceosome, supraspliceosomal complex, nuclear euchromatin";0,00187265917602996
"111";111;"P38646";"P38646";"P38646";"GRP75_HUMAN";"Stress-70 protein, mitochondrial";"HSPA9";10;12;0,00343536088353759;7;5;7;5;0,00445009861043883;0,00299810695617482;"nucleolus, extracellular vesicular exosome, mitochondrial nucleoid";0,00749063670411985
"112";112;"P39019";"P39019";"P39019";"RS19_HUMAN";"40S ribosomal protein S19";"RPS19";7;14;0,0187681267579933;5;7;6;8;0,0178617751122441;0,0224630579116436;"nucleolus, extracellular vesicular exosome, cytosolic small ribosomal subunit";0,00873907615480649
"119";119;"P49327";"P49327";"P49327";"FAS_HUMAN";"Fatty acid synthase";"FASN";3;5;0,000387065252874357;2;3;2;3;0,000343814866756325;0,000486431212244373;"mitochondrion, plasma membrane, Golgi apparatus, glycogen granule, cytosol, extracellular vesicular exosome, melanosome";0,0031210986267166
"120";120;"P49368";"P49368-1";"P49368-1";"TCPG_HUMAN";"T-complex protein 1 subunit gamma";"CCT3";4;4;0,00142667280729176;NA;4;NA;4;NA;NA;"cytosol, chaperonin-containing T-complex, cell body, microtubule, plasma membrane, extracellular vesicular exosome, zona pellucida receptor complex";0,00249687890137328
"121";121;"P49411";"P49411";"P49411";"EFTU_HUMAN";"Elongation factor Tu, mitochondrial";"TUFM";3;3;0,00129016042031085;3;NA;3;NA;0,0028649971142427;NA;"mitochondrial nucleoid, extracellular vesicular exosome";0,00187265917602996
"123";123;"P50502";"P50502,Q8IZP2";"P50502,Q8IZP2";"F10A1_HUMAN, ST134_HUMAN";"Hsc70-interacting protein, Putative protein FAM10A4";"ST13, ST13P4";2;4;0,00127674331687029;2;2;2;2;0,00141760119938446;0,00133708678045498;"protein complex, cytosol, cytoplasm, extracellular vesicular exosome";0,00249687890137328
"124";124;"P50914";"P50914";"P50914";"RL14_HUMAN";"60S ribosomal protein L14";"RPL14";1;1;0,000904112418574427;NA;1;NA;1;NA;0,00189368802162112;"cytosolic large ribosomal subunit, extracellular vesicular exosome";0,000624219725343321
"125";125;"P51571";"P51571";"P51571";"SSRD_HUMAN";"Translocon-associated protein subunit delta";"SSR4";2;2;0,00224721583807517;2;NA;2;NA;0,00499028399089672;NA;"Sec61 translocon complex, extracellular vesicular exosome, integral component of membrane";0,00124843945068664
"127";127;"P52272";"P52272-1,P52272-2";"P52272-1,P52272-2";"HNRPM_HUMAN";"Heterogeneous nuclear ribonucleoprotein M";"HNRNPM";9;14;0,00186395779445824;6;8;6;8;NA;NA;"catalytic step 2 spliceosome, nuclear matrix, integral component of plasma membrane, paraspeckles";0,00873907615480649
"128";128;"P53999";"P53999";"P53999";"TCP4_HUMAN";"Activated RNA polymerase II transcriptional coactivator p15";"SUB1";2;2;0,00306116803139373;2;NA;2;NA;0,00679778842854436;NA;"nucleolus, extracellular vesicular exosome, transcription factor complex";0,00124843945068664
