"";"X";"protein.acs";"protein.g";"ID";"Description";"Gene";"global.peptide.count";"global.spectra.count";"global.dNSAF";"peptide.count.P5747.3.id.csv";"peptide.count.P5747.4.id.csv";"spectra.count.P5747.3.id.csv";"spectra.count.P5747.4.id.csv";"dNSAF.P5747.3.id.csv";"dNSAF.P5747.4.id.csv";"Go.Cc";"norm.sc"
"148";148;"P02786";"P02786";"TFR1_HUMAN";"Transferrin receptor protein 1";"TFRC";6;11;0,000451977386679869;6;4;7;4;0,000749970057458481;0,000434338983993688;"endosome, melanosome, perinuclear region of cytoplasm, extracellular region, external side of plasma membrane, extracellular vesicular exosome, integral component of plasma membrane, extracellular space, cytoplasmic membrane-bounded vesicle, coated pit, cell surface, membrane, intracellular membrane-bounded organelle, plasma membrane, blood microparticle";0,000919040855543487
"150";150;"P04040";"P04040";"CATA_HUMAN";"Catalase";"CAT";8;17;0,00100733963013695;5;8;6;11;0,00092704349742767;0,00172252082836207;"peroxisomal matrix, lysosome, mitochondrial intermembrane space, membrane, intracellular membrane-bounded organelle, Golgi apparatus, peroxisomal membrane, cytosol, peroxisome, endoplasmic reticulum, extracellular vesicular exosome, plasma membrane";0,00142033586765812
"154";154;"P04406";"P04406";"G3P_HUMAN";"Glyceraldehyde-3-phosphate dehydrogenase";"GAPDH";14;59;0,0054997736821507;10;12;27;32;0,00656263777358125;0,0078829284259153;"nucleus, extracellular vesicular exosome, cytosol, ribonucleoprotein complex, cytoplasm, microtubule cytoskeleton, lipid particle, plasma membrane, perinuclear region of cytoplasm, GAIT complex";0,00492940095246052
"155";155;"P04632";"P04632";"CPNS1_HUMAN";"Calpain small subunit 1";"CAPNS1";1;1;0,000116520628859125;1;NA;1;NA;0,000303825822850984;NA;"membrane, plasma membrane, extracellular vesicular exosome, cytosol, cytoplasm";8,35491686857716e-05
"157";157;"P04792";"P04792";"HSPB1_HUMAN";"Heat shock protein beta-1";"HSPB1";2;4;0,000609317629936497;2;2;2;2;0,000794393370966475;0,000805116165451715;"Z disc, cytosol, proteasome complex, cytoplasm, cytoskeleton, spindle, nucleus, extracellular vesicular exosome, extracellular space, plasma membrane";0,000334196674743086
"159";159;"P04899";"P04899-1,P04899-2,P04899-3,P04899-4";"GNAI2_HUMAN";"Guanine nucleotide-binding protein G(i) subunit alpha-2";"GNAI2";4;6;0,000131947303665826;3;2;3;3;NA;NA;"membrane raft, centrosome, heterotrimeric G-protein complex, midbody, cytoplasm, nucleus, extrinsic component of cytoplasmic side of plasma membrane, cytosol, plasma membrane, extracellular vesicular exosome";0,000501295012114629
"161";161;"P05023";"P05023-1,P05023-2,P05023-3";"AT1A1_HUMAN";"Sodium/potassium-transporting ATPase subunit alpha-1";"ATP1A1";4;7;7,12260344541279e-05;4;2;5;2;NA;NA;"protein complex, Golgi apparatus, sodium:potassium-exchanging ATPase complex, extracellular vesicular exosome, T-tubule, membrane, integral component of membrane, plasma membrane, caveola, melanosome, basolateral plasma membrane, endoplasmic reticulum, endosome";0,000584844180800401
"163";163;"P05141";"P05141";"ADT2_HUMAN";"ADP/ATP translocase 2";"SLC25A5";1;1;0,000523951821044387;1;0;1;0;0,000865257880289268;NA;"MMXD complex, mitochondrion, extracellular vesicular exosome, mitochondrial nucleoid, integral component of plasma membrane, mitochondrial inner membrane, nucleus";8,35491686857716e-05
"173";173;"P06576";"P06576";"ATPB_HUMAN";"ATP synthase subunit beta, mitochondrial";"ATP5B";13;25;0,00147578112165621;9;13;10;15;0,00153923101179705;0,0023400115394745;"mitochondrial nucleoid, mitochondrion, mitochondrial membrane, mitochondrial proton-transporting ATP synthase, catalytic core, plasma membrane, extracellular vesicular exosome, nucleus, cell surface, membrane, mitochondrial proton-transporting ATP synthase complex, mitochondrial matrix";0,00208872921714429
"175";175;"P06733";"P06733-2";"ENOA_HUMAN";"Alpha-enolase";"ENO1";2;4;0,00155717113399125;2;2;2;2;NA;NA;"M band, cytoplasm, extracellular vesicular exosome, plasma membrane, extracellular space, phosphopyruvate hydratase complex, cytosol, nucleus";0,000334196674743086
"176";176;"P06733";"P06733-1";"ENOA_HUMAN";"Alpha-enolase";"ENO1";6;13;0,00643270682461046;3;6;5;8;NA;NA;"M band, cytoplasm, extracellular vesicular exosome, plasma membrane, extracellular space, phosphopyruvate hydratase complex, cytosol, nucleus";0,00108613919291503
"177";177;"P06737";"P06737";"PYGL_HUMAN";"Glycogen phosphorylase, liver form";"PYGL";9;20;0,000737367852048299;9;9;9;11;0,000865204114187218;0,00107174554491949;"cytosol, plasma membrane, cytoplasm";0,00167098337371543
"178";178;"P06744";"P06744-1";"G6PI_HUMAN";"Glucose-6-phosphate isomerase";"GPI";15;27;0,00151100944520543;13;13;14;13;NA;NA;"cytoplasm, cytosol, neuron projection, extracellular vesicular exosome, plasma membrane, nucleus, extracellular space";0,00225582755451583
"184";184;"P07237";"P07237";"PDIA1_HUMAN";"Protein disulfide-isomerase";"P4HB";10;18;0,00110648723152838;10;7;10;8;0,00160286064023747;0,00129959695998111;"procollagen-proline 4-dioxygenase complex, endoplasmic reticulum lumen, endoplasmic reticulum-Golgi intermediate compartment, melanosome, extracellular vesicular exosome, extracellular region, plasma membrane, endoplasmic reticulum";0,00150388503634389
"186";186;"P07384";"P07384";"CAN1_HUMAN";"Calpain-1 catalytic subunit";"CAPN1";2;2;8,74720687233767e-05;NA;2;NA;2;NA;0,000231160803806165;"plasma membrane, membrane, cytoplasm, extracellular vesicular exosome, cytosol";0,000167098337371543
"192";192;"P07900";"P07900-1,P07900-2";"HS90A_HUMAN";"Heat shock protein HSP 90-alpha";"HSP90AA1";25;54;0,00158035109556447;21;20;27;27;NA;NA;"plasma membrane, cytosol, endocytic vesicle lumen, mitochondrion, extracellular region, nucleus, extracellular vesicular exosome, cytoplasm, melanosome";0,00451165510903167
"197";197;"P08195";"P08195-1,P08195-2,P08195-3,P08195-4";"4F2_HUMAN";"4F2 cell-surface antigen heavy chain";"SLC3A2";8;13;0,000161094393232219;6;6;7;6;NA;NA;"plasma membrane, cytoplasm, apical plasma membrane, cell junction, nucleus, melanosome, extracellular vesicular exosome, integral component of membrane";0,00108613919291503
"198";198;"P08238";"P08238";"HS90B_HUMAN";"Heat shock protein HSP 90-beta";"HSP90AB1";18;51;0,00309572974147623;17;18;23;28;0,00367742396538363;0,00445301652761007;"extracellular vesicular exosome, cytoplasm, brush border membrane, basolateral plasma membrane, cell surface, apical plasma membrane, cytosol, inclusion body, mitochondrion, melanosome";0,00426100760297435
"200";200;"P08575";"P08575-1,P08575-2";"PTPRC_HUMAN";"Receptor-type tyrosine-protein phosphatase C";"PTPRC";2;2;2,39474912072435e-05;2;NA;2;NA;NA;NA;"membrane raft, plasma membrane, integral component of plasma membrane, extracellular vesicular exosome, external side of plasma membrane, focal adhesion";0,000167098337371543
"204";204;"P08758";"P08758";"ANXA5_HUMAN";"Annexin A5";"ANXA5";10;21;0,00204930656005986;7;10;8;13;0,00203563301310159;0,00335255403270128;"intracellular, cytoplasm, endothelial microparticle, external side of plasma membrane, extracellular vesicular exosome";0,0017545325424012
"205";205;"P08865";"P08865";"RSSA_HUMAN";"40S ribosomal protein SA";"RPSA";10;23;0,00243468866538185;10;10;12;11;0,00331221642809751;0,00307718127642986;"cytoplasm, nucleus, plasma membrane, cytosolic small ribosomal subunit, extracellular vesicular exosome, 90S preribosome, cytosol";0,00192163087977275
"207";207;"P09104";"P09104";"ENOG_HUMAN";"Gamma-enolase";"ENO2";1;1;0,000234288515480474;0;1;0;1;0;0,000526269317756166;"plasma membrane, cytosol, perikaryon, phosphopyruvate hydratase complex, extracellular vesicular exosome, photoreceptor inner segment, extracellular space";8,35491686857716e-05
"208";208;"P09211";"P09211";"GSTP1_HUMAN";"Glutathione S-transferase P";"GSTP1";5;10;0,0014870251682974;3;5;4;6;0,00155095848617264;0,00235784019882288;"cytoplasm, mitochondrion, intracellular, cytosol, nucleus, extracellular space, extracellular vesicular exosome, plasma membrane, TRAF2-GSTP1 complex";0,000835491686857716
"210";210;"P09382";"P09382";"LEG1_HUMAN";"Galectin-1";"LGALS1";3;6;0,00138789015707758;3;3;3;3;0,00180945156720142;0,00183387571019557;"cell surface, proteinaceous extracellular matrix, intracellular, extracellular space, nucleus, extracellular vesicular exosome, cytoplasm";0,000501295012114629
"212";212;"P09429";"P09429";"HMGB1_HUMAN";"High mobility group protein B1";"HMGB1";6;12;0,00174293182516719;5;5;6;6;0,00227233452625294;0,002303006705827;"condensed chromosome, nucleoplasm, nucleus, extracellular region, extracellular space, cell surface";0,00100259002422926
"213";213;"P09496";"P09496-2";"CLCA_HUMAN";"Clathrin light chain A";"CLTA";3;5;0,000629587268835594;3;2;3;2;NA;NA;"plasma membrane, clathrin complex, intracellular membrane-bounded organelle, clathrin-coated endocytic vesicle membrane, clathrin coat of coated pit, clathrin coat, clathrin coat of trans-Golgi network vesicle, trans-Golgi network membrane, cytoplasmic membrane-bounded vesicle, cytosol";0,000417745843428858
"225";225;"P10768";"P10768";"ESTD_HUMAN";"S-formylglutathione hydrolase";"ESD";7;12;0,00132883100145725;6;6;6;6;0,00173245362817157;0,00175583844593193;"cytoplasmic membrane-bounded vesicle, Golgi apparatus, extracellular vesicular exosome, cytoplasm, plasma membrane, nucleus";0,00100259002422926
"226";226;"P10809";"P10809";"CH60_HUMAN";"60 kDa heat shock protein, mitochondrial";"HSPD1";28;74;0,00403287454019924;26;27;37;37;0,00525783047014024;0,00532880114742693;"protein complex, mitochondrial matrix, cytoplasm, coated vesicle, mitochondrion, lipopolysaccharide receptor complex, cell surface, mitochondrial inner membrane, plasma membrane, early endosome, coated pit, cytosol, secretory granule, extracellular vesicular exosome, extracellular space";0,0061826384827471
"227";227;"P11021";"P11021";"GRP78_HUMAN";"78 kDa glucose-regulated protein";"HSPA5";11;20;0,0010027188061455;11;8;12;8;0,00154841593127728;0,00107623694656883;"endoplasmic reticulum, melanosome, endoplasmic reticulum membrane, nucleus, extracellular vesicular exosome, endoplasmic reticulum-Golgi intermediate compartment, cell surface, integral component of endoplasmic reticulum membrane, endoplasmic reticulum lumen, midbody, endoplasmic reticulum chaperone complex";0,00167098337371543
"228";228;"P11142";"P11142-1";"HSP7C_HUMAN";"Heat shock cognate 71 kDa protein";"HSPA8";23;70;0,0036947105399084;22;21;36;34;NA;NA;"cytosol, nucleolus, extracellular vesicular exosome, ribonucleoprotein complex, plasma membrane, extracellular space, melanosome, spliceosomal complex, nucleus, intracellular, blood microparticle, clathrin-sculpted gamma-aminobutyric acid transport vesicle membrane, Prp19 complex";0,00584844180800401
"232";232;"P11413";"P11413-1,P11413-2,P11413-3";"G6PD_HUMAN";"Glucose-6-phosphate 1-dehydrogenase";"G6PD";9;14;0,000282967896103195;8;6;8;6;NA;NA;"extracellular vesicular exosome, nucleus, cytoplasmic side of plasma membrane, cytoplasm, cytosol";0,0011696883616008
"243";243;"P12814";"P12814-1,P12814-2,P12814-3";"ACTN1_HUMAN";"Alpha-actinin-1";"ACTN1";9;14;0,000263062113523633;5;7;6;8;NA;NA;"cytosol, cytoskeleton, plasma membrane, focal adhesion, dendritic spine, cell projection, extracellular region, pseudopodium, ruffle, cytoplasm, extracellular space, fascia adherens, platelet alpha granule lumen, nucleus, Z disc, extracellular vesicular exosome";0,0011696883616008
"249";249;"P13667";"P13667";"PDIA4_HUMAN";"Protein disulfide-isomerase A4";"PDIA4";7;14;0,000677806820898352;7;6;8;6;0,00100992645611242;0,000767668901942333;"cell surface, endoplasmic reticulum lumen, endoplasmic reticulum, melanosome";0,0011696883616008
"251";251;"P13796";"P13796";"PLSL_HUMAN";"Plastin-2";"LCP1";27;58;0,0036108386263681;23;25;29;29;0,00467907332188448;0,00479841163269218;"focal adhesion, filopodium, extracellular vesicular exosome, actin filament, plasma membrane, ruffle membrane, cytoplasm, phagocytic cup, cytosol, extracellular space, actin cytoskeleton, ruffle, actin filament bundle";0,00484585178377475
"255";255;"P13929";"P13929-1,P13929-2,P13929-3";"ENOB_HUMAN";"Beta-enolase";"ENO3";1;1;8,87558504526125e-05;1;0;1;0;NA;NA;"plasma membrane, cytoplasm, cytosol, phosphopyruvate hydratase complex, extracellular space";8,35491686857716e-05
"256";256;"P14174";"P14174";"MIF_HUMAN";"Macrophage migration inhibitory factor";"MIF";1;4;0,00108617490553897;1;1;3;1;0,00212413879627992;0,000717603538772181;"extracellular vesicular exosome, cell surface, extracellular space, cytoplasm, extracellular region";0,000334196674743086
"260";260;"P14550";"P14550";"AK1A1_HUMAN";"Alcohol dehydrogenase [NADP(+)]";"AKR1A1";6;9;0,000864762328640644;5;4;5;4;0,00125269723883175;0,0010156850087237;"cytosol, extracellular space, apical plasma membrane, extracellular vesicular exosome";0,000751942518171944
"261";261;"P14618";"P14618-1";"KPYM_HUMAN";"Pyruvate kinase PKM";"PKM";30;110;0,00646897954570057;28;29;53;57;NA;NA;"cytoplasm, extracellular vesicular exosome, nucleus, cytosol, plasma membrane, cilium, mitochondrion";0,00919040855543487
"262";262;"P14625";"P14625";"ENPL_HUMAN";"Endoplasmin";"HSP90B1";19;34;0,00136887796314501;15;17;16;18;0,00170562347171778;0,00189007656849709;"cytosol, midbody, nucleus, perinuclear region of cytoplasm, endocytic vesicle lumen, plasma membrane, endoplasmic reticulum lumen, melanosome, endoplasmic reticulum, endoplasmic reticulum membrane, extracellular region, extracellular vesicular exosome";0,00284067173531623
"267";267;"P15153";"P15153";"RAC2_HUMAN";"Ras-related C3 botulinum toxin substrate 2";"RAC2";4;8;0,00154329597181238;4;3;5;3;0,00262532035419848;0,0014736501242643;"cytosol, plasma membrane, nuclear envelope, extracellular vesicular exosome";0,000668393349486173
"269";269;"P15311";"P15311";"EZRI_HUMAN";"Ezrin";"EZR";5;7;0,000514389749983424;4;3;4;3;0,000838188645711764;0,000528099873883111;"ruffle membrane, microspike, cell body, actin cytoskeleton, plasma membrane, extrinsic component of membrane, cytosol, T-tubule, microvillus membrane, extracellular vesicular exosome, ruffle, extracellular space, apical plasma membrane, astrocyte projection, nucleolus, Schwann cell microvillus, filopodium, cortical cytoskeleton, apical part of cell, actin filament, basolateral plasma membrane, uropod, microvillus, cell tip, membrane raft";0,000584844180800401
"273";273;"P16070";"P16070-1,P16070-10,P16070-11,P16070-12,P16070-13,P16070-14,P16070-16,P16070-17,P16070-18,P16070-3,P16070-4,P16070-5,P16070-6,P16070-7,P16070-8";"CD44_HUMAN";"CD44 antigen";"CD44";3;6;1,68342471882725e-05;3;1;4;2;NA;NA;"external side of plasma membrane, integral component of plasma membrane, cell surface, extracellular vesicular exosome, plasma membrane, cytoplasm, basolateral plasma membrane, Golgi apparatus";0,000501295012114629
"277";277;"P16885";"P16885";"PLCG2_HUMAN";"1-phosphatidylinositol 4,5-bisphosphate phosphodiesterase gamma-2";"PLCG2";3;3;7,40573799231118e-05;NA;3;NA;3;NA;0,000195710056028777;"plasma membrane, cytosol, extracellular vesicular exosome";0,000250647506057315
"282";282;"P17612";"P17612-1,P17612-2,P22612,P22694-1,P22694-2,P22694-3,P22694-4,P22694-5,P22694-6,P22694-7,P22694-9";"KAPCA_HUMAN, KAPCB_HUMAN, KAPCG_HUMAN";"cAMP-dependent protein kinase catalytic subunit alpha, cAMP-dependent protein kinase catalytic subunit beta, cAMP-dependent protein kinase catalytic subunit gamma";"PRKACA, PRKACB, PRKACG";2;2;1,61758759566151e-05;2;NA;2;NA;0,000463961940308055;NA;"cilium, extracellular vesicular exosome, mitochondrion, neuromuscular junction, calcium channel complex, centrosome, nucleus, sperm midpiece, plasma membrane, cAMP-dependent protein kinase complex, AMP-activated protein kinase complex, cytosol";0,000167098337371543
"292";292;"P18206";"P18206-1,P18206-2";"VINC_HUMAN";"Vinculin";"VCL";11;20;0,000275375031166186;9;10;10;10;NA;NA;"costamere, plasma membrane, cell-cell junction, fascia adherens, cytosol, extracellular region, extracellular vesicular exosome, cell-cell adherens junction, protein complex, focal adhesion, actin cytoskeleton, cytoskeleton, cell-substrate junction, adherens junction";0,00167098337371543
"303";303;"P20645";"P20645";"MPRD_HUMAN";"Cation-dependent mannose-6-phosphate receptor";"M6PR";2;5;0,000563673800257139;2;2;3;2;0,000881862677155925;0,000595844093565349;"endosome, lysosomal membrane, late endosome, integral component of plasma membrane";0,000417745843428858
"308";308;"P21281";"P21281";"VATB2_HUMAN";"V-type proton ATPase subunit B, brain isoform";"ATP6V1B2";8;17;0,00103888059702969;7;7;9;8;0,0014341054495432;0,00129196723223171;"melanosome, endomembrane system, intracellular membrane-bounded organelle, microvillus, plasma membrane, extracellular vesicular exosome, lysosomal membrane, proton-transporting V-type ATPase, V1 domain, integral component of membrane, cytosol";0,00142033586765812
"309";309;"P21283";"P21283";"VATC1_HUMAN";"V-type proton ATPase subunit C 1";"ATP6V1C1";1;2;0,000163494913791861;1;1;1;1;0,00021315528933001;0,00021603247894974;"extracellular vesicular exosome, proton-transporting V-type ATPase, V1 domain, apical part of cell, plasma membrane, cytoplasmic vesicle, lysosomal membrane, proton-transporting two-sector ATPase complex, cytosol";0,000167098337371543
"311";311;"P21333";"P21333-1,P21333-2";"FLNA_HUMAN";"Filamin-A";"FLNA";12;19;0,000122611550885352;9;9;10;9;NA;NA;"cortical cytoskeleton, extracellular vesicular exosome, cytosol, plasma membrane, cytoplasm, actin filament, extracellular region, nucleus, apical dendrite, Myb complex, actin cytoskeleton, dendritic shaft, perinuclear region of cytoplasm, neuronal cell body, trans-Golgi network";0,00158743420502966
"313";313;"P21796";"P21796";"VDAC1_HUMAN";"Voltage-dependent anion-selective channel protein 1";"VDAC1";2;3;0,000331033871387761;2;NA;3;NA;0,000863165941951205;NA;"mitochondrial nucleoid, mitochondrial outer membrane, membrane, plasma membrane, nucleus, mitochondrial inner membrane, mitochondrion, extracellular vesicular exosome, pore complex";0,000250647506057315
"333";333;"P24666";"P24666-1";"PPAC_HUMAN";"Low molecular weight phosphotyrosine protein phosphatase";"ACP1";3;6;0,00118585551395869;2;3;2;4;NA;NA;"extracellular vesicular exosome, cytoplasmic side of plasma membrane, cytoplasm";0,000501295012114629
"338";338;"P25705";"P25705";"ATPA_HUMAN";"ATP synthase subunit alpha, mitochondrial";"ATP5A1";7;12;0,000677631722262108;6;6;6;6;0,000883457365541378;0,000895382353983372;"mitochondrion, mitochondrial inner membrane, mitochondrial proton-transporting ATP synthase complex, mitochondrial matrix, plasma membrane, extracellular vesicular exosome, proton-transporting ATP synthase complex, catalytic core F(1)";0,00100259002422926
"343";343;"P26038";"P26038";"MOES_HUMAN";"Moesin";"MSN";24;55;0,00405152076833197;22;22;27;28;0,00535794723859915;0,00528199604690585;"extrinsic component of membrane, basolateral plasma membrane, microvillus membrane, cytoplasm, cytoskeleton, apical plasma membrane, filopodium, plasma membrane, extracellular vesicular exosome, extracellular space, microvillus, uropod, apical part of cell, blood microparticle";0,00459520427771744
"357";357;"P27797";"P27797";"CALR_HUMAN";"Calreticulin";"CALR";16;29;0,00217169862708182;14;11;18;11;0,00351476203700994;0,00217690282145518;"integral component of lumenal side of endoplasmic reticulum membrane, endocytic vesicle lumen, perinuclear region of cytoplasm, proteinaceous extracellular matrix, extracellular space, extracellular region, Golgi apparatus, extracellular vesicular exosome, MHC class I peptide loading complex, polysome, acrosomal vesicle, sarcoplasmic reticulum lumen, endoplasmic reticulum lumen, endoplasmic reticulum, cell surface, intracellular, external side of plasma membrane, cytosol, cytoplasm, nucleus";0,00242292589188738
"358";358;"P27816";"P27816-1,P27816-6";"MAP4_HUMAN";"Microtubule-associated protein 4";"MAP4";4;6;8,13216888912643e-05;3;3;3;3;NA;NA;"cytoplasm, microtubule cytoskeleton, mitotic spindle, plasma membrane, microtubule, microtubule associated complex, extracellular vesicular exosome";0,000501295012114629
"373";373;"P29966";"P29966";"MARCS_HUMAN";"Myristoylated alanine-rich C-kinase substrate";"MARCKS";6;15;0,00141088231329422;6;6;7;8;0,00171679892671219;0,00198853992671809;"actin cytoskeleton, centrosome, germinal vesicle, plasma membrane, cell cortex, extracellular vesicular exosome";0,00125323753028657
"374";374;"P30040";"P30040";"ERP29_HUMAN";"Endoplasmic reticulum resident protein 29";"ERP29";5;8;0,000957165625570743;4;4;4;4;0,0012478976325527;0,0012647418691004;"melanosome, endoplasmic reticulum, extracellular vesicular exosome, endoplasmic reticulum lumen, cell surface";0,000668393349486173
"377";377;"P30043";"P30043";"BLVRB_HUMAN";"Flavin reductase (NADPH)";"BLVRB";4;5;0,000757949721704987;2;3;2;3;0,000790537092466638;0,0012018117518272;"cytoplasm, plasma membrane, cytosol, extracellular vesicular exosome, nucleus";0,000417745843428858
"384";384;"P30101";"P30101";"PDIA3_HUMAN";"Protein disulfide-isomerase A3";"PDIA3";11;18;0,00111306042300281;8;10;8;10;0,00128990606770794;0,0016341466724515;"endoplasmic reticulum, endoplasmic reticulum lumen, melanosome, extracellular vesicular exosome, nucleus, cell surface";0,00150388503634389
"387";387;"P30419";"P30419-1";"NMT1_HUMAN";"Glycylpeptide N-tetradecanoyltransferase 1";"NMT1";4;7;0,000440711088184916;2;3;3;4;NA;NA;"cell junction, cytoplasm, cytosol, plasma membrane, actin cytoskeleton";0,000584844180800401
