"";"X";"protein.acs";"protein.g";"ID";"Description";"Gene";"global.peptide.count";"global.spectra.count";"global.dNSAF";"peptide.count.P5747.3.id.csv";"peptide.count.P5747.4.id.csv";"spectra.count.P5747.3.id.csv";"spectra.count.P5747.4.id.csv";"dNSAF.P5747.3.id.csv";"dNSAF.P5747.4.id.csv";"Go.Cc";"norm.sc"
"38";38;"O14933";"O14933-1";"UB2L6_HUMAN";"Ubiquitin/ISG15-conjugating enzyme E2 L6";"UBE2L6";3;3;0,000612304481063637;3;NA;3;NA;NA;NA;"cytosol";0,000250647506057315
"42";42;"O15042";"O15042-1,O15042-2";"SR140_HUMAN";"U2 snRNP-associated SURP motif-containing protein";"U2SURP";2;2;3,03474524142327e-05;2;NA;2;NA;NA;NA;"nucleus";0,000167098337371543
"44";44;"O15116";"O15116";"LSM1_HUMAN";"U6 snRNA-associated Sm-like protein LSm1";"LSM1";2;3;0,000704380342877718;NA;2;NA;3;NA;0,00186145278854438;"cytoplasm, nucleus, cytosol, ribonucleoprotein complex";0,000250647506057315
"48";48;"O15212";"O15212";"PFD6_HUMAN";"Prefoldin subunit 6";"PFDN6";2;4;0,000968295458426217;2;2;2;2;0,00126240807014052;0,00127944816990389;"prefoldin complex";0,000334196674743086
"49";49;"O15226";"O15226";"NKRF_HUMAN";"NF-kappa-B-repressing factor";"NKRF";2;2;9,05145754615811e-05;NA;2;NA;2;NA;0,000239201179590727;"nucleolus, nucleus";0,000167098337371543
"50";50;"O15355";"O15355";"PPM1G_HUMAN";"Protein phosphatase 1G";"PPM1G";8;14;0,000800705859852448;4;8;5;9;0,000745653118352232;0,00136029242239782;"cytoplasm, nucleus";0,0011696883616008
"51";51;"O15371";"O15371";"EIF3D_HUMAN";"Eukaryotic translation initiation factor 3 subunit D";"EIF3D";4;9;0,000512860870087973;3;4;4;5;0,000594345405285137;0,000752959917507306;"eukaryotic 48S preinitiation complex, cytosol, eukaryotic 43S preinitiation complex, eukaryotic translation initiation factor 3 complex";0,000751942518171944
"53";53;"O15382";"O15382-1,O15382-2";"BCAT2_HUMAN";"Branched-chain-amino-acid aminotransferase, mitochondrial";"BCAT2";1;1;3,98310312936805e-05;NA;1;NA;1;NA;NA;"mitochondrion, mitochondrial matrix";8,35491686857716e-05
"55";55;"O43143";"O43143";"DHX15_HUMAN";"Putative pre-mRNA-splicing factor ATP-dependent RNA helicase DHX15";"DHX15";14;25;0,000981997752649229;12;11;12;13;0,00122906144187266;0,00134945571127599;"U12-type spliceosomal complex, nucleus, nucleolus";0,00208872921714429
"58";58;"O43390";"O43390-1";"HNRPR_HUMAN";"Heterogeneous nuclear ribonucleoprotein R";"HNRNPR";12;26;0,00158803951622282;11;11;13;13;NA;NA;"spliceosomal complex, nucleoplasm, cytoplasm, catalytic step 2 spliceosome, nucleus, ribonucleoprotein complex";0,00217227838583006
"60";60;"O43399";"O43399-1,O43399-2,O43399-3,O43399-4,O43399-5";"TPD54_HUMAN";"Tumor protein D54";"TPD52L2";4;4;0,000121271955472798;1;3;1;3;NA;NA;"perinuclear region of cytoplasm, cytoplasm";0,000334196674743086
"61";61;"O43447";"O43447";"PPIH_HUMAN";"Peptidyl-prolyl cis-trans isomerase H";"PPIH";3;5;0,000882133574413714;3;2;3;2;0,00138009017837396;0,000932479174675715;"U4/U6 snRNP, cytoplasm, U4/U6 x U5 tri-snRNP complex, spliceosomal complex, nuclear speck";0,000417745843428858
"63";63;"O43592";"O43592";"XPOT_HUMAN";"Exportin-T";"XPOT";5;11;0,000357071532096362;5;5;5;6;0,000423208526632348;0,000514705240907281;"cytoplasm, nucleoplasm, nucleus";0,000919040855543487
"64";64;"O43670";"O43670-1,O43670-2";"ZN207_HUMAN";"Zinc finger protein 207";"ZNF207";2;6;0,000195988672809072;2;2;3;3;NA;NA;"microtubule, nucleus, kinetochore, condensed chromosome kinetochore";0,000501295012114629
"66";66;"O43684";"O43684-1,O43684-2";"BUB3_HUMAN";"Mitotic checkpoint protein BUB3";"BUB3";6;10;0,000476029398387888;5;5;5;5;NA;NA;"condensed chromosome kinetochore, kinetochore, cytosol, nucleus";0,000835491686857716
"68";68;"O43719";"O43719";"HTSF1_HUMAN";"HIV Tat-specific factor 1";"HTATSF1";2;2;8,2721929892041e-05;NA;2;NA;2;NA;0,000218607700553115;"nucleus";0,000167098337371543
"70";70;"O43765";"O43765";"SGTA_HUMAN";"Small glutamine-rich tetratricopeptide repeat-containing protein alpha";"SGTA";2;4;0,000399073847083009;2;2;2;2;0,000520289588013187;0,000527312504529079;"cytoplasm";0,000334196674743086
"71";71;"O43768";"O43768-1,O43768-2,O43768-3,O43768-4,O43768-9";"ENSA_HUMAN";"Alpha-endosulfine";"ENSA";3;5;0,000258078748216905;2;3;2;3;NA;NA;"nucleoplasm, cytoplasm";0,000417745843428858
"73";73;"O43809";"O43809";"CPSF5_HUMAN";"Cleavage and polyadenylation specificity factor subunit 5";"NUDT21";3;5;0,000687831024983381;3;2;3;2;0,00107610555758675;0,000727087285980624;"mRNA cleavage factor complex, nucleus, centrosome, nucleoplasm, paraspeckles";0,000417745843428858
"74";74;"O43823";"O43823";"AKAP8_HUMAN";"A-kinase anchor protein 8";"AKAP8";2;5;0,00022563243160582;1;2;2;3;0,000235333296312323;0,000357764770052605;"mitochondrion, condensed chromosome, Golgi apparatus, nuclear matrix, nucleus, female pronucleus";0,000417745843428858
"76";76;"O60234";"O60234";"GMFG_HUMAN";"Glia maturation factor gamma";"GMFG";3;6;0,00131947303665826;3;3;3;3;0,00172025325050839;0,00174347338645354;"intracellular";0,000501295012114629
"84";84;"O60832";"O60832-1";"DKC1_HUMAN";"H/ACA ribonucleoprotein complex subunit 4";"DKC1";3;5;0,0003037697328234;2;3;2;3;NA;NA;"nucleus, cytoplasm, telomerase holoenzyme complex, nucleoplasm, nucleolus, Cajal body";0,000417745843428858
"85";85;"O60841";"O60841";"IF2P_HUMAN";"Eukaryotic translation initiation factor 5B";"EIF5B";6;10;0,000255963348641356;5;5;5;5;0,000333710330016655;0,000338214782618036;"cytosol";0,000835491686857716
"100";100;"O75494";"O75494-1,O75494-2,O75494-3,O75494-4,O75494-5";"SRS10_HUMAN";"Serine/arginine-rich splicing factor 10";"SRSF10";3;5;0,000119189040207044;2;3;2;3;NA;NA;"nucleus, cytoplasm, nucleoplasm, nuclear speck";0,000417745843428858
"104";104;"O75607";"O75607";"NPM3_HUMAN";"Nucleoplasmin-3";"NPM3";1;1;0,000175435553563177;1;NA;1;NA;0,000457445620921706;NA;"nucleolus";8,35491686857716e-05
"109";109;"O75821";"O75821";"EIF3G_HUMAN";"Eukaryotic translation initiation factor 3 subunit G";"EIF3G";7;9;0,000878274240025654;4;5;4;5;0,0010178165065508;0,00128944385873126;"eukaryotic 48S preinitiation complex, cytosol, nucleus, perinuclear region of cytoplasm, eukaryotic 43S preinitiation complex, eukaryotic translation initiation factor 3 complex";0,000751942518171944
"110";110;"O75832";"O75832-1";"PSD10_HUMAN";"26S proteasome non-ATPase regulatory subunit 10";"PSMD10";4;7;0,000967224335131497;2;4;2;5;NA;NA;"cytosol, nucleus, intermediate filament cytoskeleton, nucleoplasm, cytoplasm, proteasome regulatory particle, proteasome complex";0,000584844180800401
"113";113;"O75937";"O75937";"DNJC8_HUMAN";"DnaJ homolog subfamily C member 8";"DNAJC8";3;6;0,000740573799231118;3;3;3;3;0,000965517634672692;0,000978550280143883;"nucleoplasm";0,000501295012114629
"114";114;"O75995";"O75995";"SASH3_HUMAN";"SAM and SH3 domain-containing protein 3";"SASH3";5;11;0,000903954773359738;5;4;6;5;0,00128566295564311;0,00108584745998422;"cytoplasm, nucleus";0,000919040855543487
"117";117;"O76094";"O76094";"SRP72_HUMAN";"Signal recognition particle subunit SRP72";"SRP72";2;5;0,000232693953310324;2;2;3;2;0,000364047632745441;0,000245974387358572;"cytosol, signal recognition particle, endoplasmic reticulum targeting, endoplasmic reticulum";0,000417745843428858
"118";118;"O94776";"O94776";"MTA2_HUMAN";"Metastasis-associated protein MTA2";"MTA2";2;2;9,34955944139086e-05;NA;2;NA;2;NA;0,000247079062750901;"nuclear chromatin, protein complex, nucleus, histone deacetylase complex, transcription factor complex, NuRD complex";0,000167098337371543
"121";121;"O95218";"O95218-1,O95218-2";"ZRAB2_HUMAN";"Zinc finger Ran-binding domain-containing protein 2";"ZRANB2";5;11;0,000520458808904091;5;5;5;6;NA;NA;"nucleus";0,000919040855543487
"123";123;"O95319";"O95319-1,O95319-2,O95319-3,O95319-4,O95319-5";"CELF2_HUMAN";"CUGBP Elav-like family member 2";"CELF2";2;2;2,45886051450752e-05;2;NA;2;NA;NA;NA;"cytoplasm, nucleus";0,000167098337371543
"125";125;"O95373";"O95373";"IPO7_HUMAN";"Importin-7";"IPO7";11;27;0,000812276753780952;10;11;13;14;0,0010197776173534;0,00111304595127477;"cytoplasm, nuclear pore";0,00225582755451583
"126";126;"O95379";"O95379-1,O95379-2,O95379-3";"TFIP8_HUMAN";"Tumor necrosis factor alpha-induced protein 8";"TNFAIP8";1;1;5,25715968589991e-05;1;NA;1;NA;NA;NA;"cytoplasm";8,35491686857716e-05
"129";129;"O95671";"O95671-1,O95671-2";"ASML_HUMAN";"N-acetylserotonin O-methyltransferase-like protein";"ASMTL";4;6;0,000150857625769302;2;4;2;4;NA;NA;"cytoplasm";0,000501295012114629
"131";131;"O95757";"O95757";"HS74L_HUMAN";"Heat shock 70 kDa protein 4L";"HSPA4L";5;7;0,000294067531479491;2;5;2;5;0,00023779594383617;0,00050766677355562;"cytoplasm, cytosol, nucleus";0,000584844180800401
"132";132;"O95758";"O95758-1,O95758-3,O95758-4,O95758-5,O95758-6";"PTBP3_HUMAN";"Polypyrimidine tract-binding protein 3";"PTBP3";4;6;7,96921805694356e-05;2;4;2;4;NA;NA;"nucleus";0,000501295012114629
"137";137;"P00367";"P00367";"DHE3_HUMAN";"Glutamate dehydrogenase 1, mitochondrial";"GLUD1";2;2;0,000111926625570772;2;NA;2;NA;0,00029184702696797;NA;"cytoplasm, mitochondrial matrix, mitochondrion";0,000167098337371543
"149";149;"P02795";"P02795,P04732-1,P13640-1,P13640-2,P80297,Q8N339";"MT1E_HUMAN, MT1G_HUMAN, MT1M_HUMAN, MT1X_HUMAN, MT2_HUMAN";"Metallothionein-1E, Metallothionein-1G, Metallothionein-1M, Metallothionein-1X, Metallothionein-2";"MT1E, MT1G, MT1M, MT1X, MT2A";2;4;0,000339429657980929;2;2;2;2;0,000889894213377745;0,000901906086981429;"perinuclear region of cytoplasm, nucleus, cytosol, cytoplasm";0,000334196674743086
"153";153;"P04350";"P04350";"TBB4A_HUMAN";"Tubulin beta-4A chain";"TUBB4A";2;4;0,00153665356764885;1;2;1;3;0,00140344568345718;0,00249131633966927;"cilium, nucleus, neuronal cell body, internode region of axon, myelin sheath, cytosol, microtubule";0,000334196674743086
"156";156;"P04733";"P04733";"MT1F_HUMAN";"Metallothionein-1F";"MT1F";1;1;0,000511926697282713;1;NA;1;NA;0,00133484132006662;NA;"nucleus, perinuclear region of cytoplasm, cytoplasm";8,35491686857716e-05
"162";162;"P05114";"P05114";"HMGN1_HUMAN";"Non-histone chromosomal protein HMG-14";"HMGN1";2;2;0,00062455057068491;2;NA;2;NA;0,00162850641048127;NA;"chromatin, nucleus, cytoplasm";0,000167098337371543
"168";168;"P05455";"P05455";"LA_HUMAN";"Lupus La protein";"SSB";18;32;0,00244921792425455;16;13;18;14;0,00359229355253222;0,00283171984662552;"ribonucleoprotein complex, nucleus";0,00267357339794469
"170";170;"P06400";"P06400";"RB_HUMAN";"Retinoblastoma-associated protein";"RB1";2;2;6,73007080479429e-05;2;NA;2;NA;0,000175485604577724;NA;"spindle, nucleoplasm, PML body, SWI/SNF complex, Rb-E2F complex, chromatin, nucleus";0,000167098337371543
"179";179;"P06748";"P06748-1,P06748-2";"NPM_HUMAN";"Nucleophosmin";"NPM1";8;26;0,00138080908484759;8;7;13;13;NA;NA;"ribonucleoprotein complex, cytosol, cytoplasm, nucleus, spindle pole centrosome, centrosome, nucleoplasm, nucleolus";0,00217227838583006
"191";191;"P07814";"P07814";"SYEP_HUMAN";"Bifunctional glutamate/proline--tRNA ligase";"EPRS";24;46;0,000950043857523341;19;24;21;25;0,00113090722950088;0,00136449085580028;"GAIT complex, cytoplasm, cytosol, ribonucleoprotein complex";0,00384326175954549
"199";199;"P08559";"P08559-1,P08559-2,P08559-3,P08559-4";"ODPA_HUMAN";"Pyruvate dehydrogenase E1 component subunit alpha, somatic form, mitochondrial";"PDHA1";1;1;2,00176464963112e-05;NA;1;NA;1;NA;NA;"mitochondrial matrix, mitochondrion, nucleus, pyruvate dehydrogenase complex";8,35491686857716e-05
"201";201;"P08621";"P08621-1";"RU17_HUMAN";"U1 small nuclear ribonucleoprotein 70 kDa";"SNRNP70";6;11;0,000786047629008467;4;5;5;6;NA;NA;"nuclear speck, spliceosomal complex, U1 snRNP, nucleoplasm, nucleus";0,000919040855543487
"206";206;"P09012";"P09012";"SNRPA_HUMAN";"U1 small nuclear ribonucleoprotein A";"SNRPA";6;11;0,00121809508466915;5;6;5;6;0,00144371135680964;0,00175583844593193;"cytoplasm, spliceosomal complex, U1 snRNP, nucleoplasm, nucleolus, nucleus";0,000919040855543487
"209";209;"P09234";"P09234";"RU1C_HUMAN";"U1 small nuclear ribonucleoprotein C";"SNRPC";3;6;0,00117839730317907;3;2;4;2;0,00204843573645443;0,00103804285482768;"U1 snRNP, commitment complex, nucleus, U2-type prespliceosome, Cajal body";0,000501295012114629
"214";214;"P09622";"P09622";"DLDH_HUMAN";"Dihydrolipoyl dehydrogenase, mitochondrial";"DLD";2;2;0,000122701487364422;NA;2;NA;2;NA;0,000324260931075838;"nucleus, mitochondrion, mitochondrial matrix, acrosomal matrix, cilium";0,000167098337371543
"216";216;"P09661";"P09661";"RU2A_HUMAN";"U2 small nuclear ribonucleoprotein A'";"SNRPA1";5;8;0,000979687169701819;3;4;3;5;0,000957944947341926;0,00161812562664315;"nucleus, nucleoplasm, small nuclear ribonucleoprotein complex, U2 snRNP, catalytic step 2 spliceosome, spliceosomal complex";0,000668393349486173
"217";217;"P09874";"P09874";"PARP1_HUMAN";"Poly [ADP-ribose] polymerase 1";"PARP1";3;4;0,000123185516900377;1;3;1;3;8,03011050533173e-05;0,000244155050173967;"nucleus, nuclear envelope, transcription factor complex, nucleolus, nucleoplasm";0,000334196674743086
"221";221;"P0C0S5";"P0C0S5,Q71UI9-1";"H2AV_HUMAN, H2AZ_HUMAN";"Histone H2A.V, Histone H2A.Z";"H2AFV, H2AFZ";3;10;0,00170775546671655;3;3;5;5;0,00477101487445686;0,00429814619577087;"nucleosome, nuclear euchromatin, nuclear heterochromatin, nucleus";0,000835491686857716
"223";223;"P10515";"P10515";"ODP2_HUMAN";"Dihydrolipoyllysine-residue acetyltransferase component of pyruvate dehydrogenase complex, mitochondrial";"DLAT";1;1;4,82651136541661e-05;1;NA;1;NA;0,00012585057268016;NA;"mitochondrion, mitochondrial matrix, mitochondrial pyruvate dehydrogenase complex";8,35491686857716e-05
"230";230;"P11216";"P11216";"PYGB_HUMAN";"Glycogen phosphorylase, brain form";"PYGB";1;1;3,70433315945973e-05;1;NA;1;NA;9,65899413096841e-05;NA;"cytoplasm";8,35491686857716e-05
"231";231;"P11388";"P11388-1,P11388-2,P11388-3,P11388-4";"TOP2A_HUMAN";"DNA topoisomerase 2-alpha";"TOP2A";1;1;8,49867421463245e-06;1;NA;1;NA;NA;NA;"DNA topoisomerase complex (ATP-hydrolyzing), cytoplasm, nucleoplasm, nucleus, condensed chromosome, protein complex, nucleolus";8,35491686857716e-05
"236";236;"P11940";"P11940-1,P11940-2";"PABP1_HUMAN";"Polyadenylate-binding protein 1";"PABPC1";4;8;0,000689201128042899;3;3;4;4;NA;NA;"cytosol, cytoplasm, ribonucleoprotein complex, nucleus, cytoplasmic stress granule, catalytic step 2 spliceosome";0,000668393349486173
"238";238;"P12081";"P12081";"SYHC_HUMAN";"Histidine--tRNA ligase, cytoplasmic";"HARS";2;2;0,000122701487364422;NA;2;NA;2;NA;0,000324260931075838;"cytoplasm, cytosol";0,000167098337371543
"246";246;"P13010";"P13010";"XRCC5_HUMAN";"X-ray repair cross-complementing protein 5";"XRCC5";15;32;0,00144314573710174;11;13;15;17;0,00177283612821348;0,0020174215103532;"nucleoplasm, nonhomologous end joining complex, nuclear chromosome, telomeric region, nucleus, cytosol, nuclear telomere cap complex, Ku70:Ku80 complex";0,00267357339794469
"252";252;"P13797";"P13797";"PLST_HUMAN";"Plastin-3";"PLS3";7;10;0,000619593820123918;4;6;4;6;0,000642316140738165;0,000988047321411492;"cytoplasm";0,000835491686857716
"257";257;"P14314";"P14314-1,P14314-2";"GLU2B_HUMAN";"Glucosidase 2 subunit beta";"PRKCSH";10;16;0,000473144371730992;6;9;7;9;NA;NA;"intracellular, endoplasmic reticulum lumen, endoplasmic reticulum";0,00133678669897235
"259";259;"P14324";"P14324";"FPPS_HUMAN";"Farnesyl pyrophosphate synthase";"FDPS";3;7;0,000521700954032741;3;3;4;3;0,000777330028869343;0,000590866875600006;"nucleus, cytosol, cytoplasm, mitochondrion";0,000584844180800401
"268";268;"P15170";"P15170-2";"ERF3A_HUMAN";"Eukaryotic peptide chain release factor GTP-binding subunit ERF3A";"GSPT1";7;12;0,000750962610041976;5;6;6;6;NA;NA;"intracellular";0,00100259002422926
"274";274;"P16104";"P16104";"H2AX_HUMAN";"Histone H2AX";"H2AFX";1;2;0,00126657108740296;0;1;0;2;NA;0,00269310418979769;"nucleus, condensed nuclear chromosome, site of double-strand break, nuclear chromatin, nucleosome, XY body, nucleoplasm, replication fork, male germ cell nucleus";0,000167098337371543
"280";280;"P16989";"P16989-1,P16989-2,P16989-3";"YBOX3_HUMAN";"Y-box-binding protein 3";"YBX3";2;4;0,000142060717070596;2;2;2;2;NA;NA;"polysome, cytoplasm, nucleus, tight junction, perinuclear region of cytoplasm";0,000334196674743086
"283";283;"P17661";"P17661";"DESM_HUMAN";"Desmin";"DES";1;1;7,64077825837921e-05;1;0;1;0;0,00020211958995335;NA;"cytosol, fascia adherens, intermediate filament, sarcolemma, Z disc, neuromuscular junction";8,35491686857716e-05
"284";284;"P17812";"P17812";"PYRG1_HUMAN";"CTP synthase 1";"CTPS1";4;8;0,000422707662054084;4;3;5;3;0,000688877500203585;0,000418905619080207;"cytosol";0,000668393349486173
"287";287;"P17980";"P17980";"PRS6A_HUMAN";"26S protease regulatory subunit 6A";"PSMC3";6;14;0,000995866513620585;5;6;7;7;0,00129835363022425;0,00131587892645013;"nucleoplasm, perinuclear region of cytoplasm, cytoplasmic mRNA processing body, nucleus, cytosol, proteasome complex, proteasome accessory complex";0,0011696883616008
"293";293;"P18621";"P18621";"RL17_HUMAN";"60S ribosomal protein L17";"RPL17";6;13;0,00220629277687604;6;5;7;6;0,00309770241124155;0,00269101327039568;"nucleus, cytosol, cytosolic large ribosomal subunit";0,00108613919291503
"296";296;"P19388";"P19388";"RPAB1_HUMAN";"DNA-directed RNA polymerases I, II, and III subunit RPABC1";"POLR2E";1;2;0,000297405033659481;1;1;1;1;0,000387739621543161;0,00039297336647048;"cytosol, DNA-directed RNA polymerase I complex, nucleus, nucleoplasm, DNA-directed RNA polymerase II, core complex, DNA-directed RNA polymerase III complex";0,000167098337371543
"297";297;"P19525";"P19525";"E2AK2_HUMAN";"Interferon-induced, double-stranded RNA-activated protein kinase";"EIF2AK2";3;4;0,000226697121845702;2;2;2;2;0,000295554702446692;0,000299544126892199;"nucleus, perinuclear region of cytoplasm, cytoplasm, cytosol";0,000334196674743086
"298";298;"P19623";"P19623";"SPEE_HUMAN";"Spermidine synthase";"SRM";3;8;0,00082721929892041;2;3;3;5;0,000808860799907918;0,00136629812845697;"cytosol";0,000668393349486173
"299";299;"P20042";"P20042";"IF2B_HUMAN";"Eukaryotic translation initiation factor 2 subunit 2";"EIF2S2";2;2;0,000187552723929402;NA;2;NA;2;NA;0,000495642083836641;"eukaryotic translation initiation factor 2 complex, cytosol";0,000167098337371543
"301";301;"P20290";"P20290-1";"BTF3_HUMAN";"Transcription factor BTF3";"BTF3";3;3;0,000454769833022992;3;NA;3;NA;NA;NA;"cytoplasm, nucleus";0,000250647506057315
"306";306;"P20839";"P20839-1,P20839-2,P20839-3,P20839-4";"IMDH1_HUMAN";"Inosine-5'-monophosphate dehydrogenase 1";"IMPDH1";1;1;1,59878806749158e-05;1;NA;1;NA;NA;NA;"cytosol, nucleus, cytoplasm";8,35491686857716e-05
"307";307;"P20962";"P20962";"PTMS_HUMAN";"Parathymosin";"PTMS";1;2;0,000612304481063637;1;NA;2;NA;0,00159657491223654;NA;"nucleus";0,000167098337371543
"320";320;"P22626";"P22626-1";"ROA2_HUMAN";"Heterogeneous nuclear ribonucleoproteins A2/B1";"HNRNPA2B1";14;49;0,00514003314053846;13;14;25;24;NA;NA;"nucleoplasm, ribonucleoprotein complex, nucleus, cytoplasm, catalytic step 2 spliceosome, spliceosomal complex";0,00409390926560281
"321";321;"P23193";"P23193-1,P23193-2";"TCEA1_HUMAN";"Transcription elongation factor A protein 1";"TCEA1";6;8;0,00041498376789695;4;4;4;4;NA;NA;"nucleoplasm, nucleus, nucleolus";0,000668393349486173
"322";322;"P23246";"P23246-1";"SFPQ_HUMAN";"Splicing factor, proline- and glutamine-rich";"SFPQ";11;23;0,00101588848131209;11;9;13;10;NA;NA;"cytoplasm, nucleoplasm, paraspeckles, nuclear matrix, nucleus";0,00192163087977275
"327";327;"P23527";"P06899,P23527,P33778,Q16778";"H2B1B_HUMAN, H2B1J_HUMAN, H2B1O_HUMAN, H2B2E_HUMAN";"Histone H2B type 1-B, Histone H2B type 1-J, Histone H2B type 1-O, Histone H2B type 2-E";"HIST1H2BB, HIST1H2BJ, HIST1H2BO, HIST2H2BE";2;3;0,000637296500698887;2;1;2;1;0,00105012814167939;0,000600375976552122;"nucleoplasm, nucleus, nucleosome";0,000250647506057315
"329";329;"P23588";"P23588";"IF4B_HUMAN";"Eukaryotic translation initiation factor 4B";"EIF4B";10;14;0,00071552438540006;4;10;4;10;0,000533062654822021;0,00135064495840918;"eukaryotic translation initiation factor 4F complex, cytosol";0,0011696883616008
"331";331;"P24534";"P24534";"EF1B_HUMAN";"Elongation factor 1-beta";"EEF1B2";3;4;0,000640564687881959;1;3;1;3;0,00042220536568033;0,00125751477270554;"cytosol, eukaryotic translation elongation factor 1 complex";0,000334196674743086
"335";335;"P24928";"P24928";"RPB1_HUMAN";"DNA-directed RNA polymerase II subunit RPB1";"POLR2A";3;3;4,75546119810845e-05;3;NA;3;NA;0,000123997950036645;NA;"nucleus, nucleoplasm, DNA-directed RNA polymerase II, core complex";0,000250647506057315
"337";337;"P25398";"P25398";"RS12_HUMAN";"40S ribosomal protein S12";"RPS12";7;19;0,00449487153144443;7;7;9;10;0,00555172639936798;0,00625184901203036;"cytosol, cytosolic small ribosomal subunit";0,00158743420502966
