"";"X";"protein.acs";"protein.g";"ID";"Description";"Gene";"global.peptide.count";"global.spectra.count";"global.dNSAF";"peptide.count.P5836.1.id.csv";"peptide.count.P5836.2.id.csv";"spectra.count.P5836.1.id.csv";"spectra.count.P5836.2.id.csv";"dNSAF.P5836.1.id.csv";"dNSAF.P5836.2.id.csv";"Go.Cc";"norm.sc"
"42";42;"O14929";"O14929-1";"HAT1_HUMAN";"Histone acetyltransferase type B catalytic subunit";"HAT1";6;14;0,000596091479760983;6;5;7;7;0,000591844479971974;0,000600814835227581;"intracellular membrane-bounded organelle, cytoplasm, nucleoplasm, nucleus, protein complex, nuclear matrix, nuclear chromatin";0,000616061606160616
"47";47;"O14980";"O14980";"XPO1_HUMAN";"Exportin-1";"XPO1";6;11;0,000183232334948538;6;4;7;4;0,000231543265273816;0,000134315814838125;"intracellular membrane-bounded organelle, nucleolus, membrane, cytoplasm, nucleus, nucleoplasm, ribonucleoprotein complex, cytosol, nuclear envelope, nuclear membrane, Cajal body, annulate lamellae, kinetochore";0,000484048404840484
"60";60;"O15371";"O15371";"EIF3D_HUMAN";"Eukaryotic translation initiation factor 3 subunit D";"EIF3D";6;15;0,000488325723448616;6;5;8;7;0,00051716962900575;0,000459382145913059;"eukaryotic 43S preinitiation complex, eukaryotic translation initiation factor 3 complex, cytosol, eukaryotic 48S preinitiation complex, membrane";0,00066006600660066
"66";66;"O43181";"O43181";"NDUS4_HUMAN";"NADH dehydrogenase [ubiquinone] iron-sulfur protein 4, mitochondrial";"NDUFS4";1;1;0,000101943808171368;NA;1;NA;1;NA;0,000205503196702332;"mitochondrial respiratory chain complex I, mitochondrial inner membrane, mitochondrion";4,4004400440044e-05
"69";69;"O43264";"O43264";"ZW10_HUMAN";"Centromere/kinetochore protein zw10 homolog";"ZW10";1;2;4,58027379460576e-05;1;NA;2;NA;9,09528102359278e-05;NA;"spindle pole, cytosol, kinetochore microtubule, nucleus, kinetochore, cytoplasm, endoplasmic reticulum, endoplasmic reticulum membrane, membrane, condensed chromosome kinetochore";8,8008800880088e-05
"82";82;"O43615";"O43615";"TIM44_HUMAN";"Mitochondrial import inner membrane translocase subunit TIM44";"TIMM44";6;10;0,000394693947566138;5;5;5;5;0,000391881853837322;0,000397821453793231;"mitochondrion, mitochondrial matrix, mitochondrial inner membrane";0,00044004400440044
"85";85;"O43678";"O43678";"NDUA2_HUMAN";"NADH dehydrogenase [ubiquinone] 1 alpha subcomplex subunit 2";"NDUFA2";2;2;0,000360407402626049;NA;2;NA;2;NA;0,000726526452988042;"mitochondrial respiratory chain complex I, mitochondrial membrane, mitochondrial inner membrane";8,8008800880088e-05
"90";90;"O43747";"O43747-1,O43747-2";"AP1G1_HUMAN";"AP-1 complex subunit gamma-1";"AP1G1";5;8;8,68134619464206e-05;5;3;5;3;0,000107743672709531;6,56260208447228e-05;"cytosol, cytoplasm, cytoplasmic vesicle membrane, perinuclear region of cytoplasm, clathrin-coated vesicle membrane, membrane, Golgi apparatus, lysosomal membrane, intracellular membrane-bounded organelle, recycling endosome, clathrin-coated vesicle, Golgi membrane, AP-type membrane coat adaptor complex, trans-Golgi network membrane, clathrin adaptor complex";0,000352035203520352
"96";96;"O43823";"O43823";"AKAP8_HUMAN";"A-kinase anchor protein 8";"AKAP8";2;6;0,000154683523959446;2;2;3;3;0,000153581443295783;0,000155909217151336;"female pronucleus, condensed chromosome, membrane, mitochondrion, nucleus, Golgi apparatus, nuclear matrix";0,000264026402640264
"100";100;"O43920";"O43920";"NDUS5_HUMAN";"NADH dehydrogenase [ubiquinone] iron-sulfur protein 5";"NDUFS5";1;2;0,000336606913773385;1;1;1;1;0,000334208675348056;0,000339274145499133;"mitochondrial inner membrane, mitochondrial intermembrane space, mitochondrion, mitochondrial respiratory chain complex I";8,8008800880088e-05
"104";104;"O60313";"O60313-1,O60313-2";"OPA1_HUMAN";"Dynamin-like 120 kDa protein, mitochondrial";"OPA1";3;4;3,71670133958113e-05;1;3;1;3;1,84511039515072e-05;5,61922803482939e-05;"mitochondrion, dendrite, mitochondrial intermembrane space, integral component of membrane, mitochondrial outer membrane, membrane, mitochondrial inner membrane, mitochondrial crista";0,000176017601760176
"109";109;"O60506";"O60506-1";"HNRPQ_HUMAN";"Heterogeneous nuclear ribonucleoprotein Q";"SYNCRIP";12;29;0,000991171676040939;11;11;15;14;0,000986230756958573;0,00099672898775101;"ribonucleoprotein complex, catalytic step 2 spliceosome, CRD-mediated mRNA stability complex, membrane, histone pre-mRNA 3'end processing complex, nucleoplasm, nucleus, endoplasmic reticulum, GAIT complex";0,00127612761276128
"114";114;"O60610";"O60610-1,O60610-2,O60610-3";"DIAP1_HUMAN";"Protein diaphanous homolog 1";"DIAPH1";26;59;0,000275830665453191;21;25;26;33;0,000241372932195818;0,000311001300040872;"ruffle membrane, neuron projection, cytoplasm, mitotic spindle";0,0025962596259626
"115";115;"O60664";"O60664-1";"PLIN3_HUMAN";"Perilipin-3";"PLIN3";11;20;0,000822127485252969;8;10;9;11;0,000734643032907938;0,000911506114405504;"Golgi apparatus, intracellular membrane-bounded organelle, cytoplasm, endosome, endosome membrane, lipid particle, membrane";0,00088008800880088
"116";116;"O60684";"O60684";"IMA7_HUMAN";"Importin subunit alpha-7";"KPNA6";3;3;9,98516777797916e-05;3;NA;3;NA;0,000198280520075899;NA;"membrane, nucleus, cytoplasm";0,000132013201320132
"119";119;"O60763";"O60763-1,O60763-2";"USO1_HUMAN";"General vesicular transport factor p115";"USO1";6;12;0,000111269229293073;6;6;6;6;0,000110476464408193;0,000112150912961252;"ER to Golgi transport vesicle membrane, cytosol, Golgi stack, endoplasmic reticulum, nucleolus, Golgi apparatus, Golgi membrane, membrane";0,000528052805280528
"130";130;"O75306";"O75306";"NDUS2_HUMAN";"NADH dehydrogenase [ubiquinone] iron-sulfur protein 2, mitochondrial";"NDUFS2";2;3;0,000115595030863862;2;1;2;1;0,000153028594327835;7,76739944339268e-05;"nucleus, mitochondrion, mitochondrial inner membrane, mitochondrial respiratory chain complex I";0,000132013201320132
"137";137;"O75381";"O75381-1,O75381-2";"PEX14_HUMAN";"Peroxisomal membrane protein PEX14";"PEX14";1;2;4,73213963660197e-05;1;1;1;1;4,69842434839442e-05;4,76963652823715e-05;"peroxisomal membrane, intracellular membrane-bounded organelle, protein complex, peroxisome, membrane, intracellular, nucleus, nucleolus, integral component of membrane";8,8008800880088e-05
"139";139;"O75400";"O75400-1,O75400-2,O75400-3";"PR40A_HUMAN";"Pre-mRNA-processing factor 40 homolog A";"PRPF40A";3;5;3,10696036746594e-05;3;2;3;2;3,70178888055318e-05;2,50526363099325e-05;"nuclear speck, nuclear matrix, cytoplasm, nucleus, membrane";0,00022002200220022
"141";141;"O75439";"O75439";"MPPB_HUMAN";"Mitochondrial-processing peptidase subunit beta";"PMPCB";3;4;0,000145931831738155;3;NA;4;NA;0,000289784209299746;NA;"mitochondrial matrix, mitochondrial inner membrane";0,000176017601760176
"143";143;"O75489";"O75489";"NDUS3_HUMAN";"NADH dehydrogenase [ubiquinone] iron-sulfur protein 3, mitochondrial";"NDUFS3";6;9;0,000608187491931458;5;4;5;4;0,000670949234600263;0,000544894839741032;"mitochondrial respiratory chain complex I, nucleus, mitochondrial membrane, mitochondrial inner membrane, mitochondrion";0,000396039603960396
"146";146;"O75533";"O75533";"SF3B1_HUMAN";"Splicing factor 3B subunit 1";"SF3B1";24;44;0,000601968805919889;21;17;24;20;0,000652014470924428;0,000551580665995523;"spliceosomal complex, nuclear speck, nucleus, nucleoplasm, catalytic step 2 spliceosome, intracellular membrane-bounded organelle, U12-type spliceosomal complex";0,00193619361936194
"150";150;"O75643";"O75643-1";"U520_HUMAN";"U5 small nuclear ribonucleoprotein 200 kDa helicase";"SNRNP200";20;34;0,000283972686619682;16;14;18;16;0,000298534715619892;0,000269386212905679;"catalytic step 2 spliceosome, nucleus, nucleoplasm, spliceosomal complex, membrane, U5 snRNP";0,0014961496149615
"151";151;"O75663";"O75663-1";"TIPRL_HUMAN";"TIP41-like protein";"TIPRL";7;8;0,00052471077735263;5;3;5;3;0,000651215433582608;0,000396651390693839;"cytoplasm, intracellular membrane-bounded organelle";0,000352035203520352
"162";162;"O76021";"O76021";"RL1D1_HUMAN";"Ribosomal L1 domain-containing protein 1";"RSL1D1";1;1;3,64085029183458e-05;1;NA;1;NA;7,2298203238559e-05;NA;"membrane, nucleolus";4,4004400440044e-05
"165";165;"O94776";"O94776";"MTA2_HUMAN";"Metastasis-associated protein MTA2";"MTA2";13;21;0,000560843555433799;11;10;11;10;0,000583364244694361;0,000538369153037546;"nucleus, nuclear chromatin, NuRD complex, transcription factor complex, histone deacetylase complex, protein complex, membrane";0,000924092409240924
"167";167;"O94826";"O94826";"TOM70_HUMAN";"Mitochondrial import receptor subunit TOM70";"TOMM70A";8;14;0,000410793305953704;8;5;9;5;0,000524399796516522;0,000295748843938389;"mitochondrial outer membrane translocase complex, membrane, integral component of membrane, mitochondrion";0,000616061606160616
"169";169;"O94979";"O94979-1,O94979-2,O94979-3,O94979-4,O94979-6,O94979-8,O94979-9";"SC31A_HUMAN";"Protein transport protein Sec31A";"SEC31A";5;7;1,46230872376963e-05;2;5;2;5;8,29651512573628e-06;2,10556553998291e-05;"intracellular membrane-bounded organelle, ER to Golgi transport vesicle membrane, COPII vesicle coat, vesicle coat, perinuclear region of cytoplasm, ER to Golgi transport vesicle, endoplasmic reticulum membrane, endoplasmic reticulum, Golgi membrane, cytoplasm, cytosol";0,000308030803080308
"170";170;"O95071";"O95071";"UBR5_HUMAN";"E3 ubiquitin-protein ligase UBR5";"UBR5";1;2;1,27475287102461e-05;1;1;1;1;1,2656705818826e-05;1,28485385576663e-05;"membrane, cytoplasm, nucleus";8,8008800880088e-05
"172";172;"O95202";"O95202-1";"LETM1_HUMAN";"LETM1 and EF-hand domain-containing protein 1, mitochondrial";"LETM1";5;9;0,000217268603342226;4;4;5;4;0,000239689577719174;0,000194657967106404;"mitochondrion, mitochondrial inner membrane, integral component of membrane";0,000396039603960396
"175";175;"O95292";"O95292-1,O95292-2,Q9P0L0-1,Q9P0L0-2";"VAPA_HUMAN, VAPB_HUMAN";"Vesicle-associated membrane protein-associated protein A, Vesicle-associated membrane protein-associated protein B/C";"VAPA, VAPB";1;1;1,81302504369811e-05;1;NA;1;NA;3,60021540517214e-05;NA;"Golgi apparatus, endoplasmic reticulum membrane, integral component of membrane, endoplasmic reticulum";4,4004400440044e-05
"180";180;"O95373";"O95373";"IPO7_HUMAN";"Importin-7";"IPO7";7;12;0,000206244698612595;5;6;5;7;0,000170646048106425;0,000242525448902078;"nuclear pore, cytoplasm, membrane";0,000528052805280528
"193";193;"O95831";"O95831-1,O95831-3";"AIFM1_HUMAN";"Apoptosis-inducing factor 1, mitochondrial";"AIFM1";16;37;0,000538406327821867;13;14;18;19;0,000520122473543304;0,000557339420094008;"perinuclear region of cytoplasm, mitochondrion, nucleus, mitochondrial inner membrane, mitochondrial intermembrane space, cytosol";0,00162816281628163
"226";226;"P04843";"P04843";"RPN1_HUMAN";"Dolichyl-diphosphooligosaccharide--protein glycosyltransferase subunit 1";"RPN1";19;35;0,00102867516482641;17;17;18;17;0,00105052743420773;0,00100720265270089;"endoplasmic reticulum membrane, membrane, rough endoplasmic reticulum, oligosaccharyltransferase complex, melanosome, integral component of membrane";0,00154015401540154
"227";227;"P04844";"P04844-1,P04844-2";"RPN2_HUMAN";"Dolichyl-diphosphooligosaccharide--protein glycosyltransferase subunit 2";"RPN2";9;14;0,000197909928700358;6;8;6;8;0,000168428460793473;0,000227975020113522;"endoplasmic reticulum, oligosaccharyltransferase complex, rough endoplasmic reticulum, autophagic vacuole membrane, endoplasmic reticulum membrane, integral component of membrane, membrane, nucleus";0,000616061606160616
"249";249;"P06748";"P06748-1,P06748-2";"NPM_HUMAN";"Nucleophosmin";"NPM1";12;37;0,00112259550664899;10;11;17;20;0,00102422454587959;0,00122323331370436;"nucleus, cytoplasm, membrane, ribonucleoprotein complex, spindle pole centrosome, cytosol, centrosome, nucleolus, nucleoplasm";0,00162816281628163
"264";264;"P07814";"P07814";"SYEP_HUMAN";"Bifunctional glutamate/proline--tRNA ligase";"EPRS";38;76;0,000896727942248146;35;33;39;37;0,000913768957598454;0,000880048411803968;"cytosol, cytoplasm, GAIT complex, membrane, ribonucleoprotein complex";0,00334433443344334
"276";276;"P08574";"P08574";"CY1_HUMAN";"Cytochrome c1, heme protein, mitochondrial";"CYC1";6;16;0,000878285116553326;6;5;8;8;0,000872027559062004;0,000885244539640814;"mitochondrion, integral component of membrane, mitochondrial inner membrane, respiratory chain, nucleus, membrane";0,000704070407040704
"286";286;"P09110";"P09110";"THIK_HUMAN";"3-ketoacyl-CoA thiolase, peroxisomal";"ACAA1";2;2;8,41517284433464e-05;NA;2;NA;2;NA;0,000169637072749566;"membrane, peroxisomal matrix, intracellular membrane-bounded organelle, peroxisome";8,8008800880088e-05
"297";297;"P09874";"P09874";"PARP1_HUMAN";"Poly [ADP-ribose] polymerase 1";"PARP1";10;18;0,000316689344911055;7;10;7;11;0,000244559010954889;0,000390131808335295;"nucleoplasm, membrane, nucleus, nuclear envelope, transcription factor complex, nucleolus";0,000792079207920792
"313";313;"P11216";"P11216";"PYGB_HUMAN";"Glycogen phosphorylase, brain form";"PYGB";3;5;0,000119040256427865;2;3;2;3;9,24525066324633e-05;0,000147179780556385;"membrane, cytoplasm";0,00022002200220022
"320";320;"P11940";"P11940-1,P11940-2";"PABP1_HUMAN";"Polyadenylate-binding protein 1";"PABPC1";14;28;0,000577841868644312;12;13;14;14;0,000601247960062433;0,000556032627345801;"cytoplasm, membrane, nucleus, cytoplasmic stress granule, cytosol, cytoplasmic ribonucleoprotein granule, ribonucleoprotein complex, catalytic step 2 spliceosome";0,00123212321232123
"322";322;"P12074";"P12074";"CX6A1_HUMAN";"Cytochrome c oxidase subunit 6A1, mitochondrial";"COX6A1";1;1;0,000163671251651279;NA;1;NA;1;NA;0,000329936324980808;"mitochondrial respiratory chain complex IV, mitochondrial inner membrane";4,4004400440044e-05
"324";324;"P12236";"P12236";"ADT3_HUMAN";"ADP/ATP translocase 3";"SLC25A6";3;5;0,000611677722650644;3;1;4;1;0,000990663299409784;0,000241362814918846;"nucleus, integral component of membrane, mitochondrial inner membrane, mitochondrion, mitochondrial inner membrane presequence translocase complex";0,00022002200220022
"326";326;"P12270";"P12270";"TPR_HUMAN";"Nucleoprotein TPR";"TPR";9;11;8,30477489335098e-05;8;3;8;3;0,000119936079854063;4,56577140367009e-05;"cytoplasmic dynein complex, kinetochore, nuclear periphery, nuclear pore, nucleoplasm, mitotic spindle, nucleus, extrinsic component of membrane, cytoplasm, nuclear envelope, nuclear inclusion body, nuclear pore nuclear basket, nuclear membrane";0,000484048404840484
"330";330;"P12956";"P12956";"XRCC6_HUMAN";"X-ray repair cross-complementing protein 6";"XRCC6";20;45;0,00137682729426848;16;20;21;24;0,00127976129870553;0,00147631606826388;"nonhomologous end joining complex, transcription factor complex, nucleus, nucleoplasm, Ku70:Ku80 complex, membrane, nucleolus, cytosol, nuclear telomere cap complex";0,00198019801980198
"331";331;"P13010";"P13010";"XRCC5_HUMAN";"X-ray repair cross-complementing protein 5";"XRCC5";24;59;0,00146190252690191;23;22;30;29;0,00149872531303623;0,00142476601538843;"nucleoplasm, nonhomologous end joining complex, cytosol, nucleus, nuclear chromosome, telomeric region, Ku70:Ku80 complex, nuclear telomere cap complex, membrane";0,0025962596259626
"340";340;"P13674";"P13674-1,P13674-2,P13674-3";"P4HA1_HUMAN";"Prolyl 4-hydroxylase subunit alpha-1";"P4HA1";3;5;5,56809189450357e-05;2;3;2;3;4,42273652770211e-05;6,73465532264196e-05;"endoplasmic reticulum lumen, intracellular membrane-bounded organelle, mitochondrion, membrane, endoplasmic reticulum";0,00022002200220022
"350";350;"P14317";"P14317";"HCLS1_HUMAN";"Hematopoietic lineage cell-specific protein";"HCLS1";10;21;0,000770871388950161;9;10;10;11;0,00072893250178794;0,000813978711218084;"membrane, cytoplasm, nucleus, transcription factor complex, mitochondrion";0,000924092409240924
"372";372;"P16219";"P16219";"ACADS_HUMAN";"Short-chain specific acyl-CoA dehydrogenase, mitochondrial";"ACADS";1;2;8,66027496601429e-05;1;1;1;1;8,59857271526551e-05;8,72889791818157e-05;"mitochondrial membrane, mitochondrion, nucleus, mitochondrial matrix";8,8008800880088e-05
"384";384;"P17812";"P17812";"PYRG1_HUMAN";"CTP synthase 1";"CTPS1";7;9;0,000419865476663342;4;5;4;5;0,000383633105509511;0,000456384002828783;"membrane, cytosol";0,000396039603960396
"387";387;"P17980";"P17980";"PRS6A_HUMAN";"26S protease regulatory subunit 6A";"PSMC3";12;26;0,0010565930004094;10;10;12;14;0,000968367733582521;0,00114688572191506;"membrane, proteasome accessory complex, cytosol, nucleus, nucleoplasm, perinuclear region of cytoplasm, cytoplasmic mRNA processing body, proteasome complex";0,00114411441144114
"395";395;"P18858";"P18858";"DNLI1_HUMAN";"DNA ligase 1";"LIG1";2;3;5,8237757660466e-05;1;2;1;2;3,85485523252382e-05;7,82656353055671e-05;"Golgi apparatus, chromosome, mitochondrion, nucleoplasm, nucleus, intracellular membrane-bounded organelle";0,000132013201320132
"397";397;"P19367";"P19367-1,P19367-2,P19367-3,P19367-4";"HXK1_HUMAN";"Hexokinase-1";"HK1";2;2;1,16729551341261e-05;NA;2;NA;2;NA;2,61454448730702e-05;"cytosol, mitochondrion, membrane raft, mitochondrial outer membrane";8,8008800880088e-05
"399";399;"P19404";"P19404";"NDUV2_HUMAN";"NADH dehydrogenase [ubiquinone] flavoprotein 2, mitochondrial";"NDUFV2";2;3;0,00021494176421674;1;2;1;2;0,000142273572638128;0,000288859915043438;"mitochondrion, mitochondrial inner membrane, mitochondrial respiratory chain complex I";0,000132013201320132
"400";400;"P19525";"P19525";"E2AK2_HUMAN";"Interferon-induced, double-stranded RNA-activated protein kinase";"EIF2AK2";2;3;9,71333925407773e-05;2;1;2;1;0,000128588455850795;6,5268710386403e-05;"cytoplasm, nucleus, membrane, perinuclear region of cytoplasm, cytosol";0,000132013201320132
"407";407;"P20700";"P20700";"LMNB1_HUMAN";"Lamin-B1";"LMNB1";2;3;9,13319100511404e-05;2;1;2;1;0,000120908257975747;6,13704085715155e-05;"lamin filament, nucleoplasm, membrane, nuclear inner membrane, nuclear envelope, nuclear membrane";0,000132013201320132
"408";408;"P20810";"P20810-5,P20810-6,P20810-7";"ICAL_HUMAN";"Calpastatin";"CAST";4;5;4,19966253060015e-05;2;3;2;3;3,33579280479227e-05;5,07952816707741e-05;"cytoplasm, cytosol, membrane";0,00022002200220022
"416";416;"P22059";"P22059";"OSBP1_HUMAN";"Oxysterol-binding protein 1";"OSBP";5;7;0,000154747416369177;5;2;5;2;0,000219492686411982;8,91277804780869e-05;"cytoplasm, Golgi membrane, nucleus, nucleolus, cell junction, Golgi apparatus";0,000308030803080308
"424";424;"P22570";"P22570-1,P22570-2";"ADRO_HUMAN";"NADPH:adrenodoxin oxidoreductase, mitochondrial";"FDXR";1;2;3,63343511812412e-05;1;1;1;1;3,6075478194393e-05;3,66222601047944e-05;"mitochondrial matrix, mitochondrial inner membrane, mitochondrion";8,8008800880088e-05
"425";425;"P22626";"P22626-1";"ROA2_HUMAN";"Heterogeneous nuclear ribonucleoproteins A2/B1";"HNRNPA2B1";15;59;0,0032379017384085;15;15;27;32;0,00291788149481612;0,00356766466881808;"catalytic step 2 spliceosome, spliceosomal complex, nucleus, cytoplasm, nucleoplasm, ribonucleoprotein complex, membrane";0,0025962596259626
"427";427;"P22830";"P22830-1,P22830-2";"HEMH_HUMAN";"Ferrochelatase, mitochondrial";"FECH";1;2;4,21753343498568e-05;1;1;1;1;4,18748458473923e-05;4,25095265046195e-05;"mitochondrial matrix, mitochondrial inner membrane";8,8008800880088e-05
"431";431;"P23368";"P23368-1,P23368-2";"MAOM_HUMAN";"NAD-dependent malic enzyme, mitochondrial";"ME2";4;7;0,000106918805659183;3;4;3;4;9,09917455142823e-05;0,000123161162407219;"mitochondrial matrix, intracellular membrane-bounded organelle, mitochondrion";0,000308030803080308
"438";438;"P23919";"P23919";"KTHY_HUMAN";"Thymidylate kinase";"DTYMK";3;5;0,000420758642216732;2;3;2;3;0,000334208675348056;0,000508911218248699;"mitochondrial intermembrane space, mitochondrial matrix, cytosol";0,00022002200220022
"445";445;"P25205";"P25205";"MCM3_HUMAN";"DNA replication licensing factor MCM3";"MCM3";22;46;0,00101565303933108;22;19;24;22;0,00105226097782853;0,000979192212009873;"nucleoplasm, centrosome, alpha DNA polymerase:primase complex, perinuclear region of cytoplasm, intracellular membrane-bounded organelle, nucleus, membrane, MCM complex";0,00202420242024202
"446";446;"P25398";"P25398";"RS12_HUMAN";"40S ribosomal protein S12";"RPS12";6;19;0,0025679027437106;6;6;10;9;0,00268379693840105;0,00245202677883464;"cytosolic small ribosomal subunit, cytosol, membrane";0,000836083608360836
"455";455;"P26196";"P26196";"DDX6_HUMAN";"Probable ATP-dependent RNA helicase DDX6";"DDX6";7;19;0,000701787085237679;7;7;10;9;0,000733460032854946;0,000670119119681517;"cytoplasmic stress granule, membrane, RISC complex, intracellular membrane-bounded organelle, cytoplasmic mRNA processing body, cytosol, cytoplasm";0,000836083608360836
"458";458;"P26373";"P26373";"RL13_HUMAN";"60S ribosomal protein L13";"RPL13";11;21;0,00177556158781885;10;11;10;11;0,00167896301359687;0,00187485143910895;"membrane, nucleolus, cytoplasm, cytosolic ribosome, nucleus, cytosolic large ribosomal subunit, cytosol";0,000924092409240924
"468";468;"P27635";"P27635";"RL10_HUMAN";"60S ribosomal protein L10";"RPL10";9;16;0,00133384421906463;8;7;9;7;0,00148988353402825;0,0011763617568241;"cytosolic large ribosomal subunit, membrane, cytosol, endoplasmic reticulum";0,000704070407040704
"482";482;"P28331";"P28331-1,P28331-2,P28331-3,P28331-4";"NDUS1_HUMAN";"NADH-ubiquinone oxidoreductase 75 kDa subunit, mitochondrial";"NDUFS1";9;13;7,97531511657024e-05;5;8;5;8;6,09114848467914e-05;9,89355142308338e-05;"mitochondrial respiratory chain complex I, mitochondrial inner membrane, mitochondrial intermembrane space";0,000572057205720572
"483";483;"P28340";"P28340";"DPOD1_HUMAN";"DNA polymerase delta catalytic subunit";"POLD1";1;1;1,62938530630696e-05;0;1;0;1;NA;3,28362773139975e-05;"delta DNA polymerase complex, cytoplasm, nucleotide-excision repair complex, aggresome, membrane, nucleus, nucleoplasm";4,4004400440044e-05
"491";491;"P29590";"P29590-1,P29590-2,P29590-3,P29590-4,P29590-5,P29590-8,P29590-9";"PML_HUMAN";"Protein PML";"PML";5;8;2,31165097894259e-05;5;3;5;3;2,86897631899044e-05;1,74747616243479e-05;"nuclear matrix, nuclear membrane, early endosome membrane, extrinsic component of endoplasmic reticulum membrane, PML body, nucleus, nucleolus, cytoplasm, nucleoplasm, cytosol";0,000352035203520352
"502";502;"P30049";"P30049";"ATPD_HUMAN";"ATP synthase subunit delta, mitochondrial";"ATP5D";3;5;0,000530957334225876;3;2;3;2;0,000632609278337391;0,000428131659796525;"mitochondrial proton-transporting ATP synthase complex, catalytic core F(1), mitochondrial matrix, mitochondrion, mitochondrial inner membrane, mitochondrial proton-transporting ATP synthase complex";0,00022002200220022
"508";508;"P30153";"P30153";"2AAA_HUMAN";"Serine/threonine-protein phosphatase 2A 65 kDa regulatory subunit A alpha isoform";"PPP2R1A";23;57;0,00172646771903124;22;22;28;29;0,00168409397017492;0,001770676949515;"chromosome, centromeric region, nucleus, mitochondrion, microtubule cytoskeleton, cytosol, protein phosphatase type 2A complex, membrane";0,00250825082508251
"509";509;"P30405";"P30405";"PPIF_HUMAN";"Peptidyl-prolyl cis-trans isomerase F, mitochondrial";"PPIF";3;4;0,000492077385217364;2;2;2;2;0,000522429426910716;0,000473219921552874;"mitochondrial inner membrane, membrane, mitochondrial matrix";0,000176017601760176
"515";515;"P30837";"P30837";"AL1B1_HUMAN";"Aldehyde dehydrogenase X, mitochondrial";"ALDH1B1";3;3;0,000103521275222376;1;2;1;2;6,85224750230056e-05;0,000139122086742391;"mitochondrion, intracellular membrane-bounded organelle, nucleus, mitochondrial matrix";0,000132013201320132
