"";"X";"protein.acs";"protein.g";"ID";"Description";"Gene";"global.peptide.count";"global.spectra.count";"global.dNSAF";"peptide.count.P5836.1.id.csv";"peptide.count.P5836.2.id.csv";"spectra.count.P5836.1.id.csv";"spectra.count.P5836.2.id.csv";"dNSAF.P5836.1.id.csv";"dNSAF.P5836.2.id.csv";"Go.Cc";"norm.sc"
"266";266;"P07900";"P07900-1,P07900-2";"HS90A_HUMAN";"Heat shock protein HSP 90-alpha";"HSP90AA1";27;92;0,00149172230505904;27;26;47;45;0,00153484967803369;0,00145013963155251;"nucleus, cytosol, cytoplasm, endocytic vesicle lumen, extracellular vesicular exosome, mitochondrion, extracellular region, plasma membrane, melanosome, membrane";0,00404840484048405
"268";268;"P07948";"P07948-1,P07948-2";"LYN_HUMAN";"Tyrosine-protein kinase Lyn";"LYN";2;3;5,77678086497396e-05;1;2;1;2;3,80554018999837e-05;7,80448338170748e-05;"mitochondrial crista, extracellular vesicular exosome, membrane raft, plasma membrane, cytoplasm, Golgi apparatus, cytosol, perinuclear region of cytoplasm, postsynaptic density, nucleus, mast cell granule, integrin alpha2-beta1 complex, mitochondrial intermembrane space";0,000132013201320132
"272";272;"P08195";"P08195-1,P08195-2,P08195-3,P08195-4";"4F2_HUMAN";"4F2 cell-surface antigen heavy chain";"SLC3A2";5;6;4,24765867380701e-05;3;3;3;3;4,21739518891594e-05;4,28131659796525e-05;"integral component of membrane, apical plasma membrane, melanosome, extracellular vesicular exosome, plasma membrane, cytoplasm, cell junction, membrane, nucleus";0,000264026402640264
"273";273;"P08238";"P08238";"HS90B_HUMAN";"Heat shock protein HSP 90-beta";"HSP90AB1";25;85;0,00286850501652753;22;23;41;44;0,00278765905642566;0,0029501612152182;"melanosome, cytosol, mitochondrion, cell surface, membrane, cytoplasm, basolateral plasma membrane, brush border membrane, apical plasma membrane, inclusion body, extracellular vesicular exosome";0,00374037403740374
"277";277;"P08575";"P08575-1,P08575-2";"PTPRC_HUMAN";"Receptor-type tyrosine-protein phosphatase C";"PTPRC";8;15;0,00010260831919089;7;7;7;8;9,5085443676479e-05;0,000110316133199105;"focal adhesion, extracellular vesicular exosome, membrane, plasma membrane, integral component of plasma membrane, external side of plasma membrane, membrane raft";0,00066006600660066
"282";282;"P08758";"P08758";"ANXA5_HUMAN";"Annexin A5";"ANXA5";13;36;0,00221340957429426;13;13;18;18;0,00218817733273712;0,00224177623705299;"membrane, endothelial microparticle, cytoplasm, external side of plasma membrane, extracellular vesicular exosome, intracellular";0,00158415841584158
"283";283;"P08865";"P08865";"RSSA_HUMAN";"40S ribosomal protein SA";"RPSA";9;24;0,00145140337057541;9;9;12;12;0,00144106249167026;0,00146290411211829;"90S preribosome, nucleus, membrane, plasma membrane, cytoplasm, extracellular vesicular exosome, cytosol, cytosolic small ribosomal subunit";0,00105610561056106
"285";285;"P09104";"P09104";"ENOG_HUMAN";"Gamma-enolase";"ENO2";1;1;5,62508279383611e-05;1;0;1;0;0,000112774149788499;0;"extracellular vesicular exosome, plasma membrane, extracellular space, photoreceptor inner segment, phosphopyruvate hydratase complex, cytosol, perikaryon";4,4004400440044e-05
"288";288;"P09211";"P09211";"GSTP1_HUMAN";"Glutathione S-transferase P";"GSTP1";8;21;0,00178401664299894;8;8;11;10;0,00185565388312301;0,0017125266391861;"nucleus, mitochondrion, intracellular, vesicle, cytoplasm, plasma membrane, TRAF2-GSTP1 complex, cytosol, extracellular space, extracellular vesicular exosome";0,000924092409240924
"290";290;"P09382";"P09382";"LEG1_HUMAN";"Galectin-1";"LGALS1";5;12;0,00158579257155462;4;5;5;7;0,00131207850321829;0,00186475122933597;"cell surface, extracellular space, cytoplasm, proteinaceous extracellular matrix, intracellular, nucleus, extracellular vesicular exosome";0,000528052805280528
"292";292;"P09429";"P09429";"HMGB1_HUMAN";"High mobility group protein B1";"HMGB1";10;28;0,00253849741105448;10;8;15;13;0,0026546704599998;0,00241612285528581;"nucleoplasm, extracellular region, cell surface, condensed chromosome, extracellular space, nucleus";0,00123212321232123
"293";293;"P09525";"P09525";"ANXA4_HUMAN";"Annexin A4";"ANXA4";1;1;6,16763378417069e-05;1;0;1;0;0,000121946490156022;NA;"nucleus, nuclear membrane, plasma membrane, perinuclear region of cytoplasm, cell surface, vesicle membrane, extracellular vesicular exosome, cytoplasm";4,4004400440044e-05
"306";306;"P10768";"P10768";"ESTD_HUMAN";"S-formylglutathione hydrolase";"ESD";10;26;0,00164483803964442;10;10;14;12;0,00175874352559048;0,0015303429541663;"extracellular vesicular exosome, Golgi apparatus, nucleus, cytoplasm, plasma membrane, cytoplasmic membrane-bounded vesicle";0,00114411441144114
"307";307;"P10809";"P10809";"CH60_HUMAN";"60 kDa heat shock protein, mitochondrial";"HSPD1";35;182;0,00566651010516244;34;34;92;90;0,00568796335426569;0,00564864807689656;"cytoplasm, early endosome, extracellular vesicular exosome, mitochondrial matrix, plasma membrane, mitochondrial inner membrane, coated vesicle, secretory granule, protein complex, mitochondrion, lipopolysaccharide receptor complex, coated pit, extracellular space, cytosol, cell surface, membrane";0,00800880088008801
"308";308;"P11021";"P11021";"GRP78_HUMAN";"78 kDa glucose-regulated protein";"HSPA5";27;61;0,00175921430448576;25;24;32;29;0,00182018258413812;0,0016976603803769;"endoplasmic reticulum, midbody, nucleus, endoplasmic reticulum lumen, endoplasmic reticulum-Golgi intermediate compartment, cell surface, membrane, extracellular vesicular exosome, integral component of endoplasmic reticulum membrane, endoplasmic reticulum chaperone complex, endoplasmic reticulum membrane, melanosome";0,00268426842684268
"309";309;"P11142";"P11142-1";"HSP7C_HUMAN";"Heat shock cognate 71 kDa protein";"HSPA8";26;91;0,00285592580284549;24;24;45;46;0,00280671564861127;0,00290990069766367;"blood microparticle, Prp19 complex, membrane, cytosol, melanosome, spliceosomal complex, intracellular, nucleolus, nucleus, ribonucleoprotein complex, plasma membrane, extracellular space, extracellular vesicular exosome, clathrin-sculpted gamma-aminobutyric acid transport vesicle membrane";0,004004400440044
"310";310;"P11171";"P11171-1,P11171-2,P11171-3,P11171-4,P11171-5,P11171-6,P11171-7";"41_HUMAN";"Protein 4.1";"EPB41";1;1;5,89952593584307e-06;1;NA;1;NA;1,17149866358776e-05;NA;"nucleus, spectrin-associated cytoskeleton, spectrin, protein complex, plasma membrane, extrinsic component of membrane, cortical cytoskeleton";4,4004400440044e-05
"316";316;"P11413";"P11413-1,P11413-2,P11413-3";"G6PD_HUMAN";"Glucose-6-phosphate 1-dehydrogenase";"G6PD";15;32;0,00036950506521661;11;14;14;18;0,000321013381369912;0,000418987100072716;"nucleus, membrane, cytoplasmic side of plasma membrane, cytosol, cytoplasm, extracellular vesicular exosome";0,00140814081408141
"328";328;"P12814";"P12814-1,P12814-2,P12814-3";"ACTN1_HUMAN";"Alpha-actinin-1";"ACTN1";18;36;0,00032000298529129;13;15;19;17;0,000331284395130639;0,000308736319935683;"dendritic spine, cytoplasm, nucleus, plasma membrane, fascia adherens, focal adhesion, extracellular space, pseudopodium, extracellular vesicular exosome, cytosol, cytoskeleton, cell projection, extracellular region, platelet alpha granule lumen, Z disc, ruffle";0,00158415841584158
"332";332;"P13164";"P13164,Q01628,Q01629";"IFM1_HUMAN, IFM2_HUMAN, IFM3_HUMAN";"Interferon-induced transmembrane protein 1, Interferon-induced transmembrane protein 2, Interferon-induced transmembrane protein 3";"IFITM1, IFITM2, IFITM3";1;1;4,57440164871524e-05;NA;1;NA;1;NA;9,22129728792515e-05;"plasma membrane, membrane, integral component of membrane";4,4004400440044e-05
"333";333;"P13473";"P13473-1,P13473-2,P13473-3";"LAMP2_HUMAN";"Lysosome-associated membrane glycoprotein 2";"LAMP2";3;6;8,70252020975094e-05;3;3;3;3;8,64051697241315e-05;8,77147790802636e-05;"extracellular vesicular exosome, late endosome, integral component of membrane, phagocytic vesicle membrane, plasma membrane, membrane, late endosome membrane, platelet dense granule membrane, lysosomal membrane, lysosome";0,000264026402640264
"335";335;"P13612";"P13612";"ITA4_HUMAN";"Integrin alpha-4";"ITGA4";1;1;1,7286982974796e-05;NA;1;NA;1;NA;3,48479257973915e-05;"integrin complex, plasma membrane, extracellular vesicular exosome, external side of plasma membrane, cell surface, membrane";4,4004400440044e-05
"336";336;"P13637";"P13637";"AT1A3_HUMAN";"Sodium/potassium-transporting ATPase subunit alpha-3";"ATP1A3";1;1;3,08196359846807e-05;1;0;1;0;6,99429804282209e-05;0;"dendritic spine head, integral component of membrane, axon, endoplasmic reticulum, plasma membrane, nucleus, myelin sheath, dendritic spine neck, Golgi apparatus, sodium:potassium-exchanging ATPase complex, synapse";4,4004400440044e-05
"339";339;"P13667";"P13667";"PDIA4_HUMAN";"Protein disulfide-isomerase A4";"PDIA4";19;36;0,000995730219348247;18;16;19;17;0,00104356011186199;0,00094786358168905;"endoplasmic reticulum, melanosome, cell surface, endoplasmic reticulum lumen";0,00158415841584158
"342";342;"P13796";"P13796";"PLSL_HUMAN";"Plastin-2";"LCP1";30;87;0,00284527329201211;29;28;45;42;0,00291008916145635;0,00278141591727459;"extracellular space, ruffle membrane, actin cytoskeleton, focal adhesion, filopodium, actin filament, actin filament bundle, cytoplasm, cytosol, plasma membrane, extracellular vesicular exosome, phagocytic cup, ruffle";0,00382838283828383
"346";346;"P13861";"P13861";"KAP2_HUMAN";"cAMP-dependent protein kinase type II-alpha regulatory subunit";"PRKAR2A";1;1;4,41588277970035e-05;NA;1;NA;1;NA;8,90174738190794e-05;"membrane, AMP-activated protein kinase complex, cytoplasm, centrosome, cytosol, extracellular vesicular exosome, plasma membrane, cAMP-dependent protein kinase complex";4,4004400440044e-05
"348";348;"P14174";"P14174";"MIF_HUMAN";"Macrophage migration inhibitory factor";"MIF";2;6;0,000930791291999449;2;2;4;2;0,00123221285519631;0,000625444511702749;"extracellular vesicular exosome, extracellular space, cell surface, vesicle, cytoplasm, extracellular region";0,000264026402640264
"353";353;"P14550";"P14550";"AK1A1_HUMAN";"Alcohol dehydrogenase [NADP(+)]";"AKR1A1";10;19;0,00109785639569166;9;9;10;9;0,00114740468297632;0,00104831590220623;"apical plasma membrane, cytosol, extracellular space, extracellular vesicular exosome";0,000836083608360836
"354";354;"P14618";"P14618-1";"KPYM_HUMAN";"Pyruvate kinase PKM";"PKM";33;149;0,00500599773647538;31;33;73;76;0,00487025749499671;0,00514725520930511;"plasma membrane, cytoplasm, extracellular vesicular exosome, vesicle, cytosol, mitochondrion, nucleus, cilium";0,00655665566556656
"355";355;"P14625";"P14625";"ENPL_HUMAN";"Endoplasmin";"HSP90B1";30;69;0,00159269167074027;29;29;34;35;0,00155998454370183;0,00162703123640377;"cytosol, plasma membrane, endoplasmic reticulum lumen, nucleus, endoplasmic reticulum membrane, extracellular vesicular exosome, perinuclear region of cytoplasm, midbody, endocytic vesicle lumen, endoplasmic reticulum, membrane, extracellular region, melanosome";0,00303630363036304
"357";357;"P14735";"P14735-1";"IDE_HUMAN";"Insulin-degrading enzyme";"IDE";3;5;8,75376174189864e-05;2;3;2;3;6,95311473736877e-05;0,000105877505661162;"peroxisome, cytosol, cytoplasm, cell surface, mitochondrion, nucleus, peroxisomal matrix, extracellular space, plasma membrane, cytosolic proteasome complex";0,00022002200220022
"361";361;"P15153";"P15153";"RAC2_HUMAN";"Ras-related C3 botulinum toxin substrate 2";"RAC2";2;4;0,000481401316364794;2;2;2;2;0,000476373956566187;0,000486999763018547;"nuclear envelope, extracellular vesicular exosome, plasma membrane, cytosol";0,000176017601760176
"363";363;"P15311";"P15311";"EZRI_HUMAN";"Ezrin";"EZR";10;22;0,00100160661356084;9;7;13;9;0,00109217496267063;0,000917679390670943;"microspike, extracellular space, apical plasma membrane, vesicle, Schwann cell microvillus, apical part of cell, uropod, extrinsic component of membrane, cytosol, microvillus, T-tubule, cell body, plasma membrane, filopodium, basolateral plasma membrane, astrocyte projection, actin filament, ruffle, cortical cytoskeleton, actin cytoskeleton, microvillus membrane, membrane, nucleolus, ruffle membrane, cell tip, membrane raft, extracellular vesicular exosome";0,000968096809680968
"365";365;"P15498";"P15498";"VAV_HUMAN";"Proto-oncogene vav";"VAV1";3;3;6,3337868982211e-05;NA;3;NA;3;NA;0,000127679500909733;"plasma membrane, cytosol";0,000132013201320132
"369";369;"P16070";"P16070-1,P16070-10,P16070-11,P16070-12,P16070-13,P16070-14,P16070-16,P16070-17,P16070-18,P16070-3,P16070-4,P16070-5,P16070-6,P16070-7,P16070-8";"CD44_HUMAN";"CD44 antigen";"CD44";1;1;1,60289006558755e-06;NA;1;NA;1;NA;3,23118233808698e-06;"external side of plasma membrane, extracellular vesicular exosome, basolateral plasma membrane, Golgi apparatus, cell surface, integral component of plasma membrane, cytoplasm, plasma membrane";4,4004400440044e-05
