"";"X";"protein.acs";"protein.g";"ID";"Description";"Gene";"global.peptide.count";"global.spectra.count";"global.dNSAF";"peptide.count.P5835.1.id.csv";"peptide.count.P5835.2.id.csv";"spectra.count.P5835.1.id.csv";"spectra.count.P5835.2.id.csv";"dNSAF.P5835.1.id.csv";"dNSAF.P5835.2.id.csv";"Go.Cc";"norm.sc"
"22";22;"O00410";"O00410-1,O00410-3";"IPO5_HUMAN";"Importin-5";"IPO5";22;52;0,000477631052802184;21;20;24;28;0,000442509281579934;0,000512960682298127;"cytoplasm, membrane, Golgi apparatus, nuclear membrane, intracellular membrane-bounded organelle, nucleus, nuclear pore";0,00262228946041351
"23";23;"O00461";"O00461";"GOLI4_HUMAN";"Golgi integral membrane protein 4";"GOLIM4";2;4;0,000115818139903624;2;2;2;2;0,000116243458307756;0,000115500383514172;"endosome membrane, nucleus, cis-Golgi network, membrane, Golgi cisterna membrane, integral component of membrane, Golgi apparatus, endocytic vesicle, Golgi lumen";0,000201714573877963
"30";30;"O00767";"O00767";"ACOD_HUMAN";"Acyl-CoA desaturase";"SCD";2;6;0,000336808184009425;2;2;3;3;0,000338045043101105;0,00033588412364567;"membrane, endoplasmic reticulum membrane, endoplasmic reticulum, integral component of membrane";0,000302571860816944
"31";31;"O14521";"O14521";"DHSD_HUMAN";"Succinate dehydrogenase [ubiquinone] cytochrome b small subunit, mitochondrial";"SDHD";2;4;0,000506977518068694;2;2;2;2;0,000508839289196213;0,000505586584439394;"mitochondrial envelope, mitochondrion, integral component of membrane, mitochondrial inner membrane, mitochondrial respiratory chain complex II";0,000201714573877963
"32";32;"O14524";"O14524-1";"T194A_HUMAN";"Transmembrane protein 194A";"TMEM194A";3;3;0,000136164569886693;3;NA;3;NA;0,000273329212777695;NA;"integral component of membrane";0,000151285930408472
"33";33;"O14548";"O14548";"COX7R_HUMAN";"Cytochrome c oxidase subunit 7A-related protein, mitochondrial";"COX7A2L";4;7;0,00123742538949662;3;4;3;4;0,00106454535502892;0,00141032047238357;"mitochondrial inner membrane, mitochondrial respiratory chain";0,000353000504286435
"34";34;"O14561";"O14561";"ACPM_HUMAN";"Acyl carrier protein, mitochondrial";"NDUFAB1";1;2;0,000258363542861931;NA;1;NA;2;NA;0,000515309403370921;"mitochondrial matrix, mitochondrial membrane, mitochondrial inner membrane, mitochondrial respiratory chain complex I";0,000100857286938981
"35";35;"O14569";"O14569";"C56D2_HUMAN";"Cytochrome b561 domain-containing protein 2";"CYB561D2";1;2;0,000181552759848924;1;1;1;1;0,00018221947518513;0,000181054655238432;"integral component of membrane";0,000100857286938981
"38";38;"O14653";"O14653-1,O14653-2";"GOSR2_HUMAN";"Golgi SNAP receptor complex member 2";"GOSR2";4;7;0,000332703996232581;3;4;3;4;0,00028622210017287;0,000379189938329546;"Golgi membrane, membrane, integral component of membrane, Golgi stack";0,000353000504286435
"41";41;"O14681";"O14681";"EI24_HUMAN";"Etoposide-induced protein 2.4 homolog";"EI24";4;10;0,000592716363036194;4;4;5;5;0,000594892992516161;0,000591090197984292;"endoplasmic reticulum membrane, integral component of membrane, membrane, nuclear membrane";0,000504286434694907
"42";42;"O14683";"O14683";"P5I11_HUMAN";"Tumor protein p53-inducible protein 11";"TP53I11";1;1;0,000106626224038257;1;NA;1;NA;0,000214035574026978;NA;"integral component of membrane";5,04286434694907e-05
"47";47;"O14925";"O14925,Q5SRD1";"TI23B_HUMAN, TIM23_HUMAN";"Mitochondrial import inner membrane translocase subunit Tim23, Putative mitochondrial import inner membrane translocase subunit Tim23B";"TIMM23, TIMM23B";2;5;0,000216226999390886;2;2;2;3;0,000173616839017592;0,000258760515855784;"mitochondrion, mitochondrial intermembrane space, integral component of mitochondrial inner membrane, mitochondrial inner membrane presequence translocase complex, mitochondrial inner membrane";0,000252143217347453
"48";48;"O14929";"O14929-1";"HAT1_HUMAN";"Histone acetyltransferase type B catalytic subunit";"HAT1";3;5;0,000240481579274828;3;2;3;2;0,00028963763836109;0,000191857438963875;"intracellular membrane-bounded organelle, cytoplasm, nucleoplasm, nucleus, protein complex, nuclear matrix, nuclear chromatin";0,000252143217347453
"49";49;"O14949";"O14949";"QCR8_HUMAN";"Cytochrome b-c1 complex subunit 8";"UQCRQ";4;6;0,00147456265926078;4;2;4;2;0,00197330358493166;0,000980344718608094;"mitochondrion, mitochondrial inner membrane, respiratory chain";0,000302571860816944
"52";52;"O14976";"O14976";"GAK_HUMAN";"Cyclin-G-associated kinase";"GAK";2;2;3,07434879378041e-05;2;NA;2;NA;6,1712774204575e-05;NA;"perinuclear region of cytoplasm, focal adhesion, membrane, intracellular membrane-bounded organelle, Golgi apparatus";0,000100857286938981
"54";54;"O14980";"O14980";"XPO1_HUMAN";"Exportin-1";"XPO1";42;167;0,0031423375437157;41;39;84;83;0,00317276262675286;0,00311495151953627;"intracellular membrane-bounded organelle, nucleolus, membrane, cytoplasm, nucleus, nucleoplasm, ribonucleoprotein complex, cytosol, nuclear envelope, nuclear membrane, Cajal body, annulate lamellae, kinetochore";0,00842158345940494
"56";56;"O14983";"O14983-1,O14983-2";"AT2A1_HUMAN";"Sarcoplasmic/endoplasmic reticulum calcium ATPase 1";"ATP2A1";0;0;0;0;0;0;0;0;0;"sarcoplasmic reticulum, integral component of membrane, sarcoplasmic reticulum membrane, calcium channel complex, I band, platelet dense tubular network membrane, H zone, endoplasmic reticulum-Golgi intermediate compartment, endoplasmic reticulum membrane, perinuclear region of cytoplasm, membrane";0
"60";60;"O15120";"O15120-1";"PLCB_HUMAN";"1-acyl-sn-glycerol-3-phosphate acyltransferase beta";"AGPAT2";3;5;0,000362452452216378;3;2;3;2;0,000436540181558622;0,000289166427790876;"endoplasmic reticulum, endoplasmic reticulum membrane, integral component of membrane";0,000252143217347453
"62";62;"O15126";"O15126-1";"SCAM1_HUMAN";"Secretory carrier-associated membrane protein 1";"SCAMP1";7;22;0,00131169183299134;7;7;10;12;0,00119682613878991;0,0014270106554887;"recycling endosome membrane, clathrin-coated vesicle, trans-Golgi network, integral component of membrane";0,00110943015632879
"65";65;"O15173";"O15173";"PGRC2_HUMAN";"Membrane-associated progesterone receptor component 2";"PGRMC2";7;13;0,00123354109455201;6;7;6;7;0,00114569903680242;0,00132178017366891;"membrane, integral component of membrane";0,000655572365103379
"66";66;"O15228";"O15228";"GNPAT_HUMAN";"Dihydroxyacetone phosphate acyltransferase";"GNPAT";3;5;0,000148179090759049;3;2;3;2;0,000178467897754848;0,000118218039596858;"peroxisomal matrix, mitochondrion, membrane, peroxisome, peroxisomal membrane";0,000252143217347453
"67";67;"O15258";"O15258";"RER1_HUMAN";"Protein RER1";"RER1";3;6;0,000616908867649916;2;3;2;4;0,000412782892766316;0,000820288438019017;"integral component of Golgi membrane, Golgi apparatus";0,000302571860816944
"68";68;"O15260";"O15260-1";"SURF4_HUMAN";"Surfeit locus protein 4";"SURF4";7;17;0,0012735689882339;5;6;6;11;0,000902291230284734;0,00164362627543587;"endoplasmic reticulum-Golgi intermediate compartment, endoplasmic reticulum membrane, endoplasmic reticulum-Golgi intermediate compartment membrane, Golgi membrane, integral component of membrane";0,000857286938981341
"69";69;"O15269";"O15269-1";"SPTC1_HUMAN";"Serine palmitoyltransferase 1";"SPTLC1";11;22;0,000937318899685144;9;10;10;12;0,000855237283109914;0,00101972431618432;"serine C-palmitoyltransferase complex, integral component of membrane, endoplasmic reticulum membrane, SPOTS complex";0,00110943015632879
"70";70;"O15270";"O15270";"SPTC2_HUMAN";"Serine palmitoyltransferase 2";"SPTLC2";13;22;0,000788882276781269;10;12;10;12;0,000719799350375426;0,000858237725187157;"serine C-palmitoyltransferase complex, mitochondrion, endoplasmic reticulum membrane, integral component of membrane";0,00110943015632879
"71";71;"O15321";"O15321-1,O15321-2";"TM9S1_HUMAN";"Transmembrane 9 superfamily member 1";"TM9SF1";3;5;8,31367835941856e-05;2;2;3;2;0,000100130503690839;6,63269529091284e-05;"lysosomal membrane, cytoplasmic vesicle, integral component of membrane, autophagic vacuole membrane";0,000252143217347453
"79";79;"O15533";"O15533-1,O15533-2,O15533-3,O15533-4";"TPSN_HUMAN";"Tapasin";"TAPBP";3;8;8,99658765322795e-05;3;3;4;4;9,02962577926315e-05;8,971904790833e-05;"endoplasmic reticulum membrane, integral component of membrane, MHC class I peptide loading complex, Golgi membrane, endoplasmic reticulum, integral component of lumenal side of endoplasmic reticulum membrane";0,000403429147755925
"82";82;"O43169";"O43169";"CYB5B_HUMAN";"Cytochrome b5 type B";"CYB5B";6;20;0,00276059675934666;5;5;10;10;0,00277073448569171;0,00275302283992684;"mitochondrial outer membrane, membrane, integral component of membrane";0,00100857286938981
"84";84;"O43181";"O43181";"NDUS4_HUMAN";"NADH dehydrogenase [ubiquinone] iron-sulfur protein 4, mitochondrial";"NDUFS4";5;14;0,00161218850745845;5;5;8;6;0,00184926735959309;0,00137808457587195;"mitochondrial respiratory chain complex I, mitochondrial inner membrane, mitochondrion";0,000706001008572869
"86";86;"O43264";"O43264";"ZW10_HUMAN";"Centromere/kinetochore protein zw10 homolog";"ZW10";17;32;0,000827824650813067;13;16;16;16;0,000830864667339644;0,000825553447248921;"spindle pole, cytosol, kinetochore microtubule, nucleus, kinetochore, cytoplasm, endoplasmic reticulum, endoplasmic reticulum membrane, membrane, condensed chromosome kinetochore";0,0016137165910237
"88";88;"O43292";"O43292-1";"GPAA1_HUMAN";"Glycosylphosphatidylinositol anchor attachment 1 protein";"GPAA1";7;19;0,000616577730308183;7;6;10;9;0,000651412616603847;0,000582523673375824;"GPI-anchor transamidase complex, membrane, endoplasmic reticulum membrane";0,000958144225920323
"91";91;"O43402";"O43402";"EMC8_HUMAN";"ER membrane protein complex subunit 8";"EMC8";5;10;0,000959636016344314;5;4;6;4;0,00115579209974568;0,000765602542151083;"membrane, mitochondrion, nucleus, cytoplasm, ER membrane protein complex";0,000504286434694907
"93";93;"O43521";"O43521-1,O43521-12,O43521-2,O43521-3";"B2L11_HUMAN";"Bcl-2-like protein 11";"BCL2L11";1;2;5,08897887455318e-05;1;1;1;1;5,10766710746199e-05;5,07501685138028e-05;"endomembrane system, BIM-BCL-2 complex, BIM-BCL-xl complex, extrinsic component of membrane, mitochondrial outer membrane, cytosol";0,000100857286938981
"95";95;"O43615";"O43615";"TIM44_HUMAN";"Mitochondrial import inner membrane translocase subunit TIM44";"TIMM44";5;9;0,000401263732497954;5;4;5;4;0,000447485879326316;0,00035570029613214;"mitochondrion, mitochondrial matrix, mitochondrial inner membrane";0,000453857791225416
"96";96;"O43674";"O43674-1";"NDUB5_HUMAN";"NADH dehydrogenase [ubiquinone] 1 beta subcomplex subunit 5, mitochondrial";"NDUFB5";5;15;0,00159939336057386;5;4;8;7;0,00171228459221583;0,00148867160973822;"mitochondrial inner membrane, nucleus, mitochondrion, integral component of membrane, mitochondrial respiratory chain complex I";0,00075642965204236
"98";98;"O43678";"O43678";"NDUA2_HUMAN";"NADH dehydrogenase [ubiquinone] 1 alpha subcomplex subunit 2";"NDUFA2";3;7;0,00142491408487489;3;3;3;4;0,00122584010579088;0,00162400539244169;"mitochondrial respiratory chain complex I, mitochondrial membrane, mitochondrial inner membrane";0,000353000504286435
"101";101;"O43736";"O43736-1,O43736-2";"ITM2A_HUMAN";"Integral membrane protein 2A";"ITM2A";9;22;0,000842874219678846;9;9;11;11;0,000845969502665567;0,000840561726411122;"integral component of membrane";0,00110943015632879
"104";104;"O43772";"O43772";"MCAT_HUMAN";"Mitochondrial carnitine/acylcarnitine carrier protein";"SLC25A20";5;9;0,000602562149797593;5;4;5;4;0,000671972151014933;0,000534141308477499;"mitochondrial inner membrane, mitochondrion, integral component of membrane";0,000453857791225416
"105";105;"O43808";"O43808";"PM34_HUMAN";"Peroxisomal membrane protein PMP34";"SLC25A17";8;14;0,000918999963534946;6;7;6;8;0,000790606973767406;0,00104740412932721;"peroxisomal membrane, peroxisome, membrane, mitochondrion, intracellular membrane-bounded organelle, integral component of peroxisomal membrane";0,000706001008572869
"106";106;"O43819";"O43819";"SCO2_HUMAN";"Protein SCO2 homolog, mitochondrial";"SCO2";3;5;0,000378803690662229;2;3;2;3;0,000304155815722548;0,00045331729469472;"mitochondrial inner membrane, nucleus, mitochondrion, myofibril";0,000252143217347453
"107";107;"O43823";"O43823";"AKAP8_HUMAN";"A-kinase anchor protein 8";"AKAP8";1;1;2,9121902230102e-05;NA;1;NA;1;NA;5,80840078944102e-05;"female pronucleus, condensed chromosome, membrane, mitochondrion, nucleus, Golgi apparatus, nuclear matrix";5,04286434694907e-05
"108";108;"O43826";"O43826-1,O43826-2";"G6PT1_HUMAN";"Glucose-6-phosphate translocase";"SLC37A4";2;5;0,00011743797402815;2;2;3;2;0,000141443089129717;9,36926187947129e-05;"endoplasmic reticulum, membrane, integral component of endoplasmic reticulum membrane, integral component of membrane, endoplasmic reticulum membrane";0,000252143217347453
"112";112;"O43933";"O43933";"PEX1_HUMAN";"Peroxisome biogenesis factor 1";"PEX1";3;5;7,85360730445464e-05;2;2;2;3;6,30595845535447e-05;9,39847236077907e-05;"intracellular membrane-bounded organelle, cytoplasm, peroxisomal membrane, peroxisome, cytosol";0,000252143217347453
"114";114;"O60313";"O60313-1,O60313-2";"OPA1_HUMAN";"Dynamin-like 120 kDa protein, mitochondrial";"OPA1";5;6;6,29761135725956e-05;2;3;2;4;4,21382536365614e-05;8,37377780477746e-05;"mitochondrion, dendrite, mitochondrial intermembrane space, integral component of membrane, mitochondrial outer membrane, membrane, mitochondrial inner membrane, mitochondrial crista";0,000302571860816944
"116";116;"O60427";"O60427";"FADS1_HUMAN";"Fatty acid desaturase 1";"FADS1";4;7;0,000335368292498707;3;4;3;4;0,000289407401764619;0,000381167695238804;"nucleus, integral component of membrane, membrane, endoplasmic reticulum membrane, mitochondrion, intracellular membrane-bounded organelle";0,000353000504286435
"118";118;"O60499";"O60499-1,O60499-2";"STX10_HUMAN";"Syntaxin-10";"STX10";1;1;4,04665790024711e-05;NA;1;NA;1;NA;8,07111113713491e-05;"integral component of membrane, SNARE complex, Golgi membrane";5,04286434694907e-05
"119";119;"O60506";"O60506-1,O60506-2,O60506-3,O60506-4";"HNRPQ_HUMAN";"Heterogeneous nuclear ribonucleoprotein Q";"SYNCRIP";3;7;5,66077425371646e-05;3;3;4;3;6,49321404351508e-05;4,83878011190993e-05;"ribonucleoprotein complex, catalytic step 2 spliceosome, CRD-mediated mRNA stability complex, membrane, histone pre-mRNA 3'end processing complex, nucleoplasm, nucleus, endoplasmic reticulum, GAIT complex";0,000353000504286435
"121";121;"O60725";"O60725";"ICMT_HUMAN";"Protein-S-isoprenylcysteine O-methyltransferase";"ICMT";3;8;0,000567672009668468;3;3;4;4;0,000569756668888717;0,000566114555815941;"endoplasmic reticulum, integral component of membrane, membrane, endoplasmic reticulum membrane";0,000403429147755925
"122";122;"O60762";"O60762";"DPM1_HUMAN";"Dolichol-phosphate mannosyltransferase subunit 1";"DPM1";4;11;0,000852599691444372;3;4;5;6;0,000777936990213441;0,000927556926067658;"dolichol-phosphate-mannose synthase complex, membrane, endoplasmic reticulum membrane, endoplasmic reticulum, nucleus";0,000554715078164397
"123";123;"O60763";"O60763-1,O60763-2";"USO1_HUMAN";"General vesicular transport factor p115";"USO1";2;3;3,14225930507754e-05;1;2;1;2;2,10253240598227e-05;4,17818435165612e-05;"ER to Golgi transport vesicle membrane, cytosol, Golgi stack, endoplasmic reticulum, nucleolus, Golgi apparatus, Golgi membrane, membrane";0,000151285930408472
"125";125;"O60830";"O60830";"TI17B_HUMAN";"Mitochondrial import inner membrane translocase subunit Tim17-B";"TIMM17B";5;10;0,00117164862460643;4;5;5;5;0,00117595126427613;0,00116843411229453;"integral component of mitochondrial inner membrane, mitochondrial inner membrane presequence translocase complex";0,000504286434694907
"129";129;"O75027";"O75027-1,O75027-2";"ABCB7_HUMAN";"ATP-binding cassette sub-family B member 7, mitochondrial";"ABCB7";19;42;0,000562765270223195;17;15;22;20;0,000591728668087883;0,000534496455624094;"integral component of membrane, mitochondrial inner membrane, mitochondrion";0,00211800302571861
"131";131;"O75190";"O75190-1,O75190-2,O75190-3";"DNJB6_HUMAN";"DnaJ homolog subfamily B member 6";"DNAJB6";2;6;0,00012363408799528;2;2;3;3;0,000124088108868402;0,000123294887923104;"perinuclear region of cytoplasm, cytoplasm, membrane, nucleus, cytosol, Z disc";0,000302571860816944
"133";133;"O75251";"O75251";"NDUS7_HUMAN";"NADH dehydrogenase [ubiquinone] iron-sulfur protein 7, mitochondrial";"NDUFS7";4;8;0,00075689601289129;4;3;4;4;0,00075967555851829;0,000754819407754588;"neuronal cell body, mitochondrial respiratory chain complex I, mitochondrial inner membrane, synaptic membrane, neuron projection";0,000403429147755925
"134";134;"O75306";"O75306";"NDUS2_HUMAN";"NADH dehydrogenase [ubiquinone] iron-sulfur protein 2, mitochondrial";"NDUFS2";16;36;0,00156692187549957;16;13;20;16;0,00174741786138656;0,00138899813262831;"nucleus, mitochondrion, mitochondrial inner membrane, mitochondrial respiratory chain complex I";0,00181543116490166
"140";140;"O75396";"O75396";"SC22B_HUMAN";"Vesicle-trafficking protein SEC22b";"SEC22B";10;21;0,0019683696893388;8;10;9;12;0,00169336982055763;0,0022433934956055;"integral component of membrane, melanosome, Golgi apparatus, endoplasmic reticulum-Golgi intermediate compartment membrane, endoplasmic reticulum-Golgi intermediate compartment, endoplasmic reticulum membrane";0,0010590015128593
"141";141;"O75400";"O75400-1,O75400-2,O75400-3";"PR40A_HUMAN";"Pre-mRNA-processing factor 40 homolog A";"PRPF40A";1;1;7,01928120628025e-06;1;NA;1;NA;1,40901161585158e-05;NA;"nuclear speck, nuclear matrix, cytoplasm, nucleus, membrane";5,04286434694907e-05
"142";142;"O75431";"O75431";"MTX2_HUMAN";"Metaxin-2";"MTX2";7;19;0,00145587365217255;7;7;10;9;0,00153812636848285;0,0013754646432182;"mitochondrial outer membrane";0,000958144225920323
"144";144;"O75477";"O75477";"ERLN1_HUMAN";"Erlin-1";"ERLIN1";8;17;0,00123768084477934;8;6;10;7;0,0014289658265963;0,00104551214209938;"endoplasmic reticulum, integral component of membrane, protein complex, endoplasmic reticulum membrane";0,000857286938981341
"145";145;"O75489";"O75489";"NDUS3_HUMAN";"NADH dehydrogenase [ubiquinone] iron-sulfur protein 3, mitochondrial";"NDUFS3";14;34;0,00259537922602212;14;14;16;18;0,00245168021158175;0,00274050909974535;"mitochondrial respiratory chain complex I, nucleus, mitochondrial membrane, mitochondrial inner membrane, mitochondrion";0,00171457387796268
"147";147;"O75533";"O75533";"SF3B1_HUMAN";"Splicing factor 3B subunit 1";"SF3B1";3;3;4,63627829982299e-05;NA;3;NA;3;NA;9,24711659423278e-05;"spliceosomal complex, nuclear speck, nucleus, nucleoplasm, catalytic step 2 spliceosome, intracellular membrane-bounded organelle, U12-type spliceosomal complex";0,000151285930408472
"148";148;"O75694";"O75694-1";"NU155_HUMAN";"Nuclear pore complex protein Nup155";"NUP155";31;69;0,000999649595746162;26;29;31;38;0,000901534455948287;0,00109804246699598;"nuclear envelope, membrane, nuclear pore, nuclear membrane";0,00347957639939486
"150";150;"O75746";"O75746";"CMC1_HUMAN";"Calcium-binding mitochondrial carrier protein Aralar1";"SLC25A12";9;13;0,000515202817034411;5;8;5;8;0,000404868176533333;0,000624035607249369;"mitochondrial inner membrane, integral component of membrane, mitochondrion";0,000655572365103379
"154";154;"O75907";"O75907";"DGAT1_HUMAN";"Diacylglycerol O-acyltransferase 1";"DGAT1";4;8;0,00033036649743001;4;4;4;4;0,000331579700746713;0,0003294601103519;"endoplasmic reticulum membrane, integral component of membrane";0,000403429147755925
"160";160;"O76031";"O76031";"CLPX_HUMAN";"ATP-dependent Clp protease ATP-binding subunit clpX-like, mitochondrial";"CLPX";11;23;0,000732234116736657;9;10;10;13;0,000639063562260647;0,000825471935257684;"mitochondrion, endopeptidase Clp complex, mitochondrial inner membrane, mitochondrial nucleoid, mitochondrial endopeptidase Clp complex, mitochondrial matrix";0,00115985879979829
"165";165;"O94826";"O94826";"TOM70_HUMAN";"Mitochondrial import receptor subunit TOM70";"TOMM70A";5;10;0,000331453229329451;4;5;4;6;0,00026613633875723;0,00039665263285788;"mitochondrial outer membrane translocase complex, membrane, integral component of membrane, mitochondrion";0,000504286434694907
"167";167;"O94874";"O94874-1";"UFL1_HUMAN";"E3 UFM1-protein ligase 1";"UFL1";10;18;0,000456854425917066;10;8;10;8;0,000509480144724168;0,00040497867468949;"endoplasmic reticulum, cytoplasm, nucleus, membrane";0,000907715582450832
"171";171;"O94979";"O94979-1,O94979-2,O94979-3,O94979-4,O94979-6,O94979-8,O94979-9";"SC31A_HUMAN";"Protein transport protein Sec31A";"SEC31A";2;4;9,43904278371457e-06;2;2;2;2;9,47370573562036e-06;9,41314601005429e-06;"intracellular membrane-bounded organelle, ER to Golgi transport vesicle membrane, COPII vesicle coat, vesicle coat, perinuclear region of cytoplasm, ER to Golgi transport vesicle, endoplasmic reticulum membrane, endoplasmic reticulum, Golgi membrane, cytoplasm, cytosol";0,000201714573877963
"172";172;"O95070";"O95070";"YIF1A_HUMAN";"Protein YIF1A";"YIF1A";1;2;0,000137558746370175;1;1;1;1;0,000138063902699996;0,0001371813428769;"Golgi membrane, intracellular membrane-bounded organelle, endoplasmic reticulum-Golgi intermediate compartment, integral component of membrane, endoplasmic reticulum membrane, microtubule organizing center, Golgi apparatus";0,000100857286938981
"173";173;"O95139";"O95139";"NDUB6_HUMAN";"NADH dehydrogenase [ubiquinone] 1 beta subcomplex subunit 6";"NDUFB6";3;15;0,00236160425897234;3;3;7;8;0,00221225831591947;0,00251213334143324;"integral component of membrane, mitochondrial membrane, mitochondrial inner membrane, mitochondrial respiratory chain complex I";0,00075642965204236
"174";174;"O95140";"O95140-1";"MFN2_HUMAN";"Mitofusin-2";"MFN2";4;5;0,000133106712967177;4;1;4;1;0,000213752832185463;5,30966095943617e-05;"cytosol, intrinsic component of mitochondrial outer membrane, mitochondrion, microtubule cytoskeleton, integral component of membrane, mitochondrial outer membrane";0,000252143217347453
"175";175;"O95167";"O95167";"NDUA3_HUMAN";"NADH dehydrogenase [ubiquinone] 1 alpha subcomplex subunit 3";"NDUFA3";3;8;0,00191927203268863;3;3;4;4;0,00192632016624281;0,00191400635537771;"mitochondrial respiratory chain complex I, mitochondrial inner membrane, integral component of membrane, mitochondrion";0,000403429147755925
"177";177;"O95169";"O95169";"NDUB8_HUMAN";"NADH dehydrogenase [ubiquinone] 1 beta subcomplex subunit 8, mitochondrial";"NDUFB8";5;14;0,00151684402583456;5;5;8;6;0,00173990208563866;0,00129658495041716;"mitochondrial inner membrane, mitochondrial respiratory chain complex I, endoplasmic reticulum, integral component of membrane";0,000706001008572869
"178";178;"O95182";"O95182";"NDUA7_HUMAN";"NADH dehydrogenase [ubiquinone] 1 alpha subcomplex subunit 7";"NDUFA7";3;7;0,0012483760566603;3;3;4;3;0,00143195481384421;0,00106710088839642;"mitochondrial inner membrane, mitochondrial respiratory chain complex I";0,000353000504286435
"180";180;"O95202";"O95202-1";"LETM1_HUMAN";"LETM1 and EF-hand domain-containing protein 1, mitochondrial";"LETM1";6;10;0,000272697650111375;5;5;5;5;0,000273699076394445;0,000271949482157861;"mitochondrion, mitochondrial inner membrane, integral component of membrane";0,000504286434694907
"182";182;"O95249";"O95249";"GOSR1_HUMAN";"Golgi SNAP receptor complex member 1";"GOSR1";4;4;0,00032243770149169;NA;4;NA;4;NA;0,000643106135406909;"cis-Golgi network, membrane, Golgi membrane, Golgi apparatus, integral component of membrane, SNARE complex";0,000201714573877963
"183";183;"O95292";"O95292-1";"VAPB_HUMAN";"Vesicle-associated membrane protein-associated protein B/C";"VAPB";7;12;0,00108775279716548;6;6;6;6;0,00104226018656616;0,0011413149007993;"Golgi apparatus, endoplasmic reticulum membrane, integral component of membrane, endoplasmic reticulum";0,000605143721633888
"185";185;"O95298";"O95298";"NDUC2_HUMAN";"NADH dehydrogenase [ubiquinone] 1 subunit C2";"NDUFC2";6;17;0,00287890804903294;6;6;8;9;0,00271951082293102;0,00303989244677636;"mitochondrial inner membrane, integral component of membrane, mitochondrial respiratory chain complex I, cytoplasm";0,000857286938981341
"186";186;"O95299";"O95299";"NDUAA_HUMAN";"NADH dehydrogenase [ubiquinone] 1 alpha subcomplex subunit 10, mitochondrial";"NDUFA10";13;25;0,00141918002417117;11;11;13;12;0,00148136733911067;0,00135867493395826;"mitochondrial matrix, mitochondrial respiratory chain complex I, mitochondrial inner membrane";0,00126071608673727
